time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
122880,0.6464444599999999,238,515,60.98,60,-0.005585332866758108,-0.6399066340178251,-0.010118483135011047,0.0104550645,590,0.093701171875,0.4205544590950012,0.01591213790816255,0.2,0.0003
124928,0.64377779,242,514,58.13,61,-0.01648152433335781,-0.6935118522495032,-0.016056617633148564,0.013911148,600,0.110986328125,0.4592026472091675,0.01270188525231788,0.2,0.0003
126976,0.60527778,246,514,59.92,62,-0.008045072667300701,-0.6880965042859316,-0.009308372388477437,0.009463279,610,0.099658203125,0.38231343030929565,0.01894058924226556,0.2,0.0003
129024,0.5136111099999999,250,514,57.32,63,-0.003507767803966999,-0.7174357738345861,-0.009577621637436095,0.024004754,620,0.09541015625,0.45816314220428467,0.015471067850012333,0.2,0.0003
131072,0.51297221,254,514,59.47,64,-0.011190777644515038,-0.6987449349835515,-0.012845152188674547,0.012904075,630,0.108154296875,0.502164363861084,0.016925253201043232,0.2,0.0003
133120,0.56263889,259,513,58.25,65,0.006645635236054659,-0.6446969529613853,-0.010964356061595026,0.010073542,640,0.09033203125,0.5217631459236145,0.014584634712082333,0.2,0.0003
135168,0.58369443,263,513,56.9,66,0.010926669463515282,-0.6679740294814109,-0.01216669396526413,0.009728301,650,0.084521484375,0.43200623989105225,0.01707219983218238,0.2,0.0003
137216,0.5516944599999999,267,513,56.35,67,0.006337062455713749,-0.6469338685274124,-0.010055132125853562,0.008109024,660,0.0857421875,0.431313693523407,0.01738089364953339,0.2,0.0003
139264,0.58986112,271,513,54.7,68,-0.001116112805902958,-0.6268160652369261,-0.010248894963297062,0.014372908,670,0.10849609375,0.5170286297798157,0.013588491905829869,0.2,0.0003
141312,0.5696111199999999,275,513,52.56,69,-0.020623184740543365,-0.5708655772730709,-0.012607429125637282,0.014753916,680,0.12138671875,0.5751841068267822,0.01467570778913796,0.2,0.0003
143360,0.5451944500000001,279,513,51.11,70,-0.0008144974708557129,-0.6543777344748378,-0.008583495429775212,0.010828403,690,0.09208984375,0.4614015817642212,0.019955438873148525,0.2,0.0003
145408,0.5877222400000001,283,512,55.99,71,0.004690028727054596,-0.6442691631615162,-0.009974833688465879,0.009709911,700,0.0833984375,0.45543718338012695,0.016428034476120956,0.2,0.0003
147456,0.59036115,287,512,53.02,72,-0.01049872674047947,-0.6312566271051765,-0.014284127752762287,0.013075526,710,0.10625,0.5044558048248291,0.012449652844225056,0.2,0.0003
149504,0.58411115,291,512,53.58,73,-0.017390843480825424,-0.6082830840721727,-0.009311016950960038,0.013841628,720,0.1162109375,0.5275383591651917,0.015624389745062217,0.2,0.0003
151552,0.52811111,296,511,46.48,74,-0.013820303604006767,-0.5880958009511232,-0.010579700737434906,0.012322083,730,0.10009765625,0.43121033906936646,0.018075198476435617,0.2,0.0003
153600,0.6321111099999999,300,511,49.01,75,-0.023026268929243088,-0.5492035310715437,-0.008160147863964084,0.008443047,740,0.0841796875,0.47749823331832886,0.019022065421449953,0.2,0.0003
155648,0.6096388699999999,304,510,48.28,76,-0.019200369715690613,-0.5212412689812481,-0.01211064028175315,0.013988569,750,0.088427734375,0.46564042568206787,0.014397068858670536,0.2,0.0003
157696,0.6209999900000001,309,510,50.13,77,-0.014872940257191658,-0.5958378359675407,-0.010900517966365441,0.032356337,760,0.104736328125,0.5225025415420532,0.02007016952848062,0.2,0.0003
