#{"t_start": 1771726473.1682377, "env_id": "None"}
r,l,t
0.0,58,6.799986
0.0,110,6.805309
0.0,166,6.808076
0.0,46,6.810939
0.0,42,6.832442
0.0,56,6.835587
0.0,48,6.8356
0.0,54,6.841496
0.0,13,6.841508
0.0,99,6.874669
0.0,24,6.877588
0.0,243,6.880501
0.0,164,6.899957
0.0,78,6.91366
0.0,14,6.91662
0.0,42,6.916632
0.0,309,6.9281
0.0,46,6.936196
0.0,35,6.971212
0.0,51,6.976895
0.0,324,6.979637
0.0,160,6.985852
0.0,101,7.026925
0.0,97,7.035508
0.0,22,7.041317
0.0,40,7.046804
0.0,11,7.058228
0.0,19,7.109906
0.0,102,7.115504
0.0,324,7.126619
0.0,54,7.134702
0.0,324,7.156893
0.0,324,7.160009
0.0,56,7.196002
0.0,324,7.201607
0.0,27,7.231647
0.0,225,7.260611
0.0,85,7.268615
0.0,126,7.274328
0.0,68,7.301008
0.0,141,7.30377
0.0,125,7.319816
0.5472222,163,7.328452
0.0,154,7.336562
0.18611111,293,7.342209
0.0,47,7.3966
0.0,62,7.399396
0.0,108,7.405065
0.425,207,7.410509
0.0,32,7.424733
0.0,6,7.44201
0.0,225,7.461428
0.0,61,7.469569
0.0,17,7.489187
0.0,24,7.527275
0.0,75,7.535878
0.0,236,7.549866
0.26666668,264,7.563053
0.0,151,7.574194
0.0,28,7.625695
0.0,324,7.644769
0.0,44,7.647738
0.0,113,7.653599
0.0,16,7.669769
0.55833334,159,7.710431
0.0,29,7.725713
0.0,172,7.73167
0.0,33,7.742565
0.0,67,7.756763
0.0,42,7.759562
0.0,211,7.779438
0.0,324,7.807456
0.0,134,7.836974
0.0,29,7.839865
0.0,42,7.842757
0.0,18,7.856882
0.0,195,7.856894
0.0,324,7.862473
0.0,62,7.882329
0.0,59,7.896824
0.0,55,7.912055
0.0,13,7.921414
0.0,30,7.929911
0.0,324,7.94051
0.0,98,7.943754
0.0,32,7.954512
0.0,64,7.960215
0.0,208,7.976992
0.0,20,7.985657
0.0,11,8.015593
0.0,324,8.020891
0.0,29,8.020903
0.0,324,8.029369
0.0,21,8.035448
0.0,8,8.038411
0.0,36,8.044127
0.0,76,8.055062
0.0,51,8.063404
0.0,10,8.082843
0.0,249,8.08853
0.0,324,8.091442
0.2,288,8.102201
0.0,24,8.105177
0.0,132,8.113776
0.0,32,8.119352
0.0,36,8.122277
0.0,85,8.135851
0.0,12,8.147702
0.0,4,8.159558
0.33055556,241,8.15957
0.0,34,8.159576
0.0,56,8.19193
0.0,15,8.200564
0.6527778,125,8.208641
0.0,34,8.216882
0.0,94,8.22237
0.0,57,8.241834
0.0,157,8.294634
0.0,101,8.300398
0.0,324,8.30322
0.0,25,8.309358
0.0,324,8.309371
0.0,170,8.312864
