#{"t_start": 1773068908.0291855, "env_id": "None"}
r,l,t
0.0,2,0.014166
0.0,8,0.026911
0.0,8,0.026924
0.0,13,0.037514
0.0,16,0.043946
0.0,18,0.047872
0.0,17,0.049782
0.0,21,0.053406
0.0,22,0.063185
0.0,25,0.091726
0.0,26,0.101487
0.0,34,0.178022
0.0,38,0.216607
0.0,33,0.245555
0.0,44,0.274261
0.0,45,0.283845
0.0,22,0.312559
0.0,49,0.322244
0.0,26,0.341529
0.0,38,0.370379
0.0,9,0.370406
0.0,55,0.379988
0.0,37,0.408705
0.0,17,0.437285
0.0,5,0.456654
0.0,8,0.456675
0.0,67,0.494806
0.0,34,0.504528
0.0,63,0.580721
0.0,59,0.590361
0.0,39,0.59038
0.0,15,0.599928
0.0,79,0.609524
0.0,5,0.657638
0.0,33,0.657671
0.0,29,0.715318
0.0,15,0.73447
0.0,16,0.753544
0.0,16,0.811257
0.0,6,0.868742
0.0,120,1.002851
0.0,60,1.079577
0.0,45,1.089046
0.0,132,1.118092
0.0,2,1.137373
0.0,146,1.252753
0.0,20,1.329336
0.0,155,1.339016
0.0,110,1.377436
0.0,123,1.425434
0.0,74,1.425467
0.0,12,1.493316
0.0,3,1.522858
0.0,121,1.532854
0.0,84,1.542841
0.0,26,1.582002
0.0,7,1.649375
0.0,112,1.668809
0.0,23,1.745625
0.0,34,1.755363
0.0,11,1.774457
0.0,58,1.812611
0.0,84,1.889369
0.0,20,2.604127
0.0,214,2.612132
0.0,121,2.621487
0.0,144,2.638863
0.0,252,2.642924
0.0,252,2.642936
0.0,2,2.647263
0.0,56,2.65121
0.0,6,2.655092
0.0,10,2.658976
0.0,252,2.658988
0.0,216,2.666965
0.0,15,2.680552
0.0,252,2.680565
0.0,33,2.686493
0.0,102,2.692323
0.0,46,2.694323
0.0,49,2.70785
0.0,125,2.715684
0.22857143,216,2.72141
0.0,164,2.723429
0.0,227,2.725406
0.0,4,2.73116
0.0,252,2.748654
0.0,252,2.766304
0.0,52,2.782011
0.0,170,2.785834
0.0,46,2.797197
0.0,37,2.803054
0.0,20,2.805017
0.0,85,2.812647
0.0,152,2.81266
0.0,252,2.82622
0.0,171,2.82839
0.0,60,2.832393
0.0,14,2.839989
0.0,85,2.851595
0.0,164,2.855579
0.0,37,2.857589
0.0,15,2.861577
0.0,20,2.865611
0.0,60,2.865623
0.0,76,2.869643
0.0,7,2.871703
0.0,12,2.879535
0.0,32,2.902528
0.0,26,2.919758
0.0,54,2.933187
0.0,78,2.964296
0.0,59,2.975947
0.0,98,2.995286
0.0,2,2.999209
0.0,183,3.011011
0.0,70,3.015136
0.0,2,3.015148
0.0,61,3.021023
0.0,177,3.025101
0.0,172,3.027178
0.0,252,3.02925
0.0,96,3.039098
0.0,33,3.041122
0.0,252,3.041133
0.0,2,3.045145
0.0,10,3.047176
0.0,2,3.049195
0.0,103,3.066614
0.0,155,3.083868
0.0,25,3.087775
0.0,29,3.097438
0.0,167,3.12284
0.0,48,3.122853
0.0,25,3.132334
0.0,139,3.136283
0.0,31,3.147928
0.0,252,3.150034
0.0,252,3.150046
0.0,252,3.15825
0.0,6,3.162452
0.0,127,3.16835
0.0,123,3.174153
0.0,80,3.182099
0.0,252,3.186045
0.0,252,3.217119
0.0,19,3.223194
0.0,7,3.230988
0.0,3,3.236807
