#{"t_start": 1773069424.4399266, "env_id": "None"}
r,l,t
0.0,1,0.013427
0.0,1,0.013445
0.0,2,0.016375
0.0,2,0.016387
0.0,1,0.01921
0.0,17,0.055718
0.0,21,0.0657
0.82421875,50,0.352539
0.8101562,54,0.391126
0.8101562,54,0.411718
0.0,1,0.421787
0.0,55,0.432062
0.7925781,59,0.442223
0.78203124,62,0.472319
0.0,4,0.472343
0.78203124,62,0.472349
0.75390625,70,0.561851
0.0,18,0.601506
0.71875,80,0.651688
0.68710935,89,0.740459
0.68710935,89,0.74049
0.0,2,0.760704
0.0,3,0.790453
0.6660156,95,0.800045
0.6449219,101,0.870281
0.6308594,105,0.900316
0.6273438,106,0.910397
0.61679685,109,0.939908
0.58867186,117,1.01987
0.634375,104,1.06015
0.7714844,65,1.090598
0.71171874,82,1.287759
0.7644531,67,1.317694
0.8453125,44,1.347689
0.5289062,134,1.397709
0.8066406,55,1.417151
0.44101563,159,1.43708
0.60976565,111,1.495985
0.7925781,59,1.525045
0.40585938,169,1.535007
0.40234375,170,1.545037
0.0,25,1.564582
0.38476562,175,1.594825
0.0,6,1.655043
0.3214844,193,1.774818
0.578125,120,1.795074
0.0,2,1.814836
0.0,137,1.834548
0.6976563,86,1.873053
0.8417969,45,1.942339
0.8066406,55,1.981442
0.7714844,65,1.992028
0.5570313,126,2.04077
0.39882812,171,2.653705
0.7714844,65,2.659013
0.6730469,93,2.663985
0.5816406,119,2.678899
0.0,10,2.683886
0.8417969,45,2.717481
0.71171874,82,2.72718
0.75742185,69,2.749458
0.7222656,79,2.759749
0.37773436,177,2.774884
0.25820312,211,2.774896
0.57109374,122,2.794821
0.8066406,55,2.799829
0.27578124,206,2.807654
0.38476562,175,2.810008
0.0,1,2.812389
0.6449219,101,2.820138
0.0,256,2.834986
0.521875,136,2.840317
0.44101563,159,2.854967
0.0,44,2.869943
0.0,4,2.879834
0.61328125,110,2.882426
0.6484375,100,2.902224
0.0,25,2.917676
0.7855469,61,2.927395
0.7152344,81,2.930081
0.0,176,2.932718
0.86640626,38,2.935454
0.0,26,2.947796
0.0,256,2.947807
0.79960936,57,2.950564
0.6484375,100,2.967973
0.0,87,2.967985
0.75742185,69,2.985193
0.0,2,2.990332
0.7152344,81,2.997898
0.240625,216,3.00307
0.690625,88,3.020519
0.6484375,100,3.025647
0.35664064,183,3.051985
0.7890625,60,3.081635
0.75390625,70,3.091908
0.0,27,3.09192
0.0,45,3.108865
0.0,26,3.116842
0.0,15,3.129148
0.7398437,74,3.134119
0.3425781,187,3.148974
0.0,22,3.188612
0.0,256,3.191587
0.5921875,116,3.191598
0.6273438,106,3.194334
0.43046874,162,3.223853
0.4375,160,3.233861
0.60976565,111,3.243529
0.18789062,231,3.253654
0.0,256,3.258515
0.5324219,133,3.266351
0.0,129,3.269059
0.0,1,3.26907
0.5992187,114,3.274307
0.89804685,29,3.296958
0.49023438,145,3.309449
0.0,48,3.312207
0.4375,160,3.36716
0.6449219,101,3.381522
0.0,2,3.386766
0.82070315,51,3.396566
0.79960936,57,3.401654
0.6765625,92,3.421474
0.82773435,49,3.432195
0.72929686,77,3.447074
0.5253906,135,3.454665
0.45859376,154,3.467123
0.3425781,187,3.469631
0.6625,96,3.484411
0.58867186,117,3.487135
0.68710935,89,3.5185
0.0,256,3.518512
0.0,9,3.540799
0.6765625,92,3.540811
0.0,188,3.560101
0.0,256,3.564971
0.39882812,171,3.575092
0.82070315,51,3.592529
0.83125,48,3.602237
0.72929686,77,3.611993
0.0,1,3.614675
0.0,74,3.614684
0.0,1,3.617315
0.7328125,76,3.642709
0.0,256,3.657233
0.20898438,225,3.669741
0.803125,56,3.679173
0.5816406,119,3.681742
0.40234375,170,3.696597
0.53945315,131,3.721162
0.0,2,3.726038
0.58867186,117,3.736295
0.3390625,188,3.736306
0.51835936,137,3.741187
0.0,2,3.741199
0.0,207,3.748415
0.8734375,36,3.758404
0.0,7,3.758415
0.0,11,3.763222
0.82070315,51,3.768382
0.6941406,87,3.780875
0.0,15,3.78634
0.690625,88,3.811317
0.0,256,3.826181
0.45507812,155,3.853509
0.46914062,151,3.861063
0.28984374,202,3.868544
0.7046875,84,3.887819
0.5921875,116,3.890387
0.0,1,3.893027
0.4621094,153,3.898071
0.0,56,3.902987
0.0,1,3.905598
0.5042969,141,3.910244
0.54648435,129,3.937361
0.0,14,3.93996
0.6273438,106,3.959417
0.7011719,85,3.96924
0.6730469,93,3.972047
0.8417969,45,3.972059
0.82773435,49,3.974499
0.68710935,89,3.979815
0.0,87,3.985071
0.746875,72,4.004609
0.30039063,199,4.033506
0.8136719,53,4.040871
0.32851562,191,4.04838
0.5359375,132,4.053518
0.0,3,4.061035
0.0,41,4.071095
0.34609374,186,4.076087
0.43046874,162,4.083464
0.71171874,82,4.09629
0.775,64,4.096302
0.0,51,4.099041
0.0,1,4.101681
0.5746094,121,4.11211
