time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
4289,2359296,1907845,0.8752499222755432,48,0,208560,,550,26.62,0.0003,0.0027781468615406387,470,0.00226522,0.2,0.015806070963541665,-0.19645675499923526,-0.0011708686037915565,0.0017451820895075798,0.5591416358947754,,,
4286,2408448,1952814,0.8800714015960693,49,0,212442,,561,28.03,0.0003,0.0025902824105287436,480,0.0015053712,0.2,0.013114420572916667,-0.18895241502517213,-0.0007419210980515345,-0.001818797318264842,0.5836515426635742,,,
4281,2457600,1997875,0.900607168674469,50,0,216271,,573,27.83,0.0003,0.0032917233040279823,490,0.0025989045,0.2,0.020522054036458334,-0.18646827446452033,-0.0012801209976714746,0.0026219994761049747,0.5158160328865051,,,
4277,2506752,2043036,0.8783214688301086,51,0,220044,,586,26.09,0.0003,0.0027805445712753376,500,0.0013454906,0.2,0.01473388671875,-0.18519188524999966,-0.0009078480585534028,0.002355648670345545,0.5482950210571289,,,
4271,2555904,2088523,0.905500054359436,52,0,223521,,598,26.46,0.0003,0.0029297229263950913,510,0.0015459991,0.2,0.014581298828125,-0.1769606891553849,-0.0008895369567956853,-0.00021963863400742412,0.5400756597518921,,,
4266,2605056,2133849,0.8708571791648865,53,0,227190,,610,28.04,0.0003,0.0030402903258315442,520,0.0017656102,0.2,0.015879313151041668,-0.17337757541487614,-0.0011956484521457847,-0.004486700985580683,0.5392611622810364,,,
4261,2654208,2179085,0.892035722732544,54,0,230950,,622,27.47,0.0003,0.0029667728242202427,530,0.0016056556,0.2,0.017759195963541665,-0.18756927549062918,-0.0013920408230963706,-0.003069221042096615,0.5387616157531738,,,
4257,2703360,2224627,0.8933570981025696,55,0,234411,,635,27.1,0.0003,0.0026290841395772684,540,0.0022168206,0.2,0.01689453125,-0.1772205124065901,-0.0011926132983717253,0.0069711399264633656,0.5506126284599304,,,
4254,2752512,2269977,0.8911072015762329,56,0,238074,,646,27.71,0.0003,0.002677755698641704,550,0.0013355478,0.2,0.012571207682291667,-0.17272065699798986,-0.0009401701230672188,-0.003968814387917519,0.5522400140762329,,,
4253,2801664,2315375,0.8738572597503662,57,0,241679,,658,27.03,0.0003,0.0031262896875584073,560,0.0029025394,0.2,0.0177001953125,-0.1728226392995566,-0.0011008444225505325,-0.0031976704485714436,0.5190075635910034,,,
4251,2850816,2360513,0.8819643259048462,58,0,245547,,670,27.54,0.0003,0.0028972365452621792,570,0.0016450399,0.2,0.014640299479166667,-0.17411750034273912,-0.001078407203082558,0.001960698515176773,0.5511336326599121,,,
4249,2899968,2405811,0.8968213796615601,59,0,249258,,682,26.13,0.0003,0.0028854522522427334,580,0.002444002,0.2,0.017535400390625,-0.17187019838408257,-0.0012604497632310086,-0.0020558061078190804,0.5442712306976318,,,
4248,2949120,2451022,0.8923214673995972,60,0,252505,,694,27.4,0.0003,0.0027245247897250617,590,0.01042508,0.2,0.017264811197916667,-0.18274522974776725,-0.0011016552005457924,0.0013348113279789686,0.5682832598686218,,,
4247,2998272,2496103,0.8747142553329468,61,0,256038,,705,26.77,0.0003,0.002290334867211641,600,0.0013463246,0.2,0.015889485677083332,-0.1879084659391083,-0.0011235291050979868,-0.002446898724883795,0.59917151927948,,,
4242,3047424,2541293,0.8700356483459473,62,0,259650,,718,28.26,0.0003,0.0023653815434348264,610,0.0014412937,0.2,0.017232259114583332,-0.1772294500338224,-0.001164555439451457,0.00016691104974597692,0.6016206741333008,2,3000000,0.75
