#{"t_start": 1773066000.98456, "env_id": "None"}
r,l,t
0.0,1,0.013913
0.0,2,0.017366
0.0,3,0.020561
0.0,5,0.026473
0.0,6,0.029859
0.0,1,0.029869
0.0,7,0.032912
0.0,10,0.041939
0.9015625,28,0.150082
0.0,31,0.186426
0.8839844,33,0.208048
0.0,35,0.241664
0.8804687,34,0.289201
0.859375,40,0.311855
0.0,1,0.322638
0.8453125,44,0.333926
0.0,12,0.42955
0.8171875,52,0.465145
0.803125,56,0.475862
0.7644531,67,0.600986
0.7609375,68,0.61212
0.746875,72,0.658692
0.0,74,0.681542
0.72929686,77,0.714869
0.70820314,83,0.783173
0.82070315,51,0.899207
0.6660156,95,0.909976
0.65898436,97,0.930911
0.775,64,0.961547
0.6449219,101,0.971982
0.0,3,0.992817
0.63789064,103,0.992843
0.82070315,51,0.992849
0.7433594,73,1.003778
0.6519531,99,1.027233
0.8804687,34,1.027264
0.6273438,106,1.027271
0.0,1,1.038795
0.0,66,1.072502
0.7222656,79,1.093227
0.0,11,1.114969
0.7855469,61,1.136756
0.83125,48,1.136783
0.8101562,54,1.189484
0.0,16,1.243693
0.5289062,134,1.323156
0.0,1,1.333561
0.86640626,38,1.392746
0.0,2,1.412601
0.75742185,69,1.412627
0.5289062,134,1.422561
0.8453125,44,1.433031
0.8382813,46,1.472766
0.8804687,34,1.483189
0.54296875,130,1.562011
0.8101562,54,1.582679
0.4515625,156,1.602799
0.7011719,85,1.602825
0.7152344,81,1.623069
0.79609376,58,1.633627
0.7714844,65,1.692738
0.7222656,79,1.712803
0.89101565,31,1.782581
0.7714844,65,1.79284
0.5570313,126,1.80307
0.7222656,79,1.813431
0.68359375,90,1.854065
0.8875,32,1.944448
0.8347656,47,1.95457
0.63789064,103,1.964297
0.6976563,86,1.984401
0.68710935,89,1.994328
0.8558594,41,2.014725
0.0,21,2.024776
0.0,35,2.045531
0.75039065,71,2.045552
0.0,2,2.045558
0.0,1,2.055551
0.775,64,2.055569
0.6625,96,2.15597
0.775,64,2.800879
0.72578126,78,2.800906
0.65898436,97,2.80431
0.0,21,2.807648
0.8171875,52,2.829633
0.0,18,2.837105
0.8066406,55,2.839688
0.775,64,2.842269
0.7855469,61,2.870765
0.6976563,86,2.870778
0.0,2,2.876339
0.6730469,93,2.884664
0.82773435,49,2.890077
0.8804687,34,2.898073
0.0,7,2.908145
0.79960936,57,2.913558
0.0,1,2.916326
0.0,5,2.921434
0.7855469,61,2.921446
0.0,2,2.926541
0.55,128,2.931613
0.8769531,35,2.934715
0.7714844,65,2.934728
0.79960936,57,2.955802
0.82070315,51,2.963667
0.8136719,53,2.97656
0.0,1,2.979469
0.6695312,94,2.984668
0.4796875,148,2.990165
0.7152344,81,3.015655
0.79960936,57,3.025972
0.60976565,111,3.031035
0.79609376,58,3.036125
0.8558594,41,3.041381
0.82773435,49,3.044184
0.6765625,92,3.044197
0.5957031,115,3.046709
0.7609375,68,3.049333
0.82421875,50,3.051776
0.0,138,3.059803
0.5746094,121,3.0655
0.82421875,50,3.065512
0.0,14,3.086917
0.82421875,50,3.08693
0.6449219,101,3.105577
0.68710935,89,3.131692
0.83125,48,3.142037
0.7714844,65,3.149657
0.8136719,53,3.165353
0.8171875,52,3.180534
0.6660156,95,3.180547
0.63789064,103,3.196371
0.0,1,3.199038
0.7855469,61,3.201747
0.803125,56,3.212178
0.7644531,67,3.222178
0.8382813,46,3.224742
0.7363281,75,3.227435
0.75039065,71,3.229929
0.22304687,221,3.232599
0.0,4,3.232612
0.8839844,33,3.235223
0.7222656,79,3.243134
0.75390625,70,3.243146
0.6238281,107,3.243151
0.71875,80,3.260755
0.7433594,73,3.277053
0.26875,208,3.279922
0.79609376,58,3.293143
0.7222656,79,3.293156
0.83125,48,3.306571
0.0,92,3.306584
0.9015625,28,3.306589
0.0,3,3.314587
0.5570313,126,3.319772
0.53945315,131,3.327342
0.82421875,50,3.330255
0.9085938,26,3.330267
0.0,1,3.332878
0.82421875,50,3.358967
0.775,64,3.392127
0.7011719,85,3.40288
0.82773435,49,3.40573
0.0,33,3.405741
0.0,1,3.40855
0.775,64,3.411292
0.7433594,73,3.424353
0.60625,112,3.424366
0.634375,104,3.437382
0.7222656,79,3.450423
0.0,35,3.450435
0.8347656,47,3.453235
0.7714844,65,3.476779
0.0,76,3.479467
0.7855469,61,3.48722
0.6273438,106,3.49
0.72578126,78,3.498017
0.63789064,103,3.500823
0.7363281,75,3.503552
0.8628906,39,3.514085
0.86640626,38,3.537701
0.8171875,52,3.540587
0.86640626,38,3.550881
0.7011719,85,3.556034
0.6449219,101,3.55869
0.7890625,60,3.56649
0.8628906,39,3.581843
0.51835936,137,3.594596
0.8558594,41,3.609303
0.8171875,52,3.611973
0.7398437,74,3.617525
0.49726564,143,3.617541
