rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
188.9,363,77824,0.0,38,213,-0.006255929643521086,0.0003,0.096044921875,0.012797625,0.2586391568183899,370,0.2,0.014040131121873856,3.435462895406971e-06,-1.3938024409115315
193.2,375,79872,0.0,39,212,-0.0069550081374472935,0.0003,0.103857421875,0.010860845,-0.7739195823669434,380,0.2,-0.01730034314095974,3.911408633960889e-06,-1.4594472203403712
192.69,384,81920,0.0,40,213,-0.006602494442995521,0.0003,0.09189453125,0.021780133,0.43817996978759766,390,0.2,6.554286665050313e-05,1.1122532630736259e-05,-1.292932340875268
184.72,393,83968,0.0,41,213,-0.00379433276502823,0.0003,0.046826171875,0.0067765266,0.5512751936912537,400,0.2,-0.0027263930533081293,1.366670820104332e-05,-1.282007571309805
183.68,403,86016,0.0,42,213,-0.00658532866218593,0.0003,0.113720703125,0.00877014,0.250390887260437,410,0.2,-0.030462736263871193,6.627888393495596e-06,-1.2471765499562024
191.47,412,88064,0.0,43,213,-0.006148797195055522,0.0003,0.096435546875,0.006527139,0.6001541614532471,420,0.2,0.008582521229982376,1.386733608166324e-06,-1.20974600315094
193.61,422,90112,0.0,44,213,-0.005782622303377139,0.0003,0.10703125,0.009282123,0.11660373210906982,430,0.2,-0.020687583833932877,1.135342393987493e-06,-1.1961692463606597
197.39,432,92160,0.0,45,213,-0.013814652380824554,0.0003,0.236474609375,0.0515708,0.44332265853881836,440,0.2,-0.01577526144683361,5.109683279247435e-06,-1.1695963773876428
197.75,443,94208,0.0,46,212,-0.005271784921933431,0.0003,0.189501953125,0.027056638,0.27581989765167236,450,0.2,-0.052838630974292755,7.412015198253741e-05,-1.137228474766016
196.69,453,96256,0.0,47,212,-0.010352805016736966,0.0003,0.14931640625,0.033228878,0.4383441209793091,460,0.2,0.015628492459654808,6.511753627336247e-06,-1.0945116743445396
197.42,462,98304,0.0,48,212,-0.0014745504515303765,0.0003,0.069287109375,0.007730123,0.4047842025756836,470,0.2,-0.02830749750137329,9.834332964508974e-06,-1.0893932413309813
194.86,472,100352,0.0,49,212,-0.004072860370797571,0.0003,0.039208984375,0.003690517,-0.3297402858734131,480,0.2,-0.016899507492780685,3.593753495856333e-06,-1.054249253682792
195.06,481,102400,0.0,50,212,-0.005523249343241332,0.0003,0.1275390625,0.015593419,0.25395888090133667,490,0.2,-0.01898171566426754,1.994103673652603e-06,-1.025486654229462
199.28,491,104448,0.0,51,212,-0.004530990835337434,0.0003,0.099951171875,0.015135505,0.15551358461380005,500,0.2,-0.005624101962894201,9.780215776800105e-06,-0.9972496457397938
201.13,501,106496,0.0,52,212,-0.0049622831473243425,0.0003,0.036376953125,0.0036337133,0.18667376041412354,510,0.2,0.0030594307463616133,2.7485105166480396e-06,-0.9720858776941895
197.03,510,108544,0.0,53,212,-0.002190236927708611,0.0003,0.078369140625,0.007847581,-0.24922001361846924,520,0.2,-0.027828358113765717,1.8903823902505223e-05,-1.0184422690421342
198.94,519,110592,0.0,54,212,-0.006137326683528954,0.0003,0.113330078125,0.03144862,0.4265173673629761,530,0.2,-0.018390459939837456,2.7948150336243316e-05,-1.0493217278271914
192.41,528,112640,0.0,55,213,-0.013073339920083527,0.0003,0.1458984375,0.026279837,0.2844979763031006,540,0.2,-0.03396662697196007,2.5783314316640827e-05,-1.174353752285242
187.12,537,114688,0.0,56,213,-0.007152235641115112,0.0003,0.10810546875,0.018839737,0.43416285514831543,550,0.2,0.02024904079735279,5.9242787823876595e-06,-1.2965824604034424
184.34,548,116736,0.0,57,212,-0.004897341638570652,0.0003,0.197900390625,0.028655253,0.12858223915100098,560,0.2,0.021346870809793472,1.0409566707103578e-05,-1.3495060939341783
191.08,558,118784,0.0,58,212,-0.015486149168282282,0.0003,0.1984375,0.10429679,0.5966535210609436,570,0.2,-0.06962922215461731,1.7048026532329173e-05,-1.3733870048075913
194.62,567,120832,0.0,59,212,-0.012047863814223092,0.0003,0.170556640625,0.016478512,0.8518310785293579,580,0.2,-0.04405057802796364,1.9831535486858343e-05,-1.271369718387723
191.52,576,122880,0.0,60,213,-0.006969642069452675,0.0003,0.124609375,0.022062821,0.36277103424072266,590,0.2,-0.01679610088467598,6.9359153192394276e-06,-1.3752631418406964
189.09,587,124928,0.0,61,212,-0.009434528346173466,0.0003,0.194140625,0.021470547,0.7992382049560547,600,0.2,-0.010987598448991776,1.167243406037244e-05,-1.2501864679157735
187.66,598,126976,0.0,62,212,-0.003950242858263664,0.0003,0.103369140625,0.0150488205,0.716368556022644,610,0.2,-0.004359540995210409,7.3924223908505836e-06,-1.3626893118023873
188.7,607,129024,0.0,63,212,-0.00536208700214047,0.0003,0.157470703125,0.01133337,0.8014810681343079,620,0.2,0.02096928283572197,1.1106203793609382e-05,-1.1225499134510755
190.18,617,131072,0.0,64,212,-0.0031626318639609964,0.0003,0.103857421875,0.0199963,0.6280059814453125,630,0.2,0.022538738325238228,7.899903540931063e-06,-1.205732772499323
