time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/learning_rate
34816,0.6237856700000001,68,511,61.27,17,-0.001736555714160204,-1.4814420722424984,-0.021471269537869375,0.017170684,160,0.2044921875,0.44367295503616333,0.013016796462761705,0.2,0.0003
36864,0.69342855,72,510,52.46,18,-0.03358519822359085,-1.3217340927571057,-0.01754951059992891,0.014660537,170,0.17392578125,0.5007835030555725,0.01676613110321341,0.2,0.0003
38912,0.7607857199999999,76,508,46.34,19,-0.000475429929792881,-1.2510751511901617,-0.011714826330717187,0.017464604,180,0.159130859375,0.36030322313308716,0.014691026978834999,0.2,0.0003
40960,0.78992857,80,507,45.23,20,-0.0011179163120687008,-1.1886545676738023,-0.013914724424830638,0.008847141,190,0.131298828125,0.49768030643463135,0.008428363090206403,0.2,0.0003
43008,0.7967142600000001,84,507,38.04,21,0.024914756417274475,-1.1234177727252246,-0.0142687269297312,0.01463875,200,0.1712890625,0.5423587560653687,0.008557829329220112,0.2,0.0003
45056,0.8067857,88,506,35.07,22,0.000968405045568943,-1.0027054948732257,-0.010896736556605901,0.010457087,210,0.129150390625,0.5476231575012207,0.00784436167232343,0.2,0.0003
47104,0.8095714099999998,93,505,31.93,23,-0.005252595990896225,-0.9264373565092683,-0.007881081041705328,0.018261675,220,0.165380859375,0.4913836121559143,0.008086749107314972,0.2,0.0003
49152,0.7827142400000001,97,504,32.42,24,-0.009355010464787483,-0.8501418406143785,-0.007606018021760974,0.014054012,230,0.109326171875,0.2708122134208679,0.01137932805067976,0.2,0.0003
51200,0.78242853,101,503,34.69,25,-0.0036148009821772575,-0.8594996698200703,-0.0080990695671062,0.0127972495,240,0.090283203125,0.20982331037521362,0.019070208899211138,0.2,0.0003
53248,0.8189642699999999,105,503,35.52,26,-0.002118812408298254,-0.8569182261824608,-0.009147053338529077,0.008524231,250,0.115771484375,0.24144327640533447,0.010832069337629946,0.2,0.0003
55296,0.8177499899999998,109,503,32.73,27,0.008430585265159607,-0.7618968963623047,-0.008476798131596297,0.014757445,260,0.106103515625,0.30799490213394165,0.009341449333442142,0.2,0.0003
57344,0.81557143,114,502,32.71,28,-0.0030547238420695066,-0.6835789605975151,-0.007720928841445129,0.0073604537,270,0.0892578125,0.31178104877471924,0.0119365233615099,0.2,0.0003
59392,0.83096428,118,502,31.91,29,-0.0009928364306688309,-0.6069605072960258,-0.009027188805339393,0.013993854,280,0.103759765625,0.4146358370780945,0.006073610710882349,0.2,0.0003
61440,0.8445713900000001,122,501,30.18,30,-0.017959652468562126,-0.5948055610060692,-0.012508972287469078,0.01529577,290,0.100732421875,0.3138919472694397,0.010058008417399834,0.2,0.0003
63488,0.8809999999999999,126,501,30.58,31,0.03532164543867111,-0.5572879425249994,-0.005246081560471794,0.024677671,300,0.093212890625,0.2455337643623352,0.006357673033562605,0.2,0.0003
65536,0.8768929,130,500,29.5,32,-0.0037732960190624,-0.5497199377976358,-0.005663147688028403,0.008630088,310,0.09462890625,0.5123592615127563,0.0038459969986433863,0.2,0.0003
67584,0.8896785499999998,135,500,28.11,33,-0.0031822763849049807,-0.5358696673996747,-0.006525942117150407,0.0137045,320,0.08193359375,0.3520422577857971,0.005859425083326641,0.2,0.0003
