time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
5016,28.35,589824,12,117,0.7073633670806885,-0.019915380622963615,0.02135010231140768,0.2,0.22400309244791666,0.02166376,0.5823146104812622,110,0.0003,-1.2667224889000257,0.012526474893093109
5011,24.81,638976,13,127,0.7286132574081421,-0.014358335215001716,0.01747053667252961,0.2,0.20298258463541666,0.013733209,0.511769711971283,120,0.0003,-1.1320652252684036,-0.009258333593606949
5006,21.6,688128,14,137,0.6985272765159607,-0.008895247776854376,0.019007031192692616,0.2,0.14109090169270833,0.010850917,0.42985451221466064,130,0.0003,-0.9623048909939825,-0.0010630525648593903
4991,22.1,737280,15,147,0.7375429272651672,-0.006742450388689273,0.01852015411229028,0.2,0.11634928385416667,0.008143605,0.4145757555961609,140,0.0003,-0.8332646777232487,0.0018432149663567543
4984,22.09,786432,16,157,0.8055391907691956,-0.00451198129455103,0.01909554954545456,0.2,0.09149983723958334,0.006428191,0.38053834438323975,150,0.0003,-0.7501775169745087,0.00660304818302393
4977,21.24,835584,17,167,0.7396523356437683,-0.003557239019755798,0.018185714881838067,0.2,0.07995402018229167,0.006282056,0.33718353509902954,160,0.0003,-0.6563358505256474,0.007340350188314915
4973,20.92,884736,18,177,0.7691952586174011,-0.002880323247821555,0.017973874158875938,0.2,0.066839599609375,0.0049460935,0.3340564966201782,170,0.0003,-0.5893424425584575,0.00971901509910822
4970,19.93,933888,19,187,0.7615155577659607,-0.0021937605051183104,0.01749045348818375,0.2,0.061895751953125,0.005182761,0.33359867334365845,180,0.0003,-0.5086177424838145,0.012638025917112827
4967,18.38,983040,20,197,0.7090039253234863,-0.001882469627980754,0.018051010680695374,0.2,0.05090128580729167,0.0037602966,0.2986580729484558,190,0.0003,-0.4682684358985474,0.009929273277521133
4965,19.02,1032192,21,207,0.6980195641517639,-0.001805200035839031,0.017331063021265435,0.2,0.047882080078125,0.00556376,0.29225480556488037,200,0.0003,-0.41364559753177066,0.008073825389146805
4962,19.32,1081344,22,217,0.7645039558410645,-0.0018464501360843618,0.018440108307064898,0.2,0.04687906901041667,0.004347202,0.2920912504196167,210,0.0003,-0.37484682514332235,-0.00113716721534729
4954,20.23,1130496,23,228,0.800495982170105,-0.001642819106321743,0.01752051395281645,0.2,0.039082845052083336,0.003637788,0.3120442032814026,220,0.0003,-0.3420998849750807,0.00729840062558651
4945,18.89,1179648,24,238,0.7556992173194885,-0.0011169941936411002,0.018006628681420504,0.2,0.028865559895833334,0.0039311796,0.28761857748031616,230,0.0003,-0.31749302737104396,0.007024068385362625
4936,18.82,1228800,25,248,0.7766484022140503,-0.0008176709937894581,0.01908519324642839,0.2,0.031632486979166666,0.0030885646,0.2826480269432068,240,0.0003,-0.324743672600016,0.013802222907543182
4928,19.23,1277952,26,259,0.8341522812843323,-0.001030907389819428,0.019461462986752547,0.2,0.026348876953125,0.0030216232,0.28275495767593384,250,0.0003,-0.2969339405264085,0.011608966626226902
4920,19.05,1327104,27,269,0.7958749532699585,-0.001327877696409511,0.018814028183260233,0.2,0.027227783203125,0.003157466,0.2892988920211792,260,0.0003,-0.26595909309883914,0.014417305588722229
4913,17.97,1376256,28,280,0.7406561374664307,-0.0017314518753209994,0.0173042737832778,0.2,0.030312093098958333,0.003073126,0.2983815670013428,270,0.0003,-0.2513693624331305,0.0061443643644452095
4907,18.19,1425408,29,290,0.7595664262771606,-0.0010212295270927523,0.017130739225952613,0.2,0.025887044270833333,0.0033367036,0.2995505928993225,280,0.0003,-0.23825876257227113,0.0016449280083179474
4900,19.41,1474560,30,300,0.7941875457763672,-0.0012924276939884293,0.019092345730071732,0.2,0.021234130859375,0.0026276081,0.27564293146133423,290,0.0003,-0.22483952107528846,0.009975621476769447
4899,18.97,1523712,31,310,0.7573515176773071,-0.0021471068200601922,0.02133311291327118,0.2,0.029079182942708334,0.005891533,0.26008594036102295,300,0.0003,-0.2322710790593798,0.005880103446543217
4898,19.07,1572864,32,321,0.7853827476501465,-0.0017726173914828299,0.018650800485920625,0.2,0.029339599609375,0.0040718797,0.2817356586456299,310,0.0003,-0.22469640388929596,0.004505684599280357
4896,18.71,1622016,33,331,0.8358398675918579,-0.0012264727571770588,0.018279031434455344,0.2,0.026812744140625,0.002593359,0.28642362356185913,320,0.0003,-0.21448196096656222,0.005616373382508755
4895,18.23,1671168,34,341,0.7393554449081421,-0.0011883585694704379,0.016042216208613052,0.2,0.026308186848958335,0.003166368,0.28660112619400024,330,0.0003,-0.20097378582383196,-2.7725938707590103e-05
4894,19.58,1720320,35,351,0.8247149586677551,-0.000842771463006405,0.01858679983076096,0.2,0.022536214192708334,0.0037507412,0.27352458238601685,340,0.0003,-0.19481440310676892,0.009343717247247696
4889,18.41,1769472,36,361,0.7692852020263672,-0.0008511080502406306,0.017335047696784994,0.2,0.019807942708333335,0.0029379937,0.28789222240448,350,0.0003,-0.18691598672109347,0.010580966249108315
4888,19.01,1818624,37,372,0.8250312805175781,-0.0007742987356929613,0.01629164740491736,0.2,0.019858805338541667,0.0025140855,0.2899400591850281,360,0.0003,-0.18135533738726128,0.010471691377460957
4888,17.96,1867776,38,382,0.7416054606437683,-0.0010478503096389127,0.01583044606425877,0.2,0.021211751302083335,0.002887101,0.29390645027160645,370,0.0003,-0.17086787537361184,0.0039361631497740746
4884,17.24,1916928,39,392,0.7620625495910645,-0.00045110037875322937,0.018100245859871696,0.2,0.017891438802083333,0.0042703417,0.26709961891174316,380,0.0003,-0.16127044004776206,0.008564295247197151
4883,17.46,1966080,40,402,0.7707265615463257,-0.001050848387573448,0.017681505932705475,0.2,0.01817626953125,0.0026517485,0.27273672819137573,390,0.0003,-0.1682233020430431,0.008723350241780281
4883,18.2,2015232,41,412,0.7980194687843323,-0.0009520079711971145,0.01829374068887167,0.2,0.016965738932291665,0.0014687297,0.27173590660095215,400,0.0003,-0.15947919372702019,0.00251934677362442
4883,18.43,2064384,42,422,0.7678437829017639,-0.00158825168052014,0.015294847424471906,0.2,0.032423909505208334,0.0043286714,0.2936757206916809,410,0.0003,-0.1675650157034397,0.001246125902980566
4882,19.04,2113536,43,432,0.7568945288658142,-0.001887760294569792,0.01815122056165516,0.2,0.041249593098958336,0.011503637,0.2674155831336975,420,0.0003,-0.1700266246839116,0.00605445820838213
