#{"t_start": 1773064895.0266924, "env_id": "None"}
r,l,t
0.0,20,0.648446
0.0,25,0.868183
0.0,28,0.901298
0.0,28,0.901329
0.0,34,0.967166
0.0,37,1.000607
0.0,37,1.000639
0.0,4,1.011523
0.0,43,1.066212
0.0,46,1.099074
0.0,48,1.121179
0.0,56,1.208997
0.0,32,1.220218
0.0,17,1.253859
0.0,61,1.265082
0.0,63,1.287115
0.0,15,1.382815
0.0,36,1.394102
0.0,73,1.394123
0.0,15,1.448001
0.0,88,1.555074
0.0,49,1.632101
0.0,70,1.665868
0.0,62,1.677226
0.0,100,1.688419
0.0,77,1.744031
0.0,8,1.766371
0.0,13,1.777689
0.0,36,1.789069
0.0,73,1.811286
0.0,40,1.822604
0.0,57,1.834004
0.0,27,1.856031
0.0,103,1.94311
0.0,24,1.95451
0.0,124,1.954531
0.0,66,1.97678
0.0,16,2.030327
0.0,131,2.03036
0.0,10,2.138906
0.0,63,2.138941
0.0,30,2.149748
0.0,22,2.193018
0.0,39,2.214791
0.0,8,2.226123
0.0,149,2.226145
0.0,152,2.258966
0.0,31,2.281045
0.0,62,2.34536
0.0,52,2.345395
0.0,48,2.356297
0.0,168,2.43306
0.0,59,2.454953
0.0,68,2.508601
0.0,39,2.562485
0.0,34,2.584644
0.0,29,2.595799
0.0,38,2.607203
0.0,136,2.607223
0.47777778,188,2.650145
0.0,19,2.661164
0.0,15,2.747217
0.0,11,2.769392
0.0,69,2.780681
0.0,38,2.846603
0.0,58,2.857764
0.0,219,2.986219
0.0,60,3.008218
0.0,24,3.008249
0.0,44,3.791157
0.0,18,3.81446
0.0,48,3.848956
0.0,83,3.85554
0.0,10,3.876802
0.0,145,3.879085
0.41666666,210,3.883573
0.0,54,3.888118
0.0,90,3.888129
0.0,90,3.89044
0.0,124,3.894865
0.0,10,3.905778
0.0,145,3.918878
0.0,17,3.927753
0.0,102,3.927766
0.0,39,3.934517
0.0,221,3.93453
0.0,26,3.936831
0.0,137,3.941213
0.0,63,3.952174
0.0,153,3.952186
0.0,198,3.954458
0.0,39,3.963089
0.0,101,3.963101
0.0,32,3.975897
0.0,14,3.982465
0.0,30,3.984942
0.0,10,3.984954
0.0,27,3.98722
0.0,324,4.000132
0.0,11,4.011091
0.0,137,4.02618
0.0,49,4.041321
0.0,42,4.045802
0.0,36,4.063151
0.0,133,4.080493
0.0,19,4.08278
0.0,34,4.118978
0.0,27,4.1213
0.0,108,4.130034
0.0,114,4.136839
0.0,63,4.136851
0.0,167,4.139188
0.0,102,4.162657
0.0,16,4.17134
0.73055553,97,4.173646
0.0,19,4.180257
0.0,113,4.182508
0.0,5,4.191218
0.0,78,4.195667
0.0,18,4.210572
0.0,25,4.216966
0.0,136,4.223425
0.0,155,4.225725
0.0,53,4.236379
0.0,236,4.242863
0.0,57,4.259877
0.0,66,4.272462
0.0,324,4.272474
0.0,19,4.28337
0.0,28,4.285655
0.0,44,4.289962
0.0,11,4.296355
0.0,64,4.311238
0.0,14,4.315569
0.0,29,4.32211
0.0,165,4.333052
0.0,324,4.346303
0.0,304,4.346315
0.0,25,4.351023
0.0,67,4.355658
0.0,19,4.364346
0.0,21,4.379347
0.0,12,4.381635
0.0,12,4.407142
0.0,59,4.411568
0.0,48,4.415959
0.0,188,4.418193
0.0,110,4.420421
0.0,89,4.428835
0.0,78,4.441653
0.0,45,4.443996
0.0,71,4.444007
0.0,53,4.465145
0.0,28,4.467583
0.0,116,4.467593
0.0,24,4.471972
0.0,183,4.476384
0.0,23,4.478672
0.0,62,4.480973
0.0,236,4.493452
0.0,60,4.508454
0.0,150,4.514884
0.0,22,4.523508
0.0,32,4.536297
0.0,43,4.536309
0.0,11,4.538618
0.0,16,4.543007
0.0,199,4.549519
0.0,39,4.556004
0.0,65,4.583392
0.0,14,4.612973
0.0,92,4.615365
0.0,57,4.615376
0.0,33,4.626268
0.0,36,4.62628
0.0,44,4.630685
0.0,324,4.635116
0.0,48,4.641805
0.0,324,4.652355
0.0,81,4.654847
0.0,7,4.657269
0.0,20,4.657282
0.0,19,4.676411
0.0,11,4.678836
0.0,29,4.678846
0.0,23,4.681103
0.0,324,4.68539
0.0,76,4.687921
0.0,102,4.687931
0.0,120,4.700701
0.0,13,4.713464
0.0,112,4.720004
0.0,23,4.730974
0.0,149,4.733262
0.0,24,4.739965
0.0,40,4.739977
0.0,31,4.744389
0.0,103,4.76596
0.0,70,4.778577
0.0,324,4.782953
0.0,124,4.804606
0.0,58,4.804619
0.0,47,4.815455
0.0,65,4.841145
0.0,46,4.843422
0.0,101,4.845675
0.0,60,4.85001
0.33055556,241,4.884381
0.0,41,4.893137
0.0,224,4.899637
0.0,78,4.908309
0.0,81,4.908322
0.0,9,4.912795
0.0,324,4.923559
0.0,46,4.945302
0.0,85,4.949898
0.0,135,4.949911
0.0,59,4.969037
0.0,50,4.992579
0.0,70,4.994888
0.0,25,4.999589
0.0,46,4.999602
0.0,23,4.999608
0.0,324,5.016609
0.0,53,5.023405
0.0,102,5.025704
0.0,9,5.04477
0.0,156,5.068792
0.0,152,5.068805
0.0,102,5.071105
0.0,182,5.073389
0.0,74,5.084277
0.0,82,5.086659
0.0,15,5.105952
0.0,51,5.110301
0.0,153,5.114686
0.0,94,5.116955
0.0,23,5.12136
0.0,57,5.123601
0.0,204,5.130062
0.0,22,5.153413
0.0,324,5.166155
0.0,27,5.16855
0.0,105,5.177232
0.0,24,5.181667
0.0,31,5.183939
0.0,54,5.20351
0.0,12,5.203522
0.0,65,5.210199
0.0,13,5.212606
0.0,77,5.212618
0.0,60,5.251292
0.0,23,5.260336
0.0,225,5.267019
0.0,120,5.278095
0.0,52,5.280388
0.0,34,5.287028
0.0,135,5.293545
0.0,5,5.297917
0.0,22,5.300264
0.0,111,5.311311
0.0,66,5.313752
0.0,50,5.313765
0.0,134,5.316038
0.0,324,5.320398
0.0,19,5.322865
0.0,16,5.333601
0.0,77,5.350934
0.0,165,5.353286
0.0,40,5.355727
0.0,15,5.355737
0.0,324,5.362287
0.0,40,5.366846
0.0,131,5.371201
0.0,30,5.377731
0.0,45,5.392824
0.0,19,5.397265
0.0,133,5.414514
0.0,212,5.431438
0.0,33,5.437914
0.0,23,5.442214
0.0,63,5.45083
0.0,22,5.461719
0.0,67,5.466198
0.0,17,5.468517
0.0,225,5.485348
0.0,89,5.493956
0.0,85,5.500564
0.0,68,5.509392
0.0,75,5.516078
0.0,324,5.520653
0.0,29,5.531642
0.0,128,5.540403
0.0,18,5.540416
0.0,48,5.542644
0.0,52,5.555337
0.0,44,5.557698
0.0,21,5.562245
0.0,19,5.583849
0.0,30,5.586103
0.0,39,5.594698
0.0,113,5.596928
0.0,53,5.601342
0.0,63,5.603651
0.0,13,5.614477
0.0,30,5.627374
0.0,15,5.6298
0.0,36,5.63427
0.0,123,5.638741
0.0,57,5.655801
0.0,46,5.65815
0.0,153,5.666849
0.0,14,5.669174
0.0,84,5.677928
0.0,24,5.680397
0.0,139,5.680409
0.0,3,5.686961
0.0,51,5.712359
0.0,41,5.723145
0.0,11,5.736089
0.0,39,5.740519
0.0,70,5.747182
0.0,181,5.74946
0.0,34,5.751763
0.0,99,5.756228
0.0,46,5.758502
0.0,252,5.762943
0.0,9,5.771731
0.0,51,5.78039
0.0,19,5.782649
0.0,95,5.791197
0.0,324,5.821093
0.0,14,5.821105
0.0,65,5.82111
0.0,64,5.825698
0.0,47,5.838651
0.0,79,5.838663
0.0,8,5.843079
0.0,5,5.854049
0.0,324,5.860685
0.0,52,5.871547
0.0,7,5.875957
0.0,263,5.886664
0.0,54,5.897602
0.0,8,5.90449
0.0,56,5.904502
0.0,127,5.90685
0.0,324,5.911302
0.0,19,5.913823
0.0,147,5.9247
0.0,71,5.927132
0.0,10,5.927142
0.0,95,5.931681
0.0,86,5.938346
0.0,84,5.940637
0.0,20,5.95548
0.0,63,5.959823
0.0,56,5.962067
0.0,197,5.970716
0.0,46,5.997828
0.0,87,6.01077
0.0,39,6.021729
0.0,44,6.034784
0.0,37,6.039199
0.0,57,6.077652
0.0,28,6.094592
0.0,324,6.101042
0.0,159,6.107737
0.0,86,6.112168
0.0,44,6.116549
0.0,71,6.123247
0.0,138,6.138447
0.0,188,6.155683
0.0,324,6.155696
0.0,37,6.158182
0.0,56,6.160512
0.0,109,6.1671
0.0,117,6.177996
0.0,37,6.182523
0.0,144,6.189177
0.0,83,6.191549
0.0,92,6.198398
0.0,37,6.19841
0.0,5,6.202776
0.0,134,6.205064
0.0,8,6.21584
0.0,36,6.256622
0.0,63,6.261254
0.0,29,6.261266
0.0,50,6.26556
0.0,24,6.267869
0.0,48,6.272343
0.525,171,6.276797
0.0,84,6.279096
0.0,49,6.28983
0.0,21,6.307054
0.0,22,6.309377
0.0,324,6.320366
0.0,99,6.329199
0.0,30,6.331489
0.0,68,6.338036
0.0,174,6.340352
0.0,6,6.351104
0.0,68,6.353391
0.0,42,6.364226
0.0,235,6.366658
0.0,6,6.366668
0.0,38,6.373271
0.0,101,6.381969
0.6388889,130,6.392664
0.0,21,6.412058
0.0,97,6.414517
0.0,43,6.414527
0.0,134,6.431814
0.0,19,6.434221
0.0,24,6.434233
0.0,52,6.453648
0.0,80,6.45366
0.0,82,6.455981
0.0,98,6.471363
0.0,56,6.473752
0.0,48,6.478303
0.0,32,6.482817
0.0,56,6.489657
0.0,25,6.489669
0.0,313,6.504616
0.0,15,6.515251
0.0,20,6.521907
0.0,169,6.528488
0.0,56,6.554492
0.0,115,6.56121
0.0,52,6.56781
0.0,57,6.581255
0.0,49,6.581267
0.0,324,6.613055
0.0,26,6.617694
0.0,96,6.624351
0.0,324,6.633033
0.0,60,6.635513
0.0,17,6.65483
0.0,78,6.659308
0.0,20,6.668005
0.0,53,6.670289
0.30555555,250,6.702245
0.0,100,6.743723
0.0,59,6.758631
0.0,100,6.781697
0.0,25,6.796767
0.0,161,6.818694
0.0,71,6.818707
0.0,100,6.827767
0.0,182,6.82778
0.0,133,6.866807
0.0,24,6.879949
0.0,103,6.891184
0.0,54,6.900162
0.0,151,6.906885
0.0,101,6.919665
0.0,45,6.926215
0.0,193,6.932719
0.0,264,6.937066
0.0,86,6.945851
0.0,58,6.945863
0.61388886,139,6.954578
0.0,202,6.959129
0.0,18,6.959141
0.0,7,6.961422
0.0,32,6.970128
0.0,324,6.97247
0.0,13,6.987793
0.0,236,7.000992
0.0,31,7.005633
0.0,171,7.005645
0.0,324,7.012236
0.0,25,7.027641
0.0,34,7.029965
0.0,324,7.034361
0.0,324,7.036822
0.0,8,7.047641
0.0,31,7.056156
0.0,58,7.073364
0.0,69,7.077889
0.0,56,7.082311
0.0,55,7.090973
0.0,60,7.093259
0.0,133,7.110492
0.0,35,7.110505
0.0,17,7.114951
0.0,324,7.11943
0.0,51,7.124203
0.0,20,7.126514
0.0,7,7.135157
0.0,64,7.141675
0.0,28,7.154414
0.0,324,7.158812
0.0,35,7.167549
0.0,36,7.201838
0.0,45,7.208332
0.0,72,7.212678
0.0,28,7.219206
0.0,5,7.223717
0.0,34,7.228239
0.0,10,7.230582
0.0,15,7.234986
0.0,60,7.245876
0.0,114,7.254561
0.0,14,7.261143
0.0,18,7.274278
0.0,182,7.278701
0.0,66,7.285141
0.0,30,7.293818
0.0,196,7.296105
0.0,63,7.304783
0.0,81,7.311487
0.0,19,7.316026
0.0,21,7.33129
0.0,201,7.331302
0.0,33,7.333611
0.0,198,7.340335
0.0,13,7.340348
0.61388886,139,7.351102
0.0,148,7.359933
0.0,324,7.364291
0.0,19,7.392455
0.0,47,7.396922
0.0,82,7.403451
0.0,59,7.407889
0.0,39,7.418804
0.0,93,7.449096
0.0,70,7.46845
0.0,82,7.475114
0.0,30,7.483777
0.0,70,7.492419
0.0,20,7.492432
0.0,62,7.49895
0.0,324,7.505444
0.0,52,7.509992
0.0,86,7.518589
0.0,140,7.525067
0.0,22,7.531656
0.0,81,7.536085
0.0,15,7.538358
0.0,93,7.542761
0.0,73,7.562343
0.0,38,7.575511
0.0,78,7.577838
0.0,17,7.580174
0.26666668,264,7.582462
0.0,39,7.584775
0.0,10,7.60013
0.14444445,308,7.606658
0.0,126,7.606671
0.0,32,7.608927
0.0,16,7.611192
0.0,172,7.630559
0.0,260,7.641298
0.0,249,7.66871
0.0,42,7.673184
0.0,22,7.67764
0.0,52,7.697211
0.0,74,7.697223
0.0,50,7.714141
0.0,108,7.726996
0.0,324,7.733506
0.0,24,7.748905
0.0,39,13.571338
0.0,68,13.571372
0.0,29,13.613844
0.0,129,13.622608
0.0,91,13.624906
0.0,324,13.633485
0.0,68,13.64229
0.0,77,13.657249
