#{"t_start": 1773144995.2500188, "env_id": "None"}
r,l,t
0.0,7,0.027676
0.525,133,0.384767
0.51785713,135,0.390661
0.0,4,0.402234
0.4,168,0.485359
0.23571429,214,0.616853
0.23571429,214,0.616866
0.16428572,234,0.728071
0.125,245,0.755592
0.0,252,0.774262
0.0,252,0.774275
0.0,252,0.774279
0.0,252,0.774283
0.0,252,0.774287
0.0,252,0.77429
0.0,252,0.774293
0.0,252,0.774297
0.0,252,0.7743
0.0,252,0.774303
0.0,252,0.774306
0.0,252,0.77431
0.0,252,0.774313
0.0,252,0.774316
0.0,252,0.774319
0.0,252,0.774323
0.0,252,0.793729
0.21785714,219,1.040367
0.53571427,130,1.10027
0.0,252,1.108037
0.0,252,1.196929
0.37857142,174,1.212196
0.0,252,1.312836
0.0,252,1.312849
0.23214285,215,1.315774
0.0,2,1.318674
0.0,252,1.364355
0.0,252,1.392928
0.0,252,1.411394
0.0,252,1.411406
0.0,252,1.411412
0.0,252,1.411415
0.0,252,1.411418
0.0,252,1.411422
0.0,252,1.411424
0.0,252,1.411427
0.0,252,1.411431
0.0,252,1.411434
0.0,252,1.411437
0.0,252,1.41144
0.0,252,1.411443
0.0,252,1.429875
0.0,252,1.676612
0.0,252,1.738215
0.0,252,1.745966
0.36785713,177,1.810132
0.28214285,201,1.822831
0.0,252,1.833134
0.24642856,211,1.845316
0.0,252,1.847977
0.0,252,1.952711
0.19642857,225,1.975802
0.0,252,2.02628
0.10357143,251,2.04168
0.0,252,2.044991
0.0,252,2.045003
0.0,252,2.045008
0.0,252,2.045011
0.0,252,2.045015
0.0,252,2.045017
0.0,252,2.04502
0.0,252,2.045024
0.0,252,2.045027
0.0,252,2.04503
0.0,252,2.045033
0.0,252,2.063819
0.79642856,57,2.187686
0.625,105,2.306692
0.0,252,2.309441
0.31071427,193,2.332304
0.0,4,2.342292
0.0,252,2.370441
0.0,252,2.378354
0.0,252,2.442435
0.0,252,2.455026
0.0,252,2.465134
0.0,252,2.477873
0.3392857,185,2.508409
0.3607143,179,2.511154
0.0,252,2.585777
0.0,252,2.608489
0.18214285,229,2.618526
0.15714286,236,2.635955
0.0,252,2.658872
0.0,252,2.674148
0.0,252,2.677292
0.0,252,2.677305
0.0,252,2.67731
0.0,252,2.677313
0.0,252,2.677316
0.0,252,2.677319
0.0,252,2.820705
0.42857143,160,2.858396
0.0,252,2.941342
0.0,252,2.944225
0.0,252,2.976419
0.12142857,246,2.996941
0.0,252,3.004514
0.50357145,139,3.027883
0.0,252,3.077588
0.0,252,3.099761
0.0,252,3.112254
0.3607143,179,3.12704
0.0,252,3.142402
0.0,252,3.145061
0.18928571,227,3.157869
0.0,252,3.242594
0.0,252,3.253091
0.0,252,3.270633
0.0,252,3.293948
0.0,252,3.309351
0.0,252,3.31241
0.0,252,3.31242
0.0,252,3.312425
0.0,252,3.312429
0.51785713,135,3.367638
0.0,252,3.45446
0.0,252,3.492315
0.0,252,3.574433
0.0,252,3.577371
0.0,252,3.609595
0.0,252,3.629815
0.0,8,3.629827
0.0,252,3.637541
0.36785713,177,3.698178
0.0,252,3.710915
0.0,252,3.733512
0.0,252,3.746113
0.0,252,3.761031
0.0,252,3.776037
0.0,252,3.778809
0.0,252,3.791533
0.46785715,149,3.829008
0.0,11,3.856613
0.0,252,3.877245
0.0,252,3.905203
0.0,252,3.928207
0.11785714,247,3.9334
0.0,252,3.943232
0.0,252,3.946016
0.0,252,3.946028
0.0,252,3.946033
0.0,252,4.00034
0.0,252,4.125122
0.38214287,173,4.180509
0.0,3,4.188135
0.0,252,4.208108
0.0,252,4.211014
0.0,252,4.263153
0.0,252,4.263165
0.0,252,4.271333
0.30357143,195,4.281185
0.18928571,227,4.304395
0.0,252,4.332189
0.0,252,4.344795
0.27142859,204,4.390486
0.0,252,4.395403
0.0,252,4.411091
0.0,252,4.41377
0.27857143,202,4.454383
0.0,252,4.492357
0.0,252,4.540519
0.13214286,243,4.540531
0.0,252,4.567691
0.0,252,4.577091
0.0,252,4.580014
0.0,252,4.580024
0.5607143,123,4.58295
0.0,252,4.635351
0.55,126,4.650753
0.0,252,4.761368
0.0,252,4.823177
0.0,252,4.843282
0.0,252,4.846083
0.60714287,110,4.856608
0.0,252,4.898599
0.0,252,4.898611
0.0,252,4.91685
0.0,252,4.939994
0.0,252,4.979606
0.20357142,223,5.014863
0.0,252,5.034666
0.0,252,5.039801
0.0,252,5.05513
0.0,252,5.058115
0.0,252,5.135287
0.0,252,5.18282
0.0,252,5.182833
0.0,252,5.210813
0.21071428,221,5.216093
0.0,252,5.221175
0.0,252,5.224009
0.0,252,5.226803
0.0,252,5.279786
0.35357141,181,10.936492
0.3642857,178,10.970878
0.35,182,10.997511
0.11785714,247,11.004998
0.69285715,86,11.047841
0.0,252,11.076558
0.0,252,11.095945
0.0,252,11.098381
0.58928573,115,11.120062
0.13571429,242,11.124841
0.26785713,205,11.175399
0.74285716,72,11.177966
0.10357143,251,11.185391
0.21785714,219,11.194838
0.0,252,11.226252
0.0,252,11.259845
0.0,252,11.269657
0.0,252,11.291637
0.325,189,11.352343
0.0,252,11.366503
0.18214285,229,11.388514
0.5535714,125,11.398463
0.15,238,11.405739
0.0,252,11.412889
0.0,252,11.412902
0.23928571,213,11.451629
0.0,252,11.454086
0.54642856,127,11.533523
0.0,252,11.578634
0.1,252,11.605579
0.2,224,11.639247
0.0,252,11.656163
0.45357144,153,11.661005
0.20357142,223,11.663514
0.62142855,106,11.668291
0.25714287,208,11.678243
0.0,252,11.685721
0.0,252,11.728135
0.21071428,221,11.728147
0.0,252,11.784881
0.0,252,11.792281
0.35714287,180,11.830642
0.0,252,11.866398
0.0,252,11.876319
0.2642857,206,11.908399
0.0,252,11.958604
0.0,252,11.973601
0.0,252,11.995147
0.0,252,12.012219
0.24285714,212,12.043731
0.0,252,12.058749
0.0,252,12.061257
0.3857143,172,12.070966
0.45714286,152,12.094816
0.53571427,130,12.144582
0.0,252,12.184529
0.50714284,138,12.199189
0.0,252,12.211294
0.0,252,12.244917
0.0,252,12.266425
0.0,252,12.269046
0.0,252,12.274058
0.0,252,12.283569
0.0,252,12.29086
0.63214284,103,12.305166
0.0,252,12.333769
0.51785713,135,12.38394
0.0,252,12.391286
0.0,252,12.398532
0.33571428,186,12.459029
0.0,252,12.483256
0.0,252,12.514225
0.5964286,113,12.561996
0.0,252,12.564657
0.0,252,12.579155
0.0,252,12.600755
0.0,252,12.648698
0.0,252,12.674922
0.0,252,12.698163
0.35714287,180,12.715458
0.0,252,12.748893
0.0,252,12.788393
0.0,252,12.803069
0.0,252,12.815264
0.0,252,12.848427
0.125,245,12.853936
0.40357143,167,12.858824
0.0,252,12.87298
0.0,252,12.87796
0.44285715,156,12.887607
0.0,252,12.909456
0.0,252,12.938172
0.0,252,12.987714
0.0,252,12.995116
0.0,252,13.002313
0.11785714,247,13.073977
0.3857143,172,13.086103
0.44642857,155,13.119628
0.47142857,148,13.143573
0.0,252,13.165621
0.0,252,13.168319
0.0,252,13.183057
0.5214286,134,13.200155
0.0,252,13.205043
0.44285715,156,13.22873
0.0,252,13.252655
0.0,252,13.303271
0.0,252,13.320179
0.725,77,13.353924
0.0,252,13.407462
0.56785715,121,13.410162
0.0,252,13.419914
0.0,252,13.453264
0.0,252,13.463011
0.5214286,134,13.465682
0.0,252,13.477632
0.0,252,13.491622
0.0,5,13.503458
0.0,252,13.512798
0.47142857,148,13.520055
0.0,252,13.541479
0.61071426,109,13.580148
0.22857143,216,13.5923
0.0,252,13.592313
0.0,252,13.599566
0.0,252,13.607004
0.44642857,155,13.62354
0.0,2,13.628566
0.0,252,13.68845
0.0,252,13.783602
0.10714286,250,13.795894
0.0,252,13.805571
0.725,77,13.810405
0.0,252,13.82962
0.0,3,13.837076
0.3642857,178,13.877402
0.0,252,13.903725
0.41785714,163,13.930412
0.0,252,13.954382
0.25714287,208,14.000016
0.38214287,173,14.005115
0.0,252,14.009933
0.0,252,14.012717
0.0,252,14.022408
0.35,182,14.034585
0.28928572,199,14.055686
0.0,252,14.065334
0.0,252,14.067875
0.0,252,14.080036
0.71428573,80,14.097264
0.114285715,248,14.106778
0.0,252,14.123488
0.15357143,237,14.159639
0.49642858,141,14.176451
0.0,252,14.209275
0.27857143,202,14.289781
0.5,140,14.289793
0.0,252,14.292301
0.0,5,14.302077
0.35357141,181,14.363723
0.5535714,125,14.366095
0.0,252,14.38755
0.46785715,149,14.390191
0.0,252,14.399741
0.0,252,14.414702
0.4107143,165,14.459678
0.0,252,14.481237
0.38214287,173,14.510687
0.34642857,183,14.518
0.0,252,14.603557
0.0,252,14.60838
0.0,252,14.613607
0.0,252,14.616104
0.0,252,14.625902
0.0,252,14.659314
0.0,252,14.709476
0.0,252,14.726838
0.0,252,14.762507
0.0,252,14.77957
0.0,252,14.813118
0.0,6,14.827458
0.0,252,14.893531
0.0,252,14.896141
0.0,252,14.905983
0.0,252,14.968119
0.31428573,192,14.970739
0.0,252,14.970752
0.0,252,14.992127
0.0,252,14.994751
0.0,252,15.004302
0.114285715,248,15.009263
0.0,252,15.064254
0.31785715,191,15.083737
0.0,252,15.086164
0.0,7,15.100765
0.0,252,15.12249
0.3607143,179,15.156332
0.0,252,15.208433
0.0,252,15.213502
0.0,252,15.218601
0.0,252,15.221188
0.0,252,15.263163
0.275,203,15.265893
0.43928573,157,15.270898
0.63214284,103,15.310208
0.0,252,15.312641
0.23214285,215,15.341434
0.0,252,15.364293
0.6571429,96,15.439982
0.20714286,222,15.497795
0.0,252,15.497807
0.0,252,15.507495
0.41428572,164,15.512865
0.29285714,198,15.557571
0.114285715,248,15.562564
0.0,252,15.572219
0.0,252,15.594178
0.0,252,15.59683
0.25357142,209,15.599434
0.0,252,15.607122
0.10714286,250,15.607134
0.30714285,194,15.618895
0.54642856,127,15.64539
0.73571426,74,15.685601
0.6892857,87,15.707223
0.22857143,216,15.723941
0.22142857,218,15.738045
0.18214285,229,15.766681
0.28214285,201,15.793182
0.3392857,185,15.807192
0.11785714,247,21.408718
0.36785713,177,21.421048
0.0,252,21.423445
0.46785715,149,21.426167
0.0,252,21.42856
0.56785715,121,21.44639
0.40357143,167,21.455798
0.575,119,21.460545
0.0,252,21.47041
0.475,147,21.482975
0.425,161,21.537949
0.41428572,164,21.55772
0.45714286,152,21.567491
0.30714285,194,21.582099
0.50714284,138,21.627727
0.74285716,72,21.656641
0.24642856,211,21.661486
0.6142857,108,21.672139
0.34642857,183,21.685541
0.13928571,241,21.704981
0.5321429,131,21.755152
0.5642857,122,21.761121
0.3892857,171,21.775082
0.0,252,21.783248
0.4857143,144,21.786178
0.55,126,21.789055
0.23214285,215,21.797874
0.51428574,136,21.806068
0.23928571,213,21.811402
0.7892857,59,21.847497
0.24285714,212,21.8586
0.3892857,171,21.886006
0.69285715,86,21.897362
0.54642856,127,21.91923
0.55714285,124,21.995781
0.5642857,122,22.007191
0.0,252,22.015272
0.18214285,229,22.023716
0.68214285,89,22.056178
0.0,252,22.080952
0.63928574,101,22.084013
0.29642856,197,22.095027
0.54285717,128,22.109268
0.55714285,124,22.128419
0.44642857,155,22.131204
0.5392857,129,22.153381
0.47142857,148,22.196573
0.23214285,215,22.26983
0.0,252,22.269859
0.525,133,22.280591
0.0,252,22.291033
0.40357143,167,22.299243
0.81785715,51,22.345443
0.57857144,118,22.369404
0.18928571,227,22.426791
0.7392857,73,22.460459
0.56785715,121,22.4629
0.2857143,200,22.470201
0.575,119,22.489553
0.0,252,22.499648
0.42857143,160,22.547659
0.0,252,22.562387
0.40357143,167,22.5624
0.31071427,193,22.567162
0.0,252,22.604844
0.2857143,200,22.618669
0.0,252,22.623754
0.37142858,176,22.698393
0.0,252,22.700845
0.0,252,22.71535
0.63214284,103,22.736939
0.0,252,22.78979
0.5607143,123,22.794936
0.7285714,76,22.8023
0.61785716,107,22.804932
0.21428572,220,22.804945
0.0,252,22.807294
0.4642857,150,22.831704
0.275,203,22.834303
0.19285715,226,22.846682
0.64285713,100,22.846695
0.42857143,160,22.846702
0.0,252,22.868436
0.33214286,187,22.87848
0.0,252,22.902407
0.18571429,228,22.919869
0.64285713,100,22.980294
0.45357144,153,22.994669
0.55714285,124,23.0161
0.67142856,92,23.025736
0.49642858,141,23.042804
0.61785716,107,23.050093
0.0,252,23.071743
0.24642856,211,23.076586
0.0,252,23.170291
0.0,252,23.170304
0.4857143,144,23.226935
0.35357141,181,23.234617
0.375,175,23.270528
0.27857143,202,23.295484
0.43571427,158,23.302518
0.0,252,23.309812
0.2857143,200,23.319898
0.23214285,215,23.329641
0.0,18,23.352434
0.0,252,23.414348
0.35714287,180,23.428806
0.39642859,169,23.433843
0.0,252,23.44137
0.44642857,155,23.446388
0.0,252,23.456216
0.0,252,23.456228
0.28214285,201,23.466152
0.0,252,23.478187
0.0,75,23.499892
0.0,252,23.511847
0.25714287,208,23.519441
0.26785713,205,23.545848
0.51785713,135,23.621162
0.475,147,23.626
0.0,252,23.652335
0.0,252,23.686126
0.58928573,115,23.725277
0.5642857,122,23.72529
0.5642857,122,23.737488
0.55,126,23.73999
0.70357144,83,23.74693
0.0,252,23.78048
0.0,252,23.780493
0.34642857,183,23.795185
0.47142857,148,23.814167
0.44285715,156,23.833888
0.0,252,23.836437
0.0,252,23.843427
0.43928573,157,23.858303
0.7392857,73,23.8632
0.0,252,23.911208
0.375,175,23.923431
0.5857143,116,23.933081
0.0,252,23.937888
0.50357145,139,23.961404
0.30357143,195,23.990109
0.66785717,93,24.004968
0.11071429,249,24.017034
0.40714285,166,24.022083
0.5535714,125,24.039459
0.49642858,141,24.065595
0.0,252,24.075109
0.0,252,24.120384
0.68214285,89,24.176291
0.5107143,137,24.193079
0.325,189,24.19544
0.5607143,123,24.207563
0.22142857,218,24.271678
0.31428573,192,24.295423
0.43214285,159,24.314557
0.0,252,24.331459
0.47142857,148,24.346706
0.25,210,24.349192
0.225,217,24.358737
0.13214286,243,24.380689
0.0,252,24.388192
0.68214285,89,24.409894
0.0,252,24.422168
0.48214287,145,24.424803
0.6464286,99,24.446114
0.0,252,24.465536
0.31785715,191,24.465548
0.5535714,125,24.47785
0.0,252,24.53062
0.10357143,251,24.543136
0.4642857,150,24.555677
0.76428574,66,24.581593
0.6357143,102,24.593638
0.0,252,24.62544
0.0,252,24.630456
0.0,252,24.64753
0.0,252,24.674103
0.425,161,24.705223
0.51785713,135,24.707675
0.0,252,24.729168
0.31071427,193,24.738787
0.5642857,122,24.760917
0.48214287,145,24.776018
0.63214284,103,24.831263
0.4107143,165,24.845759
0.76428574,66,24.868091
0.0,252,24.906404
0.0,252,24.942845
0.0,252,24.959759
0.36785713,177,24.959771
0.10357143,251,24.967228
0.0,252,24.998238
0.49642858,141,25.014611
0.0,252,25.019567
0.0,252,25.075431
0.48214287,145,25.080423
0.4857143,144,25.087814
0.0,252,25.087826
0.0,12,25.116942
0.21785714,219,25.124428
0.0,252,25.153274
0.21071428,221,25.165555
0.0,252,25.165567
0.425,161,25.22123
0.525,133,25.22879
0.0,252,25.235779
0.0,252,25.257407
0.0,252,25.314677
0.47857141,146,25.350667
0.2642857,206,25.36438
0.0,252,25.369103
0.0,252,25.383652
0.5214286,134,25.398331
0.31071427,193,25.424462
0.32142857,190,25.424474
0.0,252,25.452847
0.21071428,221,25.474993
0.66785717,93,25.479941
0.5107143,137,25.482377
0.21428572,220,25.489503
0.37142858,176,25.546603
0.46785715,149,25.584651
0.114285715,248,25.611635
0.41428572,164,25.614211
0.0,252,25.626401
0.0,252,25.685962
0.0,252,25.693352
0.65,98,25.710736
0.0,252,25.722588
0.0,252,25.770742
0.0,252,25.770754
0.425,161,25.770758
0.11785714,247,25.828061
0.22857143,216,25.833321
0.66785717,93,25.835803
0.60714287,110,25.850938
0.27142859,204,25.856105
0.24642856,211,25.858702
0.31428573,192,25.861164
0.23928571,213,25.883059
0.31428573,192,25.887981
0.31785715,191,25.941096
0.22857143,216,25.946056
0.44285715,156,26.00341
0.74642855,71,26.029963
0.5928571,114,26.046769
0.46785715,149,26.054504
0.7,84,26.054516
0.15357143,237,26.062051
0.0,252,26.062063
0.475,147,26.067362
0.54285717,128,26.081475
0.0,252,26.091408
0.0,4,26.101318
0.5535714,125,26.137459
0.0,252,26.156884
0.37857142,174,26.193218
0.22857143,216,26.209856
0.0,252,26.224621
0.575,119,26.229853
0.7285714,76,26.247053
0.43928573,157,26.263677
0.6571429,96,26.288369
0.0,252,26.333501
0.62142855,106,26.338562
0.24642856,211,26.348511
0.21071428,221,26.364747
0.62142855,106,26.413231
0.43571427,158,26.430279
0.5107143,137,26.432624
0.0,252,32.354062
0.0,252,32.359662
0.0,252,32.388414
0.5392857,129,32.396565
0.55714285,124,32.417068
0.14285715,240,32.419944
0.0,82,32.441498
0.50357145,139,32.441511
0.5535714,125,32.444214
0.36785713,177,32.462616
0.58214283,117,32.46801
0.19285715,226,32.476026
0.6357143,102,32.47871
0.23214285,215,32.48616
0.22142857,218,32.48895
0.0,252,32.514456
0.14642857,239,32.535514
0.44285715,156,32.543056
0.65,98,32.572104
0.5928571,114,32.5949
0.47142857,148,32.602948
0.825,49,32.61336
0.28928572,199,32.618773
0.71428573,80,32.626309
0.7214286,78,32.644531
0.43571427,158,32.657622
0.7607143,67,32.662953
0.575,119,32.671003
0.6357143,102,32.686463
0.6142857,108,32.723021
0.5285714,132,32.733007
0.625,105,32.735744
0.62857145,104,32.748528
0.61785716,107,32.792034
0.31428573,192,32.817628
0.51785713,135,32.817642
0.76428574,66,32.832949
0.39285713,170,32.837908
0.75714284,68,32.845411
0.62142855,106,32.845424
0.5285714,132,32.883695
0.6571429,96,32.891653
0.20714286,222,32.929906
0.35,182,32.945603
0.63928574,101,32.982118
0.64285713,100,32.989885
0.22857143,216,33.003201
0.6035714,111,33.021073
0.46071428,151,33.046822
0.2642857,206,33.067836
0.7107143,81,33.101588
0.60714287,110,33.101602
0.49285713,142,33.114577
0.74285716,72,33.117276
0.54285717,128,33.122442
0.21428572,220,33.170952
0.6785714,90,33.178974
0.18571429,228,33.184185
0.4892857,143,33.186959
0.56785715,121,33.197185
0.69285715,86,33.204782
0.18928571,227,33.204794
0.17857143,230,33.220136
0.13571429,242,33.237849
0.40714285,166,33.260741
0.6892857,87,33.271266
0.58214283,117,33.291719
0.16071428,235,33.291732
0.61785716,107,33.29689
0.375,175,33.296903
0.58214283,117,33.304373
0.6642857,94,33.358538
0.5928571,114,33.361115
0.28214285,201,33.363872
0.625,105,33.371862
0.5714286,120,33.410162
0.76785713,65,33.438338
0.78571427,60,33.445957
0.61071426,109,33.485602
0.7392857,73,33.485615
0.0,252,33.488298
0.71428573,80,33.511591
0.5714286,120,33.514175
0.43214285,159,33.532661
0.5107143,137,33.532675
0.44285715,156,33.586376
0.54642856,127,33.589073
0.31428573,192,33.609519
0.76428574,66,33.617478
0.44285715,156,33.622684
0.63214284,103,33.62775
0.45714286,152,33.630242
0.44285715,156,33.699724
0.5321429,131,33.702643
