#{"t_start": 1773070180.820385, "env_id": "None"}
r,l,t
0.6892857,87,0.776223
0.37142858,176,1.721878
0.34642857,183,1.802899
0.34285715,184,1.813511
0.31428573,192,1.906857
0.25357142,209,2.104394
0.15,238,2.885371
0.0,252,2.917677
0.0,252,2.917689
0.0,252,2.917694
0.0,252,2.917697
0.0,252,2.9177
0.0,252,2.917703
0.0,252,2.917706
0.0,252,2.917709
0.0,252,2.917712
0.0,252,2.917715
0.0,252,2.917717
0.1,252,2.91772
0.0,252,2.917724
0.0,252,2.917727
0.0,252,2.917729
0.0,252,2.917732
0.0,252,2.917735
0.8035714,55,3.042249
0.0,252,3.113801
0.35357141,181,3.170947
0.0,252,3.310359
0.35714287,180,3.319505
0.0,252,3.325759
0.0,252,3.345914
0.0,252,3.383837
0.0,252,3.448873
0.12857144,244,3.462667
0.0,252,3.481642
0.0,252,3.481654
0.1,252,3.481659
0.0,252,3.481663
0.0,252,3.481666
0.0,252,3.481669
0.0,252,3.481672
0.0,252,3.481676
0.0,252,3.481678
0.0,252,3.481681
0.0,252,3.481685
0.0,252,3.481687
0.0,252,3.48169
0.0,252,3.481693
0.5321429,131,3.604041
0.0,252,3.604053
0.0,5,3.615829
0.0,252,3.676716
0.6535714,97,3.698941
0.0,252,3.734174
0.49285713,142,3.799727
0.3,196,3.823987
0.0,252,3.883414
0.0,252,3.890024
0.26785713,205,3.908447
0.31785715,191,3.908459
0.0,252,3.910779
0.39642859,169,3.99281
0.0,252,4.026875
0.0,252,4.045144
0.0,252,4.045156
0.0,252,4.04516
0.0,252,4.045164
0.0,252,4.045166
0.0,252,4.045169
0.0,252,4.045172
0.0,252,4.045174
0.0,252,4.045177
0.0,252,4.045179
0.0,252,4.045182
0.0,252,4.167165
0.0,252,4.23889
0.0,252,4.261483
0.3892857,171,4.272678
0.0,252,4.296224
0.5642857,122,4.316624
0.0,252,4.360874
0.45714286,152,4.383873
0.0,252,4.386168
0.0,252,4.446423
0.0,252,4.470927
0.0,252,4.470938
0.0,252,4.473359
0.0,252,4.553248
0.0,252,4.586455
0.0,252,4.605587
0.0,252,4.605598
0.0,252,4.605603
0.0,252,4.605606
0.0,252,4.605609
0.0,252,4.605611
0.0,252,4.605614
0.0,252,4.605617
0.0,252,4.60562
0.48214287,145,4.620183
0.15,238,4.697473
0.0,252,4.799635
0.0,252,4.821285
0.0,252,4.832542
0.0,252,4.876974
