#{"t_start": 1773065123.1126475, "env_id": "None"}
r,l,t
0.0,1,0.014152
0.0,1,0.014172
0.0,1,0.014176
0.0,1,0.01418
0.0,1,0.017013
0.0,2,0.017023
0.0,2,0.017028
0.0,2,0.017032
0.0,8,0.032905
0.0,8,0.032923
0.0,8,0.032928
0.0,1,0.035116
0.0,10,0.037315
0.0,13,0.043721
0.0,5,0.043733
0.0,14,0.04608
0.0,5,0.046092
0.0,13,0.046097
0.0,15,0.048382
0.0,1,0.048392
0.0,14,0.050606
0.0,4,0.054854
0.0,18,0.057055
0.0,5,0.059521
0.0,4,0.059533
0.0,1,0.059538
0.0,5,0.059541
0.0,21,0.061849
0.0,21,0.061859
0.0,8,0.07264
0.0,9,0.072658
0.0,23,0.1025
0.0,1,0.112108
0.0,7,0.121951
0.0,6,0.121966
0.0,6,0.13165
0.0,29,0.141379
0.0,4,0.151029
0.0,31,0.160429
0.0,7,0.223001
0.0,8,0.223019
0.0,7,0.232855
0.0,1,0.243872
0.0,18,0.253764
0.0,41,0.263582
0.0,2,0.263596
0.0,1,0.263601
0.0,48,0.341172
0.0,50,0.352894
0.0,1,0.362535
0.0,30,0.362552
0.0,52,0.372569
0.0,3,0.392359
0.0,5,0.392379
0.0,1,0.401783
0.0,45,0.401799
0.0,3,0.401804
0.0,1,0.412355
0.0,54,0.412373
0.0,4,0.452423
0.0,20,0.463674
0.0,8,0.485466
0.0,37,0.507256
0.0,66,0.517113
0.0,6,0.549052
0.0,46,0.591329
0.0,1,0.602987
0.0,66,0.603004
0.0,19,0.613495
0.0,39,0.623107
0.0,16,0.623122
0.0,3,0.644564
0.0,40,0.673507
0.0,6,0.683121
0.0,10,0.702426
0.0,29,0.702444
0.0,1,0.712172
0.0,23,0.741141
0.0,39,0.789849
0.0,82,0.809979
0.0,2,0.828613
0.0,24,0.839438
0.0,3,0.868879
0.0,34,0.888616
0.0,10,0.888632
0.0,83,0.888637
0.0,84,0.898608
0.0,3,0.918681
0.0,79,0.918701
0.0,4,0.928817
0.0,25,0.959637
0.0,45,0.969826
0.0,2,0.979558
0.0,9,0.979573
0.0,14,1.016719
0.0,9,1.01674
0.0,114,1.026957
0.0,29,1.036879
0.0,67,1.046776
0.0,1,1.046792
0.0,22,1.056617
0.0,2,1.075887
0.0,44,1.08569
0.0,5,1.095805
0.0,1,1.095825
0.0,7,1.09583
0.0,43,1.10647
0.0,2,1.117208
0.0,13,1.117225
0.0,1,1.127106
0.0,3,1.127121
0.0,1,1.127126
0.0,7,1.196352
0.0,139,1.252817
0.0,26,1.271388
0.0,35,1.271408
0.0,59,1.290215
0.0,10,1.290234
0.0,5,1.299596
0.0,1,1.308893
0.0,23,1.320324
0.0,106,1.330761
0.0,129,1.330778
0.0,2,1.351578
0.0,27,1.373344
0.0,9,1.38265
0.0,5,1.400934
0.0,155,1.411932
0.0,139,1.450394
0.0,99,1.459968
0.0,1,1.459984
0.0,17,1.478656
0.0,51,1.488155
0.0,42,1.48817
0.0,3,1.488175
0.0,49,1.497487
0.0,1,1.497502
0.0,12,1.516119
0.0,2,1.516138
0.0,3,1.516143
0.0,28,1.543201
0.0,16,1.561643
0.0,10,1.570916
0.0,1,1.581377
0.0,36,1.635585
0.0,1,1.644346
0.0,15,1.653445
0.0,40,1.653461
0.0,106,1.662683
0.0,1,1.662697
0.0,4,1.680534
0.0,34,1.689561
0.0,5,1.707311
0.0,62,1.716153
0.0,20,1.725042
0.0,63,1.725057
0.0,15,1.795387
0.0,31,1.795417
0.0,2,1.813166
0.0,11,1.822159
0.0,38,1.841152
0.0,18,1.850983
0.0,1,1.860315
0.0,102,1.878011
0.0,62,1.895813
0.0,26,1.939847
0.0,10,1.966664
0.0,134,1.966686
0.0,107,1.984773
0.0,114,2.011819
0.0,33,2.63721
0.0,1,2.639542
0.0,42,2.639553
0.0,2,2.643664
0.0,27,2.645809
0.0,56,2.652126
0.0,10,2.654586
0.0,1,2.65705
0.0,25,2.666678
0.0,45,2.66669
0.0,67,2.666695
0.0,37,2.668893
0.0,1,2.668903
0.0,2,2.67141
0.0,51,2.671421
0.0,1,2.671426
0.0,2,2.67566
0.0,11,2.675671
0.0,36,2.681774
0.0,6,2.687892
0.0,3,2.687903
0.0,28,2.690109
0.0,10,2.690121
0.0,208,2.692411
0.0,72,2.692421
0.0,2,2.692425
0.0,32,2.698685
0.0,3,2.698698
0.0,25,2.698703
0.0,21,2.7028
0.0,17,2.724384
0.0,24,2.736191
0.0,20,2.73828
0.0,2,2.740366
0.0,25,2.74255
0.0,123,2.742561
0.0,13,2.750581
0.0,42,2.752653
0.0,55,2.754871
0.0,158,2.754882
0.0,119,2.760894
0.0,2,2.764958
0.0,7,2.767038
0.0,8,2.771116
0.0,5,2.775159
0.0,1,2.777315
0.0,3,2.777324
