time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/iterations,train/loss,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/value_loss,train/clip_fraction,train/explained_variance,train/n_updates,shield_cutoff_timestep
479,52.15,59392,123,0.75503575,29,-0.0050161127001047134,-1.3002217046916484,0.0134905735,-0.013325702850124799,0.0003,0.2,0.01206634321861202,0.1865234375,0.4599888324737549,280,
479,46.38,61440,128,0.7748214400000001,30,-0.009449919685721397,-1.2522554308176042,0.016866375,-0.01886272194533376,0.0003,0.2,0.00992056100149057,0.214794921875,0.4176572561264038,290,
479,39.83,63488,132,0.8136785599999999,31,-0.028841666877269745,-1.1467969574034214,0.011765469,-0.014276943026925438,0.0003,0.2,0.010048225823265967,0.143701171875,0.4240039587020874,300,
479,35.36,65536,136,0.80957147,32,0.00033721677027642727,-0.9957096345722676,0.01052201,-0.013512543821707367,0.0003,0.2,0.011349439264449757,0.16826171875,0.41830503940582275,310,
479,31.53,67584,141,0.82210713,33,0.005996985360980034,-0.8771820288151503,0.007889124,-0.011339726543519646,0.0003,0.2,0.011258101655403151,0.128466796875,0.39989882707595825,320,
479,32.41,69632,145,0.82153565,34,-0.016179954633116722,-0.7869923073798418,0.011804199,-0.009383407845598412,0.0003,0.2,0.010362469148822129,0.10361328125,0.34353041648864746,330,
479,34.63,71680,149,0.8156785500000001,35,-0.01560122985392809,-0.8229095770046115,0.01052219,-0.00617970860330388,0.0003,0.2,0.013187779216241324,0.10283203125,0.35917025804519653,340,
479,32.85,73728,153,0.8354285800000002,36,-0.019106043502688408,-0.7699759425595403,0.012490833,-0.009474449404660846,0.0003,0.2,0.008542698598466814,0.104150390625,0.469546914100647,350,
479,30.94,75776,158,0.86985709,37,-0.012736562639474869,-0.696411163918674,0.014047096,-0.010887697196449154,0.0003,0.2,0.006679048817022704,0.09765625,0.4984157681465149,360,
479,30.32,77824,162,0.85464286,38,-0.025202009826898575,-0.6321098305284977,0.04306425,-0.012366645883594174,0.0003,0.2,0.004545797437458532,0.13349609375,0.4791019558906555,370,
479,33.03,79872,166,0.8721071299999998,39,-0.00754943024367094,-0.6456901738420129,0.022963624,-0.0069166964734904465,0.0003,0.2,0.008631651692849119,0.088525390625,0.252050518989563,380,
479,32.43,81920,170,0.8742499599999999,40,-0.036599788814783096,-0.6726231394335628,0.009306534,-0.009164566930849105,0.0003,0.2,0.004034835658239899,0.107861328125,0.3154876232147217,390,
479,30.15,83968,175,0.8445,41,-0.012457968667149544,-0.6094894125126302,0.007332016,-0.006337451565195806,0.0003,0.2,0.0036164523120532977,0.124365234375,0.4583897590637207,400,
479,28.96,86016,179,0.8767143000000001,42,-0.008030490949749947,-0.56341284327209,0.010168713,-0.005857477150857449,0.0003,0.2,0.0058789146234630605,0.095361328125,0.4024640917778015,410,
478,28.36,88064,183,0.8793213700000001,43,-0.023772036656737328,-0.5462192346341908,0.006333694,-0.00148792220861651,0.0003,0.2,0.0029669856892724058,0.07802734375,0.541468620300293,420,
479,27.47,90112,188,0.87267854,44,-0.02310127764940262,-0.5256999699398875,0.014124564,-0.005208229774871143,0.0003,0.2,0.005822132515095291,0.09189453125,0.41709232330322266,430,
479,28.36,92160,192,0.8700000399999999,45,0.013823727145791054,-0.525712656415999,0.020145558,-0.006048148291301914,0.0003,0.2,0.003284084895858541,0.0916015625,0.4857255220413208,440,
479,28.51,94208,196,0.85964287,46,0.044332105666399,-0.5034432620741427,0.018214958,-0.010800191039743367,0.0003,0.2,0.005470883585803677,0.1236328125,0.4404476284980774,450,
478,29.91,96256,201,0.8562499600000001,47,0.002468232996761799,-0.4927883076481521,0.012442291,-0.008658873423701152,0.0003,0.2,0.006758840816473821,0.11796875,0.33294808864593506,460,
478,29.42,98304,205,0.8682142700000002,48,-0.017321601510047913,-0.48554889699444176,0.017842796,-0.01148118969722418,0.0003,0.2,0.00671281438699225,0.106591796875,0.38258683681488037,470,
478,28.22,100352,209,0.8992143200000001,49,-0.0032838459592312574,-0.4653875483199954,0.013411517,-0.010677280620438979,0.0003,0.2,0.0069136191912548385,0.1076171875,0.30493295192718506,480,
478,27.36,102400,213,0.89253569,50,0.10720191895961761,-0.3527714071795344,0.01712422,-0.006878778223472182,0.0003,0.2,0.0021490980176167795,0.086279296875,0.5965075492858887,490,
478,27.73,104448,218,0.87382141,51,-0.014373822137713432,-0.4204748718068004,0.015929945,0.0013977679933304898,0.0003,0.2,0.004245686320427921,0.1048828125,0.47092247009277344,500,
478,27.22,106496,222,0.86600006,52,-0.014414857141673565,-0.42465194342657925,0.012350236,-0.0022740084306860807,0.0003,0.2,0.009192359130247496,0.0896484375,0.343513548374176,510,
478,27.09,108544,226,0.8486071600000001,53,-0.046655576676130295,-0.4457402269355953,0.016164022,-0.010103534698282601,0.0003,0.2,0.007516590704472037,0.11396484375,0.4448744058609009,520,
478,27.49,110592,230,0.8819643300000003,54,-0.008193104527890682,-0.40440042726695535,0.011403606,-0.002947830031189369,0.0003,0.2,0.009402589782257564,0.0705078125,0.2613890767097473,530,
478,27.47,112640,235,0.8558214299999999,55,-0.03905009850859642,-0.4093281953595579,0.016854465,-0.005641064207884483,0.0003,0.2,0.0024156880332157015,0.0853515625,0.5176782608032227,540,
478,27.82,114688,239,0.87517856,56,8.765514940023422e-05,-0.44851800622418525,0.016338438,-0.0025734413698955904,0.0003,0.2,0.012139263858261983,0.07919921875,0.17753779888153076,550,
478,27.29,116736,243,0.88396433,57,-0.024145670235157013,-0.4002750847488642,0.017702613,-0.004945478288573213,0.0003,0.2,0.004160239007251221,0.08798828125,0.5281878709793091,560,
478,26.57,118784,248,0.90510713,58,0.0011152178049087524,-0.3128149234224111,0.011866672,-0.008091416345268953,0.0003,0.2,0.006151780180152855,0.071923828125,0.4104806184768677,570,
478,27.49,120832,252,0.89189285,59,-0.0019076673779636621,-0.3099760624580085,0.014251679,-0.007669401078601368,0.0003,0.2,0.002143385401723208,0.059814453125,0.5937891006469727,580,
478,28.16,122880,256,0.87167856,60,-0.011640896089375019,-0.3192907207179815,0.011440359,-0.008244898053817451,0.0003,0.2,0.002298872783285333,0.087451171875,0.5305584669113159,590,
478,25.84,124928,260,0.8501428799999999,61,-0.003627682803198695,-0.3155729377642274,0.026892867,-0.010278070216008928,0.0003,0.2,0.006625750615057768,0.072216796875,0.3357742428779602,600,
478,25.99,126976,265,0.83175,62,0.0007009110413491726,-0.32157496800646185,0.016314626,-0.012950146786897676,0.0003,0.2,0.010690842890471685,0.08896484375,0.294289231300354,610,
478,27.16,129024,269,0.8647499900000001,63,-0.02005799300968647,-0.3355933534912765,0.012379324,-0.0069997964252252135,0.0003,0.2,0.010049393368535674,0.056689453125,0.3551907539367676,620,
478,26.92,131072,273,0.8750714300000001,64,-0.015290209092199802,-0.34622505996376274,0.015323788,-0.007268848757667002,0.0003,0.2,0.004268900561510236,0.083984375,0.2652944326400757,630,
478,27.09,133120,277,0.8742500200000001,65,0.007607253268361092,-0.34756421940401194,0.012530638,-0.008637087543320376,0.0003,0.2,0.006790550744335632,0.07421875,0.30109333992004395,640,
478,26.28,135168,282,0.89692857,66,-0.02405293844640255,-0.35351611841470004,0.012627615,-0.010517595078272279,0.0003,0.2,0.006110772634929163,0.0966796875,0.3469870686531067,650,
478,24.76,137216,286,0.8918570799999999,67,-0.01619763858616352,-0.362492782715708,0.008651292,-0.007415669724287,0.0003,0.2,0.005269947041597334,0.0759765625,0.3609068989753723,660,
479,25.32,139264,290,0.86078572,68,-0.015618450939655304,-0.3549947229679674,0.017444823,-0.008857546864601318,0.0003,0.2,0.003338024099502945,0.09267578125,0.5055766701698303,670,
479,26.13,141312,294,0.84828571,69,-0.02107815444469452,-0.3944863217882812,0.009931853,-0.004912440852785948,0.0003,0.2,0.0076190017691260435,0.08544921875,0.31009066104888916,680,
479,27.81,143360,299,0.8721785600000002,70,-0.013170214369893074,-0.4153505331836641,0.014701142,-0.009179569082334638,0.0003,0.2,0.007507881286437623,0.114404296875,0.3874487280845642,690,
478,26.28,145408,303,0.8876785599999999,71,0.004820789210498333,-0.40273570343852044,0.013013938,-0.006953533279011026,0.0003,0.2,0.006268686876137508,0.080078125,0.29822230339050293,700,
478,26.53,147456,308,0.8676785199999999,72,-0.01308696810156107,-0.4015944618266076,0.025196714,-0.010486856776697095,0.0003,0.2,0.007038907729656785,0.132275390625,0.26984864473342896,710,
478,26.66,149504,312,0.8655357499999999,73,-0.015667591243982315,-0.4554408791474998,0.01755994,-0.007701441394601716,0.0003,0.2,0.00674827952097985,0.1240234375,0.3347952961921692,720,
478,25.82,151552,317,0.83996427,74,-0.010149085894227028,-0.42634178875014184,0.016354773,-0.007959656795719638,0.0003,0.2,0.0059323168094124416,0.10419921875,0.4496878981590271,730,
477,25.53,153600,321,0.85028574,75,-0.01631220057606697,-0.43166404077783227,0.010939103,-0.005607834739203099,0.0003,0.2,0.009149172564502806,0.095947265625,0.34277254343032837,740,
477,27.29,155648,325,0.8538214499999998,76,0.017100591212511063,-0.4003166506998241,0.012264073,-0.006206827264395543,0.0003,0.2,0.007162506990061957,0.095751953125,0.3570218086242676,750,
477,28.78,157696,329,0.86885717,77,0.004863276146352291,-0.38049067202955483,0.011602581,-0.005233866884373129,0.0003,0.2,0.00451349553259206,0.094287109375,0.44543570280075073,760,
477,27.5,159744,334,0.87249998,78,-0.003155400278046727,-0.3875616074539721,0.011702884,-0.006835344363207696,0.0003,0.2,0.00641466763408971,0.0759765625,0.3256757855415344,770,
477,24.97,161792,338,0.8911786100000002,79,-0.0007450184784829617,-0.38535796562209723,0.014081668,-0.009699773196189199,0.0003,0.2,0.005255602468969301,0.089208984375,0.45252054929733276,780,
477,25.54,163840,343,0.8795356899999999,80,-0.02113553322851658,-0.358482076600194,0.01464092,-0.009871709483923042,0.0003,0.2,0.00368048469608766,0.09462890625,0.5428676605224609,790,
477,26.39,165888,347,0.8675357399999999,81,-0.009592840448021889,-0.3636424598284066,0.02849454,-0.008778510515548987,0.0003,0.2,0.004079034215828869,0.088671875,0.492239773273468,800,
