#{"t_start": 1773143782.6470544, "env_id": "None"}
r,l,t
0.0,3,0.014243
0.0,4,0.016055
0.0,6,0.01969
0.0,10,0.026866
0.0,10,0.026878
0.0,10,0.026884
0.0,12,0.030545
0.0,10,0.034316
0.0,14,0.034328
0.0,5,0.036234
0.0,7,0.039976
0.0,17,0.039987
0.0,21,0.047224
0.0,8,0.04946
0.0,23,0.051682
0.0,25,0.056123
0.0,25,0.056135
0.0,14,0.062736
0.0,18,0.073492
0.0,33,0.073504
0.0,14,0.08616
0.0,40,0.088351
0.0,43,0.09475
0.0,45,0.105435
0.0,12,0.114097
0.0,20,0.11641
0.0,53,0.116422
0.0,31,0.122769
0.0,10,0.137901
0.0,49,0.156887
0.0,58,0.16338
0.0,32,0.163392
0.0,4,0.165577
0.0,71,0.167797
0.0,79,0.172091
0.0,26,0.178529
0.0,68,0.193825
0.0,32,0.206697
0.0,95,0.206708
0.0,22,0.210965
0.0,59,0.213168
0.0,46,0.215371
0.0,33,0.23709
0.0,112,0.243713
0.0,31,0.246023
0.0,20,0.250547
0.0,23,0.261531
0.0,124,0.270403
0.0,130,0.283594
0.0,19,0.285893
0.0,32,0.285905
0.0,24,0.290292
0.0,15,0.303383
0.0,113,0.307894
0.0,134,0.314425
0.0,29,0.325122
0.0,75,0.327367
0.0,137,0.336123
0.0,77,0.336135
0.0,7,0.34274
0.0,69,0.344962
0.0,6,0.349335
0.0,30,0.369107
0.0,22,0.373499
0.0,75,0.377902
0.0,31,0.382363
0.0,6,0.382375
0.0,5,0.384595
0.0,8,0.399861
0.0,16,0.418987
0.0,40,0.423372
0.0,101,0.427885
0.0,2,0.427897
0.0,2,0.43227
0.0,34,0.451885
0.0,28,0.460535
0.0,54,0.462839
0.0,214,0.467342
0.0,4,0.469609
0.0,19,0.47404
0.0,212,0.548816
0.0,92,0.550911
0.0,37,0.558933
0.0,101,0.564724
0.0,10,0.570531
0.0,20,0.574401
0.0,3,0.576415
0.0,9,0.582165
0.0,37,0.597127
0.0,252,0.602772
0.0,39,0.604935
0.0,148,0.620302
0.0,28,0.628016
0.0,28,0.635772
0.0,252,0.645515
0.0,9,0.653498
0.0,252,0.666516
0.0,145,0.668777
0.0,71,0.668789
0.0,7,0.680598
0.0,252,0.6966
0.0,51,0.696613
0.0,105,0.698867
0.0,252,0.704891
0.0,148,0.707106
0.0,6,0.709099
0.0,56,0.72978
0.0,24,0.7453
0.0,252,0.756932
0.0,79,0.756945
0.0,4,0.764718
0.0,31,0.768708
0.0,54,0.786302
0.0,240,0.80373
0.0,52,0.807599
0.0,29,0.81331
0.0,5,0.817103
0.0,26,0.819114
0.0,189,0.8211
0.0,87,0.823073
0.0,9,0.836509
0.0,22,0.84638
0.0,173,0.852457
0.0,15,0.852469
0.0,94,0.852474
0.0,252,0.856447
0.0,78,0.85646
0.0,252,0.85864
0.0,49,0.860781
0.0,5,0.862752
0.0,26,0.872407
0.0,11,0.88381
0.0,17,0.885745
0.0,27,0.910884
0.0,252,0.914869
0.0,129,0.920805
0.0,152,0.924624
0.0,3,0.926577
0.0,39,0.932375
0.0,26,0.934432
0.0,14,0.942295
0.0,178,0.951853
0.0,48,0.953852
0.0,5,0.961636
0.0,213,0.963646
0.0,31,0.971222
0.0,127,0.976974
0.0,21,0.982734
0.0,37,0.995984
0.0,34,0.999904
0.0,235,1.015463
0.0,35,1.029242
0.0,5,1.038847
0.0,103,1.04674
0.0,67,1.056394
0.0,97,1.060314
0.0,252,1.0662
0.0,131,1.092006
0.0,29,1.095907
0.13928571,241,1.114988
0.0,12,1.115003
0.43214285,159,1.126575
0.0,7,1.140255
0.0,212,1.157794
0.0,101,1.167572
0.0,31,1.175607
0.0,252,1.18747
0.0,23,1.202872
0.0,12,1.210612
0.0,120,1.229971
0.0,18,1.24538
0.0,6,1.256974
0.0,35,1.270492
0.0,250,1.272511
0.0,70,1.276383
0.0,60,1.291495
0.0,13,1.295457
0.0,252,1.303388
0.0,180,1.326814
0.0,148,1.334593
0.0,250,1.338546
0.0,252,1.346142
0.0,5,1.348305
0.0,157,1.362063
0.2607143,207,1.366012
0.0,252,1.375679
0.0,45,1.379732
0.0,14,1.393318
0.0,215,1.401125
0.0,54,1.401137
0.0,42,1.408762
0.0,237,1.414447
0.0,15,1.422146
0.0,252,1.422158
0.0,32,1.424253
0.0,85,1.441377
0.0,13,1.449231
0.475,147,1.45309
0.0,28,1.476458
0.0,66,1.47647
0.0,5,1.486211
0.0,133,1.488204
0.0,252,1.490113
0.0,121,1.492274
0.0,6,1.498185
0.0,4,1.498197
0.0,252,1.506007
0.0,2,1.510036
0.0,208,1.519554
0.0,78,1.531067
0.0,252,1.550477
0.0,252,1.556475
0.0,94,1.558717
0.0,9,1.574327
0.0,28,1.57434
0.0,252,1.585659
0.0,14,1.601546
0.0,142,1.611368
0.0,165,1.62521
0.0,109,1.627377
0.0,21,1.627387
0.0,69,1.627392
0.0,73,1.652792
0.0,50,1.656699
0.0,32,1.674055
0.0,26,1.678044
0.0,97,1.687792
0.0,8,1.693489
0.0,37,1.699253
0.0,134,1.703184
0.0,42,1.70711
0.0,22,1.716727
0.0,15,1.722434
0.0,21,1.73989
0.0,252,1.762908
0.0,83,1.76292
0.0,163,1.767066
0.0,2,1.767084
0.0,40,1.784136
0.0,36,1.786155
0.0,28,1.793974
0.0,7,1.807667
0.0,65,1.813679
0.0,86,1.823466
0.0,129,1.82553
0.0,215,1.827549
0.0,252,1.837247
0.0,10,1.847173
0.0,54,1.868515
0.0,192,1.872483
0.0,60,1.883698
0.0,252,1.891321
0.0,252,1.891333
0.0,9,1.9013
0.0,214,1.905235
0.0,65,1.911142
0.0,22,1.911154
