time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/policy_gradient_loss,train/value_loss,train/clip_range,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/learning_rate,train/entropy_loss,train/loss
4892,191.18,2457600,50,502,0.0,-0.012964926880279866,1.9939588544367244e-07,0.2,0.16364339192708333,0.0168999,-2.23591947555542,490,0.0003,-1.39042279869318,-0.027431383728981018
4891,189.45,2506752,51,512,0.0,-0.012300900274931336,1.7405335038060224e-07,0.2,0.193902587890625,0.022355383,-1.4440505504608154,500,0.0003,-1.341475937142968,-0.017116328701376915
4890,195.1,2555904,52,522,0.0,-0.011280301183069242,1.263954724772809e-07,0.2,0.15558878580729166,0.017106911,-3.840562343597412,510,0.0003,-1.3118439368282755,-0.01305103488266468
4888,190.26,2605056,53,532,0.0,-0.011874590739049987,1.0155167596466915e-07,0.2,0.16868896484375,0.018577682,-3.262180805206299,520,0.0003,-1.30691273479412,-0.028626099228858948
4887,194.99,2654208,54,543,0.0,-0.011073528940869437,7.924876533523436e-08,0.2,0.16711222330729167,0.018627685,-2.4106171131134033,530,0.0003,-1.2897050344695649,-0.012083218432962894
4887,189.27,2703360,55,553,0.0,-0.012933806987833425,3.9624969865962684e-08,0.2,0.16472981770833334,0.01894609,-3.242997646331787,540,0.0003,-1.3104039838537573,-0.03891756758093834
4886,197.78,2752512,56,563,0.0,-0.012990746934337948,3.274200141845096e-08,0.2,0.17609049479166666,0.020375,-2.3020105361938477,550,0.0003,-1.3178775288785498,-0.008705810643732548
4885,194.73,2801664,57,573,0.0,-0.009603235875207854,2.3205981818560004e-08,0.2,0.154071044921875,0.016999586,-2.7052276134490967,560,0.0003,-1.2991932863369584,-0.017255248501896858
4884,189.13,2850816,58,583,0.0,-0.012725193576382783,1.6307792656775993e-08,0.2,0.17195638020833334,0.019620458,-3.080624580383301,570,0.0003,-1.2930550958961249,-0.019577806815505028
4881,193.02,2899968,59,594,0.0,-0.011374428586107873,9.893084647674689e-09,0.2,0.16699625651041666,0.019010235,-2.2489664554595947,580,0.0003,-1.2490837244316935,-0.01509905606508255
4880,195.87,2949120,60,604,0.0,-0.010548704128450482,5.913962895324568e-09,0.2,0.16841634114583334,0.018603763,-3.308053493499756,590,0.0003,-1.2298268925398588,-0.012322219088673592
4878,192.94,2998272,61,614,0.0,-0.00965205562782406,2.3995898024963454e-09,0.2,0.16274820963541667,0.01878194,-2.3710551261901855,600,0.0003,-1.2333097736661633,-0.008064523339271545
4878,196.99,3047424,62,624,0.0,-0.011079004750172317,9.321877454410848e-10,0.2,0.17616780598958334,0.019719789,-2.3706278800964355,610,0.0003,-1.242038117038707,-0.018222497776150703
4877,193.75,3096576,63,634,0.0,-0.011454639476869487,4.5066125497171537e-10,0.2,0.17047119140625,0.028069427,-2.505571126937866,620,0.0003,-1.2479106119523447,-0.02801872231066227
4876,193.83,3145728,64,645,0.0,-0.01228374790722834,2.0702019503499557e-10,0.2,0.17335205078125,0.020939961,-2.0173492431640625,630,0.0003,-1.2642566403994957,-0.0044458042830228806
4876,193.93,3194880,65,655,0.0,-0.011406744240957778,1.0337771943276681e-10,0.2,0.17817179361979166,0.018397937,-2.3962080478668213,640,0.0003,-1.2794513903558253,-0.022036021575331688
4875,196.2,3244032,66,665,0.0,-0.01166503035177205,9.057043879934006e-11,0.2,0.18207600911458333,0.019311113,-2.1004459857940674,650,0.0003,-1.274783937446773,-0.020024001598358154
4875,195.58,3293184,67,675,0.0,-0.009413291904093058,1.5987660739494553e-10,0.2,0.15574747721354168,0.017602125,-2.2396128177642822,660,0.0003,-1.2850151961669325,-0.008439436554908752
4873,190.83,3342336,68,685,0.0,-0.009284851211244434,3.5580315358165606e-12,0.2,0.169427490234375,0.02243597,-2.1273131370544434,670,0.0003,-1.2900793126473824,-0.010083557106554508
4871,196.96,3391488,69,696,0.0,-0.011560254702271778,1.7746212682247114e-10,0.2,0.17052001953125,0.018251723,-1.3430054187774658,680,0.0003,-1.2636906199157238,-0.016848836094141006
4869,194.71,3440640,70,706,0.0,-0.01024314653447315,1.1610565203094628e-10,0.2,0.16908365885416668,0.02008887,-0.7648483514785767,690,0.0003,-1.2883279597386719,-0.025744769722223282
4867,190.38,3489792,71,716,0.0,-0.009009958536686706,1.509983556238852e-13,0.2,0.17363484700520834,0.016880857,-0.2098456621170044,700,0.0003,-1.307968157529831,0.007532121613621712
4865,193.44,3538944,72,727,0.0,-0.00720178540583826,1.181990219002757e-09,0.2,0.16561686197916667,0.019210871,-0.1934363842010498,710,0.0003,-1.3164122838526964,-0.011670966632664204
4863,192.23,3588096,73,737,0.0,-0.015101980629939742,5.552130553450966e-11,0.2,0.197686767578125,0.037935127,-2.9144418239593506,720,0.0003,-1.3610777792831261,-0.05697060376405716
4862,187.85,3637248,74,748,0.0,-0.01303019908615776,5.0218513186893535e-12,0.2,0.21090291341145834,0.027215468,-1.8596422672271729,730,0.0003,-1.390161494910717,-0.013053594157099724
4863,190.91,3686400,75,758,0.0,-0.015259242400073465,6.851225479576237e-13,0.2,0.19365641276041667,0.027352152,-1.556791067123413,740,0.0003,-1.3953426853443185,-0.04696325957775116
4862,191.4,3735552,76,768,0.0,-0.015585056057291997,1.1198345463038845e-12,0.2,0.19838460286458334,0.027164318,-2.200913906097412,750,0.0003,-1.4069066076229015,-0.037074461579322815
