#{"t_start": 1773065012.0891163, "env_id": "None"}
r,l,t
0.0,210,4.312888
0.0,42,4.353281
0.0,39,4.359128
0.0,5,4.368721
0.0,127,4.3726
0.0,33,4.376522
0.0,144,4.388047
0.0,10,4.38806
0.0,252,4.397696
0.0,5,4.397708
0.0,15,4.401777
0.0,3,4.407749
0.0,8,4.42332
0.0,149,4.429156
0.0,21,4.439007
0.0,201,4.446968
0.0,252,4.450822
0.0,4,4.454811
0.0,143,4.456846
0.0,38,4.462639
0.0,45,4.464664
0.0,252,4.476304
0.0,11,4.478467
0.0,24,4.486228
0.0,120,4.492185
0.0,19,4.501884
0.0,212,4.527614
0.0,56,4.53367
0.0,20,4.541488
0.0,4,4.54948
0.0,11,4.57111
0.0,75,4.577044
0.0,46,4.583067
0.0,9,4.595085
0.0,128,4.604955
0.0,252,4.6109
0.0,9,4.613094
0.0,44,4.615158
0.0,252,4.623093
0.0,15,4.635089
0.0,236,4.65275
0.0,22,4.658682
0.0,45,4.660695
0.0,134,4.66273
0.0,41,4.664751
0.75,70,4.672568
0.0,6,4.684059
0.0,252,4.686052
0.0,119,4.690138
0.0,240,4.709271
0.0,20,4.722721
0.0,33,4.728835
0.0,225,4.732897
0.0,252,4.742797
0.0,14,4.75095
0.0,3,4.756781
0.0,49,4.756793
0.0,252,4.758919
0.0,150,4.758931
0.0,4,4.764737
0.0,168,4.781779
0.0,82,4.78387
0.0,252,4.78388
0.0,157,4.786092
0.0,252,4.789967
0.0,52,4.792131
0.0,252,4.797878
0.0,4,4.800097
0.0,172,4.824697
0.0,74,4.830461
0.0,26,4.834316
0.0,42,4.840189
0.0,96,4.849796
0.0,2,4.853827
0.0,10,4.853839
0.0,58,4.869205
0.0,6,4.88042
0.0,44,4.882529
0.0,61,4.882541
0.0,56,4.890503
0.0,147,4.898253
0.0,33,4.904186
0.0,26,4.904198
0.0,67,4.915886
0.0,62,4.919823
0.0,94,4.925648
0.0,151,4.929423
0.0,106,4.935243
0.0,4,4.937279
0.0,33,4.946907
0.0,22,4.958394
0.0,2,4.962413
0.0,252,4.972188
0.0,6,4.984139
0.5392857,129,5.009411
0.0,65,5.009424
0.0,25,5.011425
0.0,54,5.030202
0.0,200,5.048022
0.0,45,5.071675
0.0,131,5.08549
0.0,76,5.095305
0.0,252,5.105077
0.0,9,5.12267
0.0,104,5.13813
0.0,252,5.144194
0.0,213,5.148425
0.0,14,5.165867
0.0,6,5.17767
0.0,131,5.193305
0.0,252,5.201042
0.0,99,5.205147
0.0,3,5.207157
0.0,67,5.216897
0.0,23,5.222599
0.0,102,5.230404
0.0,4,5.230417
0.0,170,5.251615
0.0,25,5.253643
0.0,17,5.263395
0.0,18,5.265523
0.0,132,5.267612
0.0,33,5.271645
0.0,252,5.275661
