time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/learning_rate,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/policy_gradient_loss,shield_cutoff_timestep
4011,0.7969722151756287,1622016,38.85,33,404,0.0003,0.2,0.5167176723480225,-0.3585059960683187,0.000574388075619936,0.0029934917,320,0.03277791341145833,0.012356124075207238,-0.0015203763911510275,
4011,0.7925277948379517,1671168,39.95,34,416,0.0003,0.2,0.5003302097320557,-0.32626477611872057,0.012162747792899609,0.0027184302,330,0.030794270833333335,0.012493037169527573,-0.0017626147378602278,
4010,0.7715277671813965,1720320,41.69,35,428,0.0003,0.2,0.5033601522445679,-0.31871934987915057,0.008983924984931946,0.0025631713,340,0.028751627604166666,0.012537512180521541,-0.0017569124984826582,
4010,0.727555513381958,1769472,39.21,36,441,0.0003,0.2,0.4963630437850952,-0.3159792308695614,0.006294202990829945,0.0036381416,350,0.030167643229166666,0.01229695461903854,-0.0016623957878133904,
4005,0.7775833606719971,1818624,42.06,37,453,0.0003,0.2,0.4947025775909424,-0.33693027805226544,0.008051183074712753,0.0031799432,360,0.03234659830729167,0.012224640663771425,-0.0018506547765355208,
4001,0.7783055305480957,1867776,41.67,38,466,0.0003,0.2,0.5071450471878052,-0.30901259074453263,0.006444915663450956,0.0030042373,370,0.028363037109375,0.01225763341038449,-0.0019514830485301597,
4000,0.7479166984558105,1916928,39.4,39,479,0.0003,0.2,0.5104681849479675,-0.30483281704752396,0.001535685732960701,0.0026905313,380,0.03192545572916667,0.012710775634574626,-0.0020141906170465518,
3995,0.8055277466773987,1966080,38.69,40,492,0.0003,0.2,0.5058165788650513,-0.29711241032928226,0.006268764846026897,0.0025061362,390,0.027237955729166666,0.012832194376339126,-0.0014428320940472379,
3969,0.746666669845581,2015232,39.3,41,507,0.0003,0.2,0.48771554231643677,-0.29557295350047447,0.003146874252706766,0.003228023,400,0.02825927734375,0.012818936244245075,-0.0016253792737188633,
3967,0.7907222509384155,2064384,37.62,42,520,0.0003,0.2,0.5117127895355225,-0.3011472500084589,-0.006202518939971924,0.0028638395,410,0.029933675130208334,0.012795934159657917,-0.002025652450902271,
3966,0.7449167370796204,2113536,39.88,43,532,0.0003,0.2,0.4984998106956482,-0.2760109692579135,0.001799499150365591,0.0028503966,420,0.027461751302083334,0.013174721850615849,-0.0018142041157868031,
3965,0.7312777638435364,2162688,37.43,44,545,0.0003,0.2,0.5045604109764099,-0.2695594895320634,0.014263466000556946,0.0024486964,430,0.02523193359375,0.012776988507054436,-0.0013294340988068143,
3965,0.7867499589920044,2211840,38.36,45,557,0.0003,0.2,0.4982929229736328,-0.26335329782838623,0.008980391547083855,0.0025095074,440,0.027461751302083334,0.01274531394810765,-0.0016480786127431202,
3965,0.7163888812065125,2260992,35.79,46,570,0.0003,0.2,0.49866461753845215,-0.25866122647033385,0.0011217109858989716,0.003234689,450,0.027252197265625,0.01199554522439333,-0.0019274484582638251,
3965,0.7554166316986084,2310144,40.26,47,582,0.0003,0.2,0.4956343173980713,-0.2685919511830434,0.0018529845401644707,0.0025927627,460,0.029225667317708332,0.01233474813683036,-0.0017614856194995809,
3964,0.7308333516120911,2359296,34.8,48,595,0.0003,0.2,0.5107914209365845,-0.263099762564525,-0.0015742657706141472,0.0025420578,470,0.028946940104166666,0.012867157534007372,-0.0017602548411863002,
3962,0.7665833234786987,2408448,40.4,49,607,0.0003,0.2,0.5050919651985168,-0.2554057788103819,0.013731736689805984,0.0032485297,480,0.03277180989583333,0.012494482094189152,-0.002655952553747435,
3962,0.7103889584541321,2457600,39.36,50,620,0.0003,0.2,0.519298791885376,-0.24246984356238196,0.0005481606349349022,0.0023083298,490,0.028428141276041666,0.012098000950936693,-0.0018841034744279265,
3964,0.664222240447998,2506752,38.98,51,632,0.0003,0.2,0.5067430734634399,-0.23157975076076884,0.005890225991606712,0.002727095,500,0.025895182291666666,0.012000804535152081,-0.0015590877452874945,2500008
3978,0.6492778062820435,2555904,33.24,52,642,0.0003,0.2,0.48576033115386963,-0.2207548426852251,0.004562763497233391,0.0030098062,510,0.023677571614583334,0.01384784580077394,-0.0017734942564250863,
3990,0.6134999990463257,2605056,36.72,53,652,0.0003,0.2,0.44304215908050537,-0.22862954759815088,0.002497578039765358,0.004558152,520,0.03149820963541667,0.020082277524246215,-0.0036287135611322205,
4002,0.609333336353302,2654208,34.83,54,663,0.0003,0.2,0.4945520758628845,-0.2227251535359149,0.007315676659345627,0.002857251,530,0.028318277994791665,0.018350588904771332,-0.0029106610718978724,
4013,0.7071667313575745,2703360,39.61,55,673,0.0003,0.2,0.4911816716194153,-0.21813308927230537,0.009371847845613956,0.0031931393,540,0.02943115234375,0.01780565749601616,-0.00275475603545298,
4024,0.6055000424385071,2752512,34.33,56,683,0.0003,0.2,0.4909186363220215,-0.20199023288053772,0.009859093464910984,0.0026675395,550,0.028877766927083333,0.016812202680739574,-0.003299555301752359,
4035,0.7167499661445618,2801664,36.01,57,694,0.0003,0.2,0.4800065755844116,-0.2019807720479245,0.0042385258711874485,0.0024624693,560,0.028202311197916666,0.01627794906962663,-0.0029746981994321687,
4047,0.6511111259460449,2850816,35.65,58,704,0.0003,0.2,0.4903184175491333,-0.2027774902448679,0.015528176911175251,0.0031662781,570,0.026495361328125,0.01506702947760156,-0.002451338338263061,
4058,0.7493612170219421,2899968,38.65,59,714,0.0003,0.2,0.4849829077720642,-0.20137591236270963,0.0019105719402432442,0.0036440727,580,0.022975667317708334,0.013591308766626753,-0.0018286955993668623,
4069,0.7635278105735779,2949120,40.14,60,724,0.0003,0.2,0.48811954259872437,-0.19683479566592724,0.006470030173659325,0.004404193,590,0.026291910807291666,0.01380855218352129,-0.0021713900944935935,
4080,0.7476667165756226,2998272,38.22,61,734,0.0003,0.2,0.4947291612625122,-0.19425107809559752,0.009627768769860268,0.0026268729,600,0.023276774088541667,0.01307214030821342,-0.0016010894383422661,
4075,0.7643333673477173,3047424,39.4,62,747,0.0003,0.2,0.5007133483886719,-0.1837691430778553,0.0039039012044668198,0.0028768934,610,0.026127115885416666,0.013190713528941463,-0.002242219379756231,
4083,0.774472177028656,3096576,35.9,63,758,0.0003,0.2,0.5005540251731873,-0.19470497471435616,0.0033437986858189106,0.003668926,620,0.026072184244791668,0.013605091232360185,-0.0016666267178758669,
4092,0.7909722924232483,3145728,41.08,64,768,0.0003,0.2,0.5192484855651855,-0.19471399188041688,-0.0001812037080526352,0.0023352138,630,0.023268636067708334,0.012516693340633841,-0.0017721624949141794,
4100,0.7348889112472534,3194880,43.89,65,779,0.0003,0.2,0.4886518716812134,-0.2091064868805309,0.001891066785901785,0.004531439,640,0.02830810546875,0.012873674882818402,-0.0022515167670159523,
4110,0.7491666674613953,3244032,38.49,66,789,0.0003,0.2,0.5005683898925781,-0.21105563847813755,0.004524013958871365,0.002440689,650,0.027103678385416666,0.013025848470230509,-0.0016045414605590244,
4118,0.7931667566299438,3293184,40.43,67,799,0.0003,0.2,0.5018558502197266,-0.1895921137649566,0.005708582699298859,0.0032264814,660,0.022428385416666665,0.012819492913695284,-0.0018773980255597658,
4126,0.77269446849823,3342336,44.06,68,809,0.0003,0.2,0.510004997253418,-0.18260617287208636,0.008385799825191498,0.002324063,670,0.023026529947916666,0.01235453242091656,-0.001730948065899914,
4133,0.7113333940505981,3391488,35.55,69,820,0.0003,0.2,0.4789247512817383,-0.18165046241289626,0.0009598718024790287,0.0032936742,680,0.023891194661458334,0.01283535530747031,-0.0016283156675854116,
4141,0.7397221922874451,3440640,38.25,70,830,0.0003,0.2,0.5011205673217773,-0.18189548389054835,0.011086581274867058,0.0055476506,690,0.026210530598958334,0.012897339151337898,-0.001911098974445243,
4148,0.7628610730171204,3489792,40.35,71,841,0.0003,0.2,0.5052919387817383,-0.1823585922519366,-0.0013724369928240776,0.0024291056,700,0.022965494791666666,0.013372419571048037,-0.0011925239237219405,
4156,0.7550833225250244,3538944,39.57,72,851,0.0003,0.2,0.5131787061691284,-0.17674017172539608,0.0040808022022247314,0.0035342101,710,0.024538167317708335,0.011671340344522226,-0.0019532982017456866,
