#{"t_start": 1772719883.8880613, "env_id": "None"}
r,l,t
0.0,7,0.581292
0.0,15,0.602743
0.0,10,0.608724
0.0,17,0.608736
0.0,17,0.608741
0.0,3,0.61725
0.0,21,0.620176
0.0,27,0.63589
0.0,21,0.659656
0.0,10,0.662474
0.0,45,0.68375
0.0,49,0.69382
0.0,19,0.712026
0.0,37,0.71487
0.0,60,0.72317
0.0,13,0.728698
0.0,6,0.731796
0.0,18,0.731808
0.0,67,0.742571
0.0,69,0.748221
0.0,75,0.763918
0.0,25,0.795739
0.0,14,0.801074
0.0,106,0.845629
0.0,109,0.853486
0.0,42,0.858765
0.0,116,0.87228
0.0,7,0.872292
0.0,39,0.903527
0.0,22,0.917031
0.0,100,0.987493
0.0,128,0.998137
0.0,37,1.000945
0.0,156,1.021593
0.0,192,1.071507
0.0,56,1.373641
0.0,57,1.490663
0.0,99,1.515529
0.0,116,1.515556
0.0,82,1.63326
0.0,18,1.705089
0.0,257,1.811237
0.0,27,1.834791
0.0,66,2.154615
0.0,29,2.178017
0.0,41,2.190121
0.0,4,2.236572
0.0,26,2.481789
0.0,323,2.587196
0.0,324,2.59952
0.0,324,2.599542
0.0,324,2.599547
0.0,324,2.599551
0.0,324,2.599554
0.0,324,2.599556
0.0,38,2.684341
0.0,10,2.719671
0.0,324,2.802986
0.0,20,2.839584
0.0,324,2.852025
0.24444444,272,3.016769
0.0,309,3.087624
0.0,28,3.170385
0.0,15,3.194358
0.0,39,3.264056
0.0,57,3.276808
0.0,324,3.348522
0.0,324,3.348553
0.0,23,3.36062
0.0,324,3.396277
0.0,10,3.396307
0.0,8,3.444524
0.0,7,3.479691
0.0,84,3.59615
0.0,37,4.383925
0.0,25,4.399492
0.5138889,175,4.402333
0.0,113,4.428396
0.0,324,4.436086
0.0,59,4.439131
0.0,99,4.444629
0.0,324,4.462888
0.0,105,4.488671
0.0,21,4.499721
0.0,222,4.499732
0.0,57,4.536944
0.0,140,4.545218
0.0,43,4.553277
0.0,101,4.571061
0.0,32,4.573663
0.0,7,4.59218
0.0,324,4.592192
0.0,9,4.595324
0.0,303,4.608261
0.0,72,4.626298
0.49166667,183,4.639164
0.0,43,4.649539
0.0,5,4.662747
0.0,28,4.681021
0.0,71,4.686182
0.0,88,4.694385
0.0,63,4.717768
0.0,40,4.743245
0.0,94,4.746279
0.0,121,4.746289
0.0,141,4.748899
0.0,31,4.767776
0.0,37,4.778487
0.0,17,4.79129
0.0,97,4.799468
0.0,25,4.812531
0.0,324,4.833822
0.0,42,4.854523
0.0,38,4.867959
0.11666667,318,4.893428
0.0,39,4.914567
0.0,30,4.932791
0.0,132,4.938294
0.0,121,4.943591
0.0,76,4.94897
0.0,50,4.964574
0.0,13,4.977959
0.0,45,4.985894
0.0,324,5.007021
0.0,324,5.01002
0.0,84,5.021042
0.0,18,5.026177
0.0,167,5.03414
