#{"t_start": 1772727146.7402081, "env_id": "None"}
r,l,t
0.0,4,0.575597
0.0,4,0.575627
0.0,22,0.624659
0.0,51,0.700113
0.8277778,62,0.739243
0.7583333,87,0.791809
0.74722224,91,0.802061
0.75277776,89,0.807411
0.73333335,96,0.815783
0.73333335,96,0.815795
0.73055553,97,0.818637
0.67777777,116,0.869214
0.0,29,0.869226
0.65555555,124,0.89101
0.63055557,133,0.91436
0.62222224,136,0.92192
0.0,48,0.942139
0.6,144,0.942151
0.7777778,80,0.947619
0.0,8,0.962579
0.0,13,0.981359
0.54444444,164,0.994181
0.5388889,166,0.999208
0.5222222,172,1.014528
0.5222222,172,1.01454
0.0,26,1.030003
0.0,24,1.060238
0.5083333,177,1.083028
0.5694444,155,1.101087
0.67777777,116,1.286749
0.3888889,220,1.36786
0.38055557,223,1.402653
0.69722223,109,1.425749
0.61388886,139,1.483907
0.34166667,237,1.566146
0.0,18,1.612641
0.31944445,245,1.660336
0.70555556,106,1.718193
0.8527778,53,1.741466
0.55277777,161,1.801424
0.7361111,95,1.825199
0.0,39,1.883108
0.0,30,1.918634
0.0,27,2.054837
0.48055556,187,2.066667
0.20555556,286,2.136571
0.725,99,2.171536
0.0,11,2.183521
0.0,27,2.229158
0.65555555,124,2.253402
0.0,22,2.439724
0.575,153,2.439756
0.0,324,2.577966
0.0,96,2.727757
0.5416667,165,2.727789
0.425,207,2.762411
0.65,126,2.832101
0.70555556,106,2.888366
0.74444443,92,2.946959
0.5416667,165,3.118539
0.67777777,116,3.142152
0.6805556,115,3.153857
0.7888889,76,3.315666
0.0,25,3.408148
0.8611111,50,3.408179
0.20555556,286,4.295616
0.37222221,226,4.371657
0.0,324,4.374107
0.5361111,167,4.414662
0.55,162,4.414675
0.0,324,4.424577
0.575,153,4.467895
0.16944444,299,4.467907
0.76666665,84,4.475583
0.0,13,4.501848
0.51111114,176,4.559753
0.0,125,4.559766
0.5833333,150,4.585376
0.3361111,239,4.590499
0.2638889,265,4.64098
0.51944447,173,4.646454
0.74722224,91,4.657159
0.16388889,301,4.657171
0.0,324,4.664569
0.3888889,220,4.673091
0.6638889,121,4.680783
0.31944445,245,4.772726
0.74722224,91,4.793293
0.6527778,125,4.821291
0.15833333,303,4.821302
0.0,324,4.834275
0.45833334,195,4.873086
0.7416667,93,4.885879
0.74444443,92,4.893129
0.5416667,165,4.898443
0.0,324,4.947023
0.45833334,195,4.967087
0.7972222,73,4.98002
0.0,324,4.98768
0.51944447,173,5.003182
0.55,162,5.00583
0.59444445,146,5.039391
0.75,90,5.052735
0.0,41,5.086639
0.0,324,5.091678
0.41944444,209,5.122657
0.0,324,5.127874
0.46388888,193,5.138925
0.88611114,41,5.146489
0.0,102,5.162378
0.68333334,114,5.188253
0.0,28,5.201557
0.14166667,309,5.209803
0.0,58,5.238251
0.0,104,5.238263
0.0,324,5.24819
0.7777778,80,5.261419
0.8055556,70,5.274367
0.0,67,5.313071
0.4138889,211,5.318227
0.2888889,256,5.318239
0.6611111,122,5.323976
0.2361111,275,5.392075
0.4138889,211,5.420394
0.48333332,186,5.430636
0.65833336,123,5.443609
0.3361111,239,5.454015
0.0,20,5.472343
0.6805556,115,5.500704
0.71666664,102,5.503305
0.68333334,114,5.506006
0.33055556,241,5.511458
0.0,324,5.511471
0.43611112,203,5.531561
0.73888886,94,5.567466
0.5694444,155,5.59055
0.0,53,5.608918
0.8055556,70,5.62463
0.6111111,140,5.638051
0.64166665,129,5.654328
0.108333334,321,5.654341
0.8666667,48,5.657107
0.5638889,157,5.670355
0.5222222,172,5.685761
0.41944444,209,5.690884
0.0,22,5.69613
0.7277778,98,5.709053
0.76944447,83,5.717077
0.0,84,5.730156
0.55833334,159,5.732864
0.0,26,5.763937
0.7083333,105,5.777359
0.49444443,182,5.787786
0.0,54,5.810755
0.6638889,121,5.821416
0.0,64,5.821429
0.0,324,5.831838
0.0,47,5.839447
0.0,26,5.907102
0.65,126,5.936974
0.22777778,278,5.969901
0.0,17,5.980035
0.6166667,138,5.982925
0.0,324,6.004156
0.3611111,230,6.026944
0.76111114,86,6.032151
0.60833335,141,6.049565
0.7027778,107,6.062957
0.40833333,213,6.06297
0.5833333,150,6.095861
0.59444445,146,6.106149
0.40555555,214,6.12166
0.5777778,152,6.124226
0.7583333,87,6.12975
0.41944444,209,6.132434
0.45277777,197,6.163879
0.0,44,6.176581
0.60833335,141,6.18463
0.6,144,6.201803
0.0,68,6.206837
0.0,324,6.230154
0.5,180,6.240728
0.0,19,6.250572
0.0,16,6.271342
0.45,198,6.274431
0.7583333,87,6.274442
0.7888889,76,6.303298
0.46944445,191,6.31416
0.2777778,260,6.329521
0.81666666,66,6.335024
0.75555557,88,6.352983
0.6027778,143,6.373528
0.76666665,84,6.393994
0.0,60,6.406885
0.69722223,109,6.415182
0.0,48,6.476362
0.15277778,305,6.479281
0.58055556,151,6.489275
0.44722223,199,6.499864
0.74722224,91,6.512841
0.65,126,6.53514
0.0,28,6.550767
0.5388889,166,6.553859
0.0,7,6.571996
0.0,32,6.595234
0.325,243,6.610571
0.58055556,151,6.633539
0.6111111,140,6.667956
0.7,108,6.688205
0.31944445,245,6.698187
0.51944447,173,6.723842
0.4,216,6.743799
0.51944447,173,6.777879
0.73333335,96,6.78281
0.66944444,119,6.795313
0.0,324,6.807661
0.575,153,6.810896
0.5416667,165,6.821192
0.0,324,6.8637
0.80833334,69,6.899273
0.8111111,68,6.917389
0.6611111,122,6.922618
0.14444445,308,6.925354
0.73888886,94,6.927858
0.0,115,6.927871
0.32777777,242,6.937837
0.31111112,248,6.973121
0.5083333,177,7.001681
0.41111112,212,7.022332
0.73333335,96,7.024805
0.41944444,209,7.0325
0.28055555,259,7.038223
0.13611111,311,7.071661
0.44722223,199,7.079783
0.57222223,154,7.090259
0.82222223,64,7.090271
0.0,36,7.130759
0.74444443,92,7.133552
0.65,126,7.141297
0.6333333,132,7.146887
0.7416667,93,7.160064
0.59166664,147,7.237249
0.73055553,97,7.250324
0.0,8,7.271141
0.725,99,7.276164
0.8333333,60,7.286141
0.775,81,7.296732
0.5777778,152,7.324104
0.68333334,114,7.324116
0.7111111,104,7.336946
0.37777779,224,7.37742
0.54444444,164,7.389446
0.4888889,184,7.394925
0.0,324,7.420792
0.0,23,7.449001
0.62777776,134,7.481409
0.0,324,7.491754
0.35277778,233,7.5165
0.575,153,7.519093
0.39722222,217,7.576495
0.51666665,174,7.586394
0.0,324,7.599068
0.0,324,7.617504
0.6111111,140,7.630685
0.71944445,101,7.650844
0.56666666,156,7.690528
0.65,126,7.695614
0.0,324,7.738087
0.3611111,230,7.740974
0.49722221,181,7.743532
0.475,189,7.803114
0.63055557,133,7.828678
0.17777778,296,7.83134
0.63055557,133,7.857042
0.5138889,175,7.864949
0.29444444,254,7.883327
0.49444443,182,7.911559
0.0,324,7.914287
0.29166666,255,7.920074
0.5388889,166,8.013311
0.57222223,154,8.013323
0.64444447,128,8.02569
0.0,11,8.041709
0.54444444,164,8.07181
0.15,306,8.11712
0.775,81,8.122312
0.0,153,8.132368
0.0,7,8.140256
0.0,324,8.150714
0.69166666,111,8.150726
0.3611111,230,8.166187
0.53333336,168,8.173399
0.6027778,143,8.1967
0.20555556,286,8.212404
0.0,183,8.215074
0.23888889,274,8.218015
0.5472222,163,8.251129
0.5861111,149,8.266476
0.0,16,8.291983
0.8388889,58,8.300139
0.25833333,267,8.315061
0.21944444,281,8.320506
0.43333334,204,8.328242
0.0,25,8.331061
0.46388888,193,8.353413
0.65555555,124,8.358597
0.26666668,264,8.368778
0.0,17,8.401733
0.69166666,111,8.434891
0.6666667,120,8.440352
0.74722224,91,8.445678
0.6611111,122,8.486081
0.6527778,125,8.486093
0.5277778,170,8.506482
0.5277778,170,14.333213
0.7416667,93,14.333244
0.30833334,249,14.33893
0.73888886,94,14.349952
0.0,141,14.358031
0.39166668,219,14.368938
0.2611111,266,14.377626
0.56666666,156,14.380373
0.55833334,159,14.41033
0.84444445,56,14.415817
0.6333333,132,14.424373
0.6888889,112,14.427437
0.0,68,14.450198
0.375,225,14.507211
0.0,49,14.509909
0.6527778,125,14.512777
0.0,7,14.52695
0.0,71,14.526963
0.0,8,14.532409
0.5277778,170,14.548752
0.53333336,168,14.554231
0.5694444,155,14.559693
0.0,14,14.565398
0.7777778,80,14.568105
0.75,90,14.579145
0.7361111,95,14.598735
0.0,16,14.604527
0.0,26,14.60454
0.0,324,14.643227
0.62222224,136,14.656779
0.54444444,164,14.667736
0.73333335,96,14.678391
0.8138889,67,14.696687
0.50277776,179,14.6967
0.74444443,92,14.699589
0.6111111,140,14.749844
0.6666667,120,14.752765
0.2638889,265,14.776927
0.7361111,95,14.785479
0.5833333,150,14.788433
0.7777778,80,14.820485
0.75555557,88,14.841776
0.69722223,109,14.849796
0.0,68,14.878753
0.775,81,14.912522
0.73055553,97,14.915261
0.2638889,265,14.931297
0.8,72,14.941745
0.8138889,67,14.963022
0.65833336,123,14.971174
0.31666666,246,15.022468
0.6166667,138,15.035821
0.71666664,102,15.048864
0.5972222,145,15.065718
0.48055556,187,15.068636
0.44722223,199,15.102681
0.29444444,254,15.10821
0.56666666,156,15.116645
0.41666666,210,15.142667
0.0,11,15.145316
0.575,153,15.161116
0.6527778,125,15.174613
0.63055557,133,15.174625
0.73888886,94,15.193707
0.0,10,15.219845
0.0,324,15.280883
0.6166667,138,15.283801
0.6611111,122,15.296402
0.85,54,15.303736
0.50555557,178,15.322201
0.71944445,101,15.333346
0.75,90,15.341336
0.16388889,301,15.355557
0.5361111,167,15.358485
0.5361111,167,15.377257
0.6527778,125,15.382741
0.5638889,157,15.382753
0.78055555,79,15.385646
0.8833333,42,15.418235
0.74444443,92,15.421271
0.5861111,149,15.434931
0.0,324,15.466367
0.0,39,15.487867
0.62222224,136,15.509175
0.34166667,237,15.512157
0.47777778,188,15.525422
0.7416667,93,15.54645
0.5388889,166,15.586239
0.5888889,148,15.614744
0.75277776,89,15.619955
0.0,15,15.625061
0.0,97,15.643901
0.0,324,15.651804
0.6722222,118,15.670413
0.0,70,15.673016
0.58055556,151,15.686754
0.575,153,15.689765
0.7583333,87,15.697439
0.37777779,224,15.705137
0.61944443,137,15.708128
0.0,142,15.713759
0.7,108,15.721587
0.0,26,15.757859
0.62777776,134,15.773242
0.84444445,56,15.799697
0.55,162,15.80714
0.85555553,52,15.810043
0.4861111,185,15.81519
0.6861111,113,15.823005
0.7777778,80,15.855298
0.46944445,191,15.86619
0.0,9,15.87969
0.7722222,82,15.903831
0.76111114,86,15.924448
0.0,84,15.927755
0.76944447,83,15.927767
0.6722222,118,15.927772
0.0,324,15.930634
0.0,46,15.933591
0.75277776,89,15.950616
0.6861111,113,15.971156
0.39166668,219,16.00333
0.75555557,88,16.008293
0.73333335,96,16.013623
0.5083333,177,16.016453
0.78333336,78,16.024324
0.76944447,83,16.045928
0.65555555,124,16.05146
0.0,174,16.083469
0.8277778,62,16.091588
0.74444443,92,16.112267
0.8055556,70,16.115082
0.7888889,76,16.134226
0.75277776,89,16.142653
0.8888889,40,16.153295
0.0,11,16.172342
0.6888889,112,16.180637
0.5972222,145,16.188614
0.8,72,16.202474
0.35555556,232,16.245179
0.8138889,67,16.263707
0.63611114,131,16.279339
0.18333334,294,16.292446
0.8,72,16.306381
0.7,108,16.306394
0.16666667,300,16.311958
0.5833333,150,16.37289
0.55277777,161,16.380713
0.78333336,78,16.397239
0.51944447,173,16.397252
0.5972222,145,16.403173
0.4861111,185,16.424078
0.57222223,154,16.437631
0.7,108,16.443159
0.5416667,165,16.445999
0.69722223,109,16.464782
0.69166666,111,16.478116
0.0,34,16.489043
0.79444444,74,16.505227
0.525,171,16.510776
0.0,91,16.556129
0.0,42,16.55614
0.19444445,290,16.585019
0.5861111,149,16.60188
0.49722221,181,16.601891
0.8833333,42,16.601897
0.6527778,125,16.628675
0.0,31,16.639451
0.0,26,16.65514
0.4,216,16.671558
0.44444445,200,16.671569
0.60555553,142,16.688232
0.75,90,16.688244
0.69166666,111,16.696367
0.525,171,16.722839
0.8138889,67,16.74066
0.0,42,16.77627
0.825,63,16.779281
0.61388886,139,16.785049
0.475,189,16.796676
0.0,77,16.819535
0.0,52,16.822517
0.5277778,170,16.908857
0.5472222,163,16.93166
0.0,23,16.99339
0.70555556,106,16.996312
0.78055555,79,17.015567
0.6666667,120,17.026671
0.47777778,188,17.032515
0.0,17,17.043985
