rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
200.0,826,61440,0.0,30,74,-0.004074450221378356,0.0003,0.093994140625,0.010087118,-0.042005300521850586,290,0.2,-0.006914300844073296,3.5514909419859243e-07,-1.0860785216093063
200.0,851,63488,0.0,31,74,-0.0017731787171214818,0.0003,0.044482421875,0.0047382433,-0.1089702844619751,300,0.2,-0.00242801196873188,3.722212277938036e-06,-0.9981855044141412
200.0,879,65536,0.0,32,74,-0.0014384816313395277,0.0003,0.045947265625,0.0049090595,-0.157828688621521,310,0.2,-0.020774923264980316,2.327541262258509e-06,-0.9022918049246073
200.0,909,67584,0.0,33,74,-0.0006897085986565799,0.0003,0.026025390625,0.0043210825,-0.08583235740661621,320,0.2,-0.012855003587901592,2.0033777693957006e-05,-0.835834713280201
200.0,934,69632,0.0,34,74,-0.00267953234288143,0.0003,0.03701171875,0.0028746095,0.09846150875091553,330,0.2,0.0002641799801494926,8.449610074096059e-07,-0.8055443583056331
200.0,964,71680,0.0,35,74,-0.002972247168509057,0.0003,0.045703125,0.0035997927,0.4877561926841736,340,0.2,-0.005307454615831375,2.933918764675553e-07,-0.7817510863766074
200.0,992,73728,0.0,36,74,-0.00220552803366445,0.0003,0.054443359375,0.0032154373,0.001977682113647461,350,0.2,-0.002358510158956051,2.220432846931214e-06,-0.8977209258824587
200.0,1020,75776,0.0,37,74,-0.001654817393864505,0.0003,0.02646484375,0.0031052874,0.20602798461914062,360,0.2,0.00012215606693644077,1.2757504051698126e-05,-0.85732415728271
200.0,1050,77824,0.0,38,74,-0.0019589798437664287,0.0003,0.03720703125,0.002951176,0.49451661109924316,370,0.2,-0.00236060144379735,1.7265098890243032e-07,-0.9012830818071962
200.0,1075,79872,0.0,39,74,-0.0009860175159701612,0.0003,0.0232421875,0.002710198,0.07331627607345581,380,0.2,-0.0005597236449830234,1.0389251836367964e-05,-0.8919598139822483
200.0,1104,81920,0.0,40,74,-0.001943133820896037,0.0003,0.056298828125,0.0031785406,0.09557133913040161,390,0.2,-0.005229469388723373,5.27620773509499e-07,-0.9678640037775039
200.0,1134,83968,0.0,41,74,-0.004135689232498407,0.0003,0.077392578125,0.0045134476,-0.032430291175842285,400,0.2,-0.004942666739225388,4.654449103025545e-06,-1.012587506696582
200.0,1160,86016,0.0,42,74,-0.0006007018222589977,0.0003,0.034814453125,0.0031658555,0.0006139874458312988,410,0.2,-0.005716266576200724,6.892154201781908e-06,-1.0756814695894719
200.0,1190,88064,0.0,43,74,-0.0009492608485743403,0.0003,0.02431640625,0.0030797352,0.003773927688598633,420,0.2,0.019449302926659584,3.286344608732783e-06,-1.093243780732155
200.0,1217,90112,0.0,44,74,-0.001932704776118044,0.0003,0.0619140625,0.0054379227,-0.005764365196228027,430,0.2,-0.004800053313374519,6.845865930293904e-06,-1.2282464016228913
200.0,1247,92160,0.0,45,73,-0.0036330877934233285,0.0003,0.071923828125,0.004977502,0.013948380947113037,440,0.2,0.007387140765786171,1.098781970254592e-06,-1.302425093948841
200.0,1274,94208,0.0,46,73,-0.0026419253466883675,0.0003,0.0673828125,0.00459319,0.011708080768585205,450,0.2,-0.005838270299136639,2.9070324876812047e-06,-1.3750956669449805
200.0,1302,96256,0.0,47,73,-0.0031400561121699864,0.0003,0.04453125,0.010009836,-0.007097721099853516,460,0.2,0.0026974803768098354,3.419783952699484e-05,-1.3167585995048285
200.0,1332,98304,0.0,48,73,-0.0014089099044213072,0.0003,0.05537109375,0.005348228,-0.01388394832611084,470,0.2,0.020039524883031845,6.171870930909984e-07,-1.3487937320023775
200.0,1360,100352,0.0,49,73,-0.004003818877390586,0.0003,0.07685546875,0.006791721,0.026787757873535156,480,0.2,0.0031184477265924215,4.0164422817901e-07,-1.3565389432013035
200.0,1386,102400,0.0,50,73,-0.00188538213915308,0.0003,0.03134765625,0.008264722,0.05844491720199585,490,0.2,-0.0058668749406933784,3.577526938212949e-07,-1.283819367364049
