time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,shield/stage,shield/delta,shield/transition_timestep
2260992,18.06,559,4038,46,0.7398125529289246,0.2819588780403137,0.0003,0.018047522753477097,0.2,0.005761104,0.019216146242009322,0.036574300130208334,-0.6354794764580826,450,-0.0013672967156708182,,,
2310144,19.28,571,4038,47,0.8037303686141968,0.29587322473526,0.0003,0.014012707397341728,0.2,0.0060573737,0.01769307080685394,0.03615926106770833,-0.6434602357447148,460,-0.001154058911439885,,,
2359296,18.5,584,4038,48,0.8261914849281311,0.30110275745391846,0.0003,0.0021317098289728165,0.2,0.0041560247,0.016104317532275068,0.029854329427083333,-0.6627196072600782,470,-0.0005124216814389608,,,
2408448,16.15,596,4038,49,0.7363867163658142,0.29747074842453003,0.0003,0.007045951206237078,0.2,0.006606573,0.015517684688044634,0.03484700520833333,-0.6606416858111819,480,-0.0012278986442349074,,,
2457600,17.92,608,4038,50,0.7392500042915344,0.29685449600219727,0.0003,0.011532203294336796,0.2,0.005613905,0.016220520089700586,0.04449259440104167,-0.6661271621473134,490,-0.0015142489726107063,,,
2506752,19.34,620,4037,51,0.8235898613929749,0.2861108183860779,0.0003,0.010062474757432938,0.2,0.0050758114,0.015793767466918022,0.033026123046875,-0.6662313444229464,500,-0.0017049765583275682,,,
2555904,17.89,633,4037,52,0.7700234055519104,0.2795012593269348,0.0003,0.002847324125468731,0.2,0.005155477,0.017884473783002855,0.034348551432291666,-0.6584725754335523,510,-0.0011048614415509897,,,
2605056,18.61,645,4036,53,0.7865077257156372,0.2712034583091736,0.0003,0.0027011833153665066,0.2,0.0062999204,0.01720822082267356,0.036798095703125,-0.636041562538594,520,-0.001988335499178599,,,
2654208,17.78,657,4036,54,0.7218164205551147,0.2862110733985901,0.0003,0.009147231467068195,0.2,0.0068430286,0.017237286417973032,0.039251708984375,-0.6326518014073372,530,-0.0013968508887046483,,,
2703360,19.17,669,4035,55,0.8243281841278076,0.28900963068008423,0.0003,0.003002176061272621,0.2,0.005703109,0.016781275454559364,0.040234375,-0.6406119692760209,540,-0.0013270801078154666,,,
2752512,19.06,682,4033,56,0.7852422595024109,0.2887040376663208,0.0003,0.0064748842269182205,0.2,0.0050295033,0.01702698894829761,0.03909912109375,-0.6418387895760437,550,-0.0013064670253394677,,,
2801664,17.91,694,4032,57,0.7502343654632568,0.2879876494407654,0.0003,0.007832075469195843,0.2,0.0061622187,0.017437058283394435,0.051497395833333334,-0.6272105522764225,560,-0.0019251043261950447,,,
2850816,17.7,707,4031,58,0.7216054797172546,0.306648850440979,0.0003,0.011755331419408321,0.2,0.0042813425,0.015988275042764143,0.028424072265625,-0.6267775322310627,570,-0.0009555281693792494,,,
2899968,18.66,719,4031,59,0.7860859632492065,0.29681140184402466,0.0003,0.003448507748544216,0.2,0.004882435,0.01621710856173498,0.03651123046875,-0.633933588086317,580,-0.0014917418672363663,,,
2949120,18.42,731,4032,60,0.7778085470199585,0.2858717441558838,0.0003,0.006335918791592121,0.2,0.005644604,0.016074607867509864,0.036458333333333336,-0.638985269734015,590,-0.0011886032899686447,,,
2998272,18.13,743,4032,61,0.7691094279289246,0.2956039309501648,0.0003,0.0028252657502889633,0.2,0.00502809,0.015388019390472133,0.03902384440104167,-0.6334745331356922,600,-0.0017626818483525615,,,
3047424,22.97,757,4020,62,0.4541875123977661,0.2919269800186157,0.0003,0.00972462072968483,0.2,0.00474727,0.01665605629556618,0.03543497721354167,-0.6235431890624265,610,-0.0016301811253773243,2,0.4,3000000
3096576,19.67,770,4020,63,0.5428008437156677,0.2712787389755249,0.0003,0.010005112737417221,0.2,0.030176373,0.04326109747829226,0.11807861328125,-0.6993371798656881,620,-0.00985810684384584,,,
3145728,20.97,782,4018,64,0.5610077381134033,0.432339608669281,0.0003,0.018551316112279892,0.2,0.0062483507,0.038304356638885415,0.090191650390625,-0.6626028450516362,630,-0.011032993195688809,,,
3194880,19.51,795,4016,65,0.5606562495231628,0.4106467366218567,0.0003,-0.0015579033643007278,0.2,0.0069151535,0.0356501129931227,0.09226481119791667,-0.6455287809173266,640,-0.010560625302847864,,,
3244032,19.11,808,4014,66,0.6789687275886536,0.4072420001029968,0.0003,0.008284960873425007,0.2,0.0065997564,0.03322618504559311,0.09103597005208333,-0.6231954106750588,650,-0.010003005958909246,,,
3293184,19.03,820,4012,67,0.6128007769584656,0.37867313623428345,0.0003,0.01172673050314188,0.2,0.0070134117,0.028665028209312975,0.093426513671875,-0.6174526408314704,660,-0.00953314141794787,,,
3342336,20.1,833,4010,68,0.6943280100822449,0.35155045986175537,0.0003,0.018365712836384773,0.2,0.0074519156,0.026997726771514862,0.100537109375,-0.5846060835756361,670,-0.009418084902548193,,,
3391488,18.18,845,4009,69,0.6510429382324219,0.32786309719085693,0.0003,0.009321644902229309,0.2,0.007264013,0.02462697024748195,0.073736572265625,-0.5676323925455411,680,-0.007059250452160389,,,
3440640,18.81,858,4009,70,0.7471405863761902,0.31102418899536133,0.0003,0.01905801147222519,0.2,0.0065118857,0.023585770681772072,0.058858235677083336,-0.5494983016668509,690,-0.0052124099853851176,,,
3489792,17.76,870,4010,71,0.740304708480835,0.30177783966064453,0.0003,0.010517427697777748,0.2,0.0046192966,0.021479430841767073,0.04886067708333333,-0.5289754181789855,700,-0.003770442978354064,,,
3538944,18.01,882,4011,72,0.7400937676429749,0.3048520088195801,0.0003,0.007066602818667889,0.2,0.004156822,0.02038038903119741,0.047163899739583334,-0.5159545704411964,710,-0.0033411495554294865,,,
3588096,17.51,894,4010,73,0.7514999508857727,0.2963557839393616,0.0003,0.005628126207739115,0.2,0.0043198043,0.019296373298372298,0.04348958333333333,-0.5118479513873656,720,-0.0025691288264473163,,,
3637248,16.02,907,4009,74,0.6670898199081421,0.27615630626678467,0.0003,0.007602051831781864,0.2,0.003942395,0.019793800807868443,0.03309326171875,-0.49709145724773407,730,-0.002084939406813646,,,
3686400,16.31,919,4009,75,0.7254375219345093,0.28221452236175537,0.0003,0.009498313069343567,0.2,0.004515835,0.02042596387861219,0.03245849609375,-0.49191891549465555,740,-0.0021092417951876995,,,
3735552,18.65,931,4009,76,0.7576678991317749,0.2887580990791321,0.0003,0.005719137378036976,0.2,0.003331532,0.0189371012202173,0.029329427083333335,-0.488658121197174,750,-0.001367035214752832,,,
3784704,17.88,943,4009,77,0.760937511920929,0.28345930576324463,0.0003,0.0025978414341807365,0.2,0.006173121,0.018402787423474364,0.033951822916666666,-0.48910415936261414,760,-0.0019625621199641802,,,
3833856,17.21,955,4010,78,0.7337499856948853,0.28522735834121704,0.0003,-0.006345374509692192,0.2,0.004490998,0.01784717272821581,0.039825439453125,-0.4908702573738992,770,-0.0019168019921683784,,,
3883008,17.78,967,4011,79,0.7702343463897705,0.2921223044395447,0.0003,0.0050186836160719395,0.2,0.005002923,0.0177679439271742,0.031758626302083336,-0.4818545706414928,780,-0.0017199549909491906,,,
3932160,18.29,980,4012,80,0.7784766554832458,0.28823351860046387,0.0003,-0.00048611313104629517,0.2,0.0034249658,0.017973358307305412,0.03652750651041667,-0.4797008677075307,790,-0.0018718234867264982,,,
3981312,17.4,992,4011,81,0.7620975971221924,0.2842600345611572,0.0003,-0.0009041838347911835,0.2,0.004618554,0.01772436665002412,0.026190185546875,-0.48691390519961714,800,-0.001175796097231796,,,
4030464,28.74,1006,4002,82,0.3538515865802765,0.2798195481300354,0.0003,-0.0012147868983447552,0.2,0.0036037853,0.017311335255605322,0.026796468098958335,-0.47529620902302366,810,-0.0012303054872063513,3,0.2,4000008
4079616,27.65,1018,4003,83,0.440125048160553,0.22641736268997192,0.0003,0.004483651369810104,0.2,0.012260217,0.03578873005947874,0.09403076171875,-0.5900184753040473,820,-0.006327172322380647,,,
4128768,25.29,1031,4003,84,0.42771875858306885,0.36399877071380615,0.0003,-0.010184718295931816,0.2,0.028897619,0.028195487284877647,0.146173095703125,-0.6678169516225656,830,-0.01531297469761436,,,
4177920,25.79,1043,4002,85,0.5240273475646973,0.4807385802268982,0.0003,0.0012579727917909622,0.2,0.010003403,0.025510343366962236,0.13857828776041667,-0.6922644585371017,840,-0.013358838197139752,,,
4227072,25.59,1056,4001,86,0.629316508769989,0.5043355226516724,0.0003,0.0014337711036205292,0.2,0.016542183,0.024809212452964857,0.16900634765625,-0.6318029505200684,850,-0.015297827677083356,,,
4276224,21.01,1068,4001,87,0.5956640839576721,0.4575665593147278,0.0003,0.013471133075654507,0.2,0.010878429,0.026391320185211953,0.14118448893229166,-0.5821917162897686,860,-0.01264616243825003,,,
4325376,21.52,1081,4000,88,0.6904258131980896,0.41910845041275024,0.0003,0.0028314292430877686,0.2,0.009212499,0.024870796007356453,0.13072916666666667,-0.5221274343474458,870,-0.01082303723063281,,,
