#{"t_start": 1773144697.4331028, "env_id": "None"}
r,l,t
0.0,1,0.012296
0.0,1,0.012313
0.0,2,0.015419
0.0,20,0.067171
0.89453125,30,0.093878
0.0,29,0.096828
0.8734375,36,0.114301
0.0,14,0.136463
0.8417969,45,0.136475
0.82773435,49,0.148353
0.82421875,50,0.151394
0.82421875,50,0.151406
0.0,2,0.15735
0.8101562,54,0.163291
0.7925781,59,0.176916
0.775,64,0.191566
0.7714844,65,0.194896
0.7714844,65,0.194909
0.7679688,66,0.19797
0.7609375,68,0.204394
0.7609375,68,0.204406
0.8347656,47,0.204411
0.7398437,74,0.222543
0.0,6,0.222555
0.7363281,75,0.225667
0.0,7,0.225679
0.72578126,78,0.234478
0.82421875,50,0.260728
0.68710935,89,0.266287
0.8417969,45,0.269196
0.82773435,49,0.281124
0.775,64,0.281137
0.6695312,94,0.281142
0.0,1,0.28413
0.86640626,38,0.29003
0.0,2,0.296159
0.8839844,33,0.29617
0.0,28,0.307977
0.0,2,0.313896
0.6308594,105,0.313908
0.6308594,105,0.313913
0.0,3,0.322848
0.79609376,58,0.328788
0.7855469,61,0.3288
0.7644531,67,0.349398
0.7644531,67,0.361326
0.77851564,63,0.381132
0.7609375,68,0.403658
0.7328125,76,0.418097
0.7609375,68,0.432305
0.746875,72,0.432317
0.690625,88,0.449425
0.8453125,44,0.454885
0.7644531,67,0.463296
0.77851564,63,0.466363
0.82070315,51,0.469378
0.746875,72,0.469388
0.0,1,0.472376
0.7855469,61,0.472388
0.0,36,0.484177
0.7328125,76,0.500834
0.70820314,83,0.506663
0.7363281,75,0.512474
0.85234374,42,0.523516
0.78203124,62,0.526457
0.7363281,75,0.529345
0.78203124,62,0.538514
0.61328125,110,0.541487
0.86640626,38,0.558344
0.8628906,39,0.567328
0.79960936,57,0.58228
0.0,1,0.585409
0.60625,112,0.606093
0.0,1,0.609448
0.65898436,97,0.609458
0.7925781,59,0.637729
0.859375,40,0.640748
0.8347656,47,0.649868
