#{"t_start": 1771513712.7202027, "env_id": "None"}
r,l,t
0.0,23,0.064962
0.0,218,0.485429
0.0,420,0.917528
0.0,429,0.937364
0.0,486,1.108906
0.0,640,1.389026
0.0,983,2.132034
0.0,1027,2.227139
0.0,1166,2.520501
0.0,1226,2.648826
0.0,322,2.911184
0.0,65,3.05007
0.0,378,3.850914
0.0,1545,4.237669
0.0,2000,4.296111
0.0,2000,4.296123
0.0,2000,4.296128
0.0,2000,4.296131
0.0,2000,4.296134
0.0,2000,4.296137
0.0,2000,4.296139
0.0,2000,4.296142
0.0,2000,4.296144
0.0,2000,4.296147
0.0,2000,4.29615
0.0,2000,4.296153
0.0,2000,4.296156
0.0,2000,4.296158
0.0,2000,4.296161
0.0,2000,10.486274
0.0,229,10.510438
0.0,360,10.7387
0.0,2000,10.9276
0.0,87,10.93001
0.0,430,10.949742
0.0,2000,11.120041
0.0,23,11.171023
0.0,29,11.233342
0.0,22,11.28069
0.0,2000,11.402642
0.0,948,11.621408
0.0,2000,12.147917
0.52435,1057,12.309911
0.0,409,12.511661
0.0,2000,12.54859
0.0,2000,12.679657
0.0,1137,12.979809
0.0,179,13.062566
0.0,558,14.276101
0.0,2000,14.358683
0.0,2000,14.358695
0.0,2000,14.3587
0.0,2000,14.358705
0.0,2000,14.358709
0.0,2000,14.358712
0.0,2000,14.358715
0.0,2000,14.358719
0.0,2000,14.358721
0.0,2000,14.358725
0.0,2000,14.358728
0.0,2000,14.358732
0.0,2000,20.58181
0.0,1262,21.003834
0.0,2000,21.023926
0.0,2000,21.026519
0.0,2000,21.046874
0.0,163,21.385423
0.0,2000,21.385435
0.26695,1629,21.449333
0.0,2000,21.512021
0.0,109,21.627615
0.0,362,21.824045
0.0,113,21.872097
0.0,28,21.885379
0.0,149,22.209499
0.0,2000,22.418391
0.0,2000,22.657477
0.0,1282,22.911131
0.0,2000,23.094475
0.0,741,23.823817
0.0,1079,24.220515
0.22195,1729,24.359077
0.0,2000,24.394627
0.0,106,24.453449
0.0,2000,24.476385
0.0,2000,24.476397
0.0,2000,24.476402
0.0,2000,24.476406
0.0,2000,24.47641
0.0,2000,24.476414
0.0,2000,24.476417
0.0,2000,24.476421
0.0,2000,24.476424
0.0,2000,24.476428
0.0,2000,24.476431
0.0,329,24.544962
0.0,420,31.098653
0.0,2000,31.101107
0.0,2000,31.143219
0.0,2000,31.481416
0.0,2000,31.545929
0.0,2000,31.607987
0.0,252,31.65766
0.0,131,31.947237
0.0,211,32.414098
0.0,2000,32.530237
0.4852,1144,32.719197
0.0,2000,32.768027
0.0,2000,33.025178
0.68635,697,33.146516
0.0,2000,33.210603
0.2881,1582,33.684136
0.0,1223,34.239699
0.0,2000,34.485895
0.0,1958,34.510928
0.0,2000,34.522224
0.0,2000,34.604524
0.0,2000,34.604536
0.0,2000,34.604542
0.0,2000,34.604545
0.0,2000,34.604549
0.0,2000,34.604553
0.0,2000,34.604556
0.0,2000,34.604559
0.0,2000,34.672258
0.0,28,34.732042
0.0,89,34.927447
0.0,54,40.76499
0.0,37,40.846029
0.0,2000,41.227339
0.0,2000,41.269219
0.0,2000,41.602785
0.0,688,41.742562
0.62875,825,42.137426
0.0,1796,42.44093
0.0,2000,42.533777
0.0,2000,42.651907
0.0,867,42.758239
0.0,2000,42.844927
0.0,194,42.964897
0.0,43,43.060444
0.0,2000,43.150692
0.0,67,43.209432
0.0,2000,43.274118
0.0,2000,43.339464
0.0,64,43.353361
0.0,2000,43.817689
0.20845,1759,44.212864
0.0,1926,44.217426
0.0,495,44.453496
0.0,2000,44.630711
0.0,2000,44.666709
0.0,2000,44.749195
0.0,2000,44.749207
0.0,2000,44.749213
0.0,2000,44.749217
0.0,2000,44.749221
0.0,2000,44.749224
0.0,142,44.770696
0.0,956,44.779892
0.0,92,44.973357
0.0,166,51.086836
0.0,1651,51.153688
0.0,77,51.256116
0.0,2000,51.403375
0.0,2000,51.445717
0.0,2000,51.779762
0.0,846,51.832412
0.0,271,51.85015
0.3142,1524,51.96661
0.0,109,52.090259
0.0,2000,52.312701
0.0,128,52.372612
0.0,2000,52.6158
0.0,169,52.745461
0.77995,489,52.90989
0.0,2000,52.930286
0.0,2000,53.319559
0.0,2000,53.44008
0.0,251,53.481944
0.0,2000,53.504437
0.0,2000,53.981346
0.0,1242,54.13875
0.0,1674,54.185939
0.0,333,54.219651
0.0,2000,54.372956
0.48115,1153,54.509928
0.0,2000,54.784757
0.0,2000,54.820501
0.0,2000,54.903122
0.0,2000,54.903135
0.0,2000,54.90314
0.0,2000,54.903145
0.0,2000,54.903148
0.0,2000,54.932542
0.0,1129,55.401054
0.0,2000,61.152544
0.0,2000,61.444439
0.0,2000,61.784448
0.0,22,61.832696
0.0,889,61.927819
0.0,90,62.031657
0.0,2000,62.31702
0.0,2000,62.618973
0.0,2000,62.750428
0.0,225,63.248927
0.0,2000,63.329871
0.0,2000,63.453444
0.0,2000,63.51774
0.0,156,63.596977
0.0,2000,63.991015
0.0,2000,64.146311
0.0,2000,64.19216
0.0,2000,64.225762
0.0,97,64.437346
0.0,142,64.457134
0.0,2000,64.513664
0.0,2000,64.786571
0.0,2000,64.821683
0.0,2000,64.905012
0.0,2000,64.905024
0.0,2000,64.905028
0.0,2000,64.905032
0.0,2000,64.905035
0.0,2000,64.933897
0.0,187,65.232744
0.0,1502,65.335648
0.0,14,65.36642
0.0,2000,65.396621
0.0,480,65.486215
0.0,285,65.528435
0.0,2000,65.555118
0.0,1030,71.452758
0.0,136,71.466137
0.0,2000,71.527645
0.0,132,71.817841
0.0,448,71.896644
0.0,2000,72.005377
0.0,1446,72.303346
0.0,2000,72.395348
0.5905,910,72.46479
0.0,2000,72.694521
0.2818,1596,73.163834
0.0,2000,73.394641
0.56485,967,73.583655
