#{"t_start": 1773069568.8111877, "env_id": "None"}
r,l,t
0.0,8,0.587835
0.0,8,0.587861
0.0,13,0.601089
0.0,26,0.803304
0.0,38,0.94552
0.80277777,71,1.324369
0.7972222,73,1.347643
0.7972222,73,1.347672
0.0,75,1.371022
0.0,20,1.576942
0.69722223,109,1.760072
0.6333333,132,2.11277
0.0,71,2.1586
0.59444445,146,2.181143
0.85,54,2.192858
0.0,5,2.237498
0.5777778,152,2.248964
0.0,88,2.372715
0.7416667,93,2.38424
0.53055555,169,2.442155
0.53333336,168,2.579054
0.475,189,2.672519
0.475,189,2.672552
0.42222223,208,2.88996
0.42222223,208,2.981614
0.4,216,2.981647
0.39444444,218,3.004502
0.7777778,80,3.027809
0.78333336,78,3.826525
0.0,15,3.831917
0.0,12,3.834709
0.35277778,233,3.837661
0.7583333,87,3.840255
0.34444445,236,3.845526
0.0,65,3.893841
0.29166666,255,3.896786
0.7083333,105,3.931146
0.51944447,173,3.969059
0.7888889,76,3.995764
0.0,62,4.001392
0.0,45,4.015074
0.58055556,151,4.058327
0.0,16,4.05834
0.6388889,130,4.069765
0.6166667,138,4.069778
0.0,324,4.083327
0.0,324,4.083339
0.0,324,4.083345
0.7361111,95,4.089106
0.0,27,4.132662
0.11666667,318,4.138523
0.0,121,4.174767
0.0,324,4.188074
0.8,72,4.19928
0.725,99,4.239321
0.53055555,169,4.255918
0.8055556,70,4.261109
0.8388889,58,4.29097
0.5222222,172,4.293679
0.0,6,4.309962
0.84166664,57,4.329015
0.7111111,104,4.342614
0.47777778,188,4.348284
0.0,5,4.362074
0.62777776,134,4.362087
0.50555557,178,4.38122
0.17777778,296,4.422329
0.7083333,105,4.425036
0.7638889,85,4.468634
0.0,324,4.474434
0.8194444,65,4.485586
0.0,87,4.49169
0.2611111,266,4.491703
0.0,88,4.500276
0.5555556,160,4.505686
0.0,324,4.543142
0.50555557,178,4.56763
0.8388889,58,4.58104
0.325,243,4.591882
0.7416667,93,4.61343
0.45277777,197,4.623867
0.0,47,4.670704
0.6,144,4.681639
0.7888889,76,4.6979
0.0,324,4.719227
0.5861111,149,4.745816
0.73055553,97,4.767116
0.70555556,106,4.786043
0.5611111,158,4.788851
0.37222221,226,4.810321
0.35555556,232,4.815962
0.0,123,4.818718
0.7222222,100,4.838007
0.46666667,192,4.848881
0.83055556,61,4.884577
0.7111111,104,4.906378
0.45555556,196,4.912298
0.55277777,161,4.928946
0.0,324,4.964463
0.0,324,4.964475
0.8472222,55,4.970497
0.6027778,143,4.981258
0.0,27,4.98127
0.85,54,4.997519
0.4611111,194,5.003093
0.62777776,134,5.061946
0.48333332,186,5.085521
0.7138889,103,5.096678
0.7277778,98,5.105041
0.7638889,85,5.142687
0.8277778,62,5.148419
0.60555553,142,5.153627
0.49444443,182,5.164491
0.0,6,5.164505
0.0,206,5.172691
0.5861111,149,5.191811
0.45277777,197,5.21563
0.7277778,98,5.229331
0.0,29,5.243292
0.13611111,311,5.265184
0.76944447,83,5.286625
0.0,4,5.297354
0.0,114,5.30581
0.0,61,5.318978
0.0,324,5.350015
0.51666665,174,5.358561
0.0,240,5.399584
0.73888886,94,5.399597
0.3861111,221,5.412913
0.0,17,5.44536
0.3,252,5.475906
0.78333336,78,5.478803
0.875,45,5.481556
0.7,108,5.487135
0.46388888,193,5.495783
0.59444445,146,5.504054
0.38333333,222,5.533736
0.55277777,161,5.536731
0.0,74,5.55393
0.675,117,5.565067
