#{"t_start": 1773070021.4727309, "env_id": "None"}
r,l,t
0.0,5,0.569659
0.0,24,0.777132
0.0,59,1.192795
0.0,66,1.275846
0.7888889,76,1.39397
0.78333336,78,1.417314
0.6805556,115,1.854938
0.6805556,115,1.854971
0.66944444,119,1.903194
0.5833333,150,2.268028
0.57222223,154,2.315261
0.5638889,157,2.351136
0.55,162,2.410062
0.0,8,2.410094
0.5472222,163,2.422099
0.54444444,164,2.433982
0.5416667,165,2.445891
0.0,23,2.681144
0.475,189,2.728122
0.6805556,115,2.775848
0.5222222,172,2.810959
0.73888886,94,2.963999
0.73888886,94,3.011251
0.4,216,3.047831
0.39722222,217,3.059752
0.5388889,166,3.859877
0.5777778,152,3.867437
0.35277778,233,3.880337
0.6472222,127,3.903055
0.32222223,244,3.908328
0.33055556,241,3.91419
0.7722222,82,3.967597
0.0,55,3.970335
0.0,54,3.978056
0.80833334,69,3.996274
0.7416667,93,4.024481
0.64444447,128,4.034828
0.0,12,4.065606
0.5611111,158,4.10289
0.64444447,128,4.10564
0.0,324,4.114156
0.0,324,4.114168
0.0,324,4.114172
0.26666668,264,4.130272
0.0,9,4.138509
0.65,126,4.162233
0.67777777,116,4.167577
0.65833336,123,4.178468
0.45277777,197,4.208564
0.0,34,4.218728
0.4,216,4.223607
0.81666666,66,4.235971
0.61944443,137,4.255751
0.63055557,133,4.255764
0.8388889,58,4.263735
0.36666667,228,4.288561
0.5833333,150,4.293697
0.31388888,247,4.319627
0.49444443,182,4.348364
0.0,59,4.368598
0.5388889,166,4.404318
0.5277778,170,4.407215
0.0,7,4.422979
0.7,108,4.443255
0.64166665,129,4.446108
0.75555557,88,4.461255
0.6111111,140,4.496074
0.70555556,106,4.526357
0.39722222,217,4.551117
0.575,153,4.596466
0.0,324,4.596478
0.62777776,134,4.6048
0.82222223,64,4.604812
0.4027778,215,4.653205
0.0,23,4.655905
0.78055555,79,4.660959
0.5,180,4.681198
0.5638889,157,4.689114
0.4138889,211,4.699298
0.0,126,4.728078
0.0,7,4.746312
0.10277778,323,4.793899
0.4,216,4.806616
0.775,81,4.811984
0.6527778,125,4.814653
0.59444445,146,4.817326
0.20833333,285,4.835485
0.0,324,4.853305
0.0,78,4.856277
0.43333334,204,4.888519
0.18055555,295,4.928842
0.6888889,112,4.946564
0.7083333,105,4.94926
0.775,81,4.951845
0.0,27,4.956975
0.8194444,65,4.973042
0.28055555,259,4.980767
0.6166667,138,5.00683
0.51944447,173,5.040419
0.325,243,5.042971
0.0,38,5.050293
0.0,7,5.068542
0.5972222,145,5.070988
0.7361111,95,5.078895
0.5472222,163,5.105896
0.0,324,5.121091
0.65,126,5.139419
0.775,81,5.15485
0.38333333,222,5.172855
0.0,324,5.175414
0.25277779,269,5.213747
0.60555553,142,5.218981
0.0,18,5.260119
0.48333332,186,5.27033
0.7416667,93,5.281082
0.6166667,138,5.28361
0.63611114,131,5.293942
0.47777778,188,5.296946
0.61944443,137,5.302275
0.0,6,5.318125
0.0,15,5.3364
0.39722222,217,5.36919
0.71944445,101,5.381823
0.0,324,5.381836
0.0,85,5.395057
0.75,90,5.405532
0.7777778,80,5.425994
0.49166667,183,5.4519
0.6527778,125,5.461801
0.7722222,82,5.472029
0.5361111,167,5.499976
0.59444445,146,5.530855
0.0,22,5.586431
0.39444444,218,5.599562
0.35,234,5.607359
0.18333334,294,5.607372
0.4,216,5.662248
0.7361111,95,5.670038
0.575,153,5.678257
0.9027778,35,5.691639
0.59444445,146,5.712019
0.56666666,156,5.719616
0.26666668,264,5.758034
0.65,126,5.776274
0.46388888,193,5.779097
0.6472222,127,5.799224
0.0,324,5.806884
0.6666667,120,5.809707
0.0,173,5.828328
0.49444443,182,5.863294
0.0,324,5.900868
0.3,252,5.918324
0.6472222,127,6.014781
0.39166668,219,6.022899
0.0,122,6.022912
0.5222222,172,6.027876
0.31666666,246,6.035877
0.275,261,6.051568
0.0,8,6.057159
0.25555557,268,6.057171
0.75555557,88,6.08729
0.0,324,6.12578
0.43888888,202,6.125792
0.39722222,217,6.163753
0.5833333,150,6.191638
0.7,108,6.19448
0.525,171,6.194492
0.7972222,73,6.202466
0.41111112,212,6.205267
0.425,207,6.207846
0.80833334,69,6.233096
0.76666665,84,6.238181
0.43333334,204,6.240897
0.51111114,176,6.248679
0.61388886,139,6.256376
0.0,53,6.261982
0.0,41,6.299916
0.6805556,115,6.321949
0.8194444,65,6.421212
0.5555556,160,6.431048
0.14722222,307,6.453743
0.55,162,6.464612
0.27222222,262,6.495156
0.6472222,127,6.530529
0.7638889,85,6.53843
0.15277778,305,6.583212
0.44444445,200,6.596044
0.0,324,6.601309
0.0,324,6.604263
0.60833335,141,6.607227
0.58055556,151,6.624445
0.7583333,87,6.651659
0.325,243,6.674532
0.5888889,148,6.674543
0.43611112,203,6.710382
0.0,39,6.72345
0.40833333,213,6.733237
0.0,251,6.764124
0.63611114,131,6.786295
0.3861111,221,6.798766
0.6527778,125,6.811665
0.6944444,110,6.81711
0.28055555,259,6.822352
0.55,162,6.833056
0.75555557,88,6.87698
0.23888889,274,6.901757
0.0,48,6.909717
0.69722223,109,6.951983
0.5861111,149,6.984359
0.43055555,205,6.984371
0.0,9,7.007525
0.15277778,305,7.007537
0.0,113,7.010211
0.54444444,164,7.012875
0.0,4,7.018096
0.75555557,88,7.023563
0.71666664,102,7.023575
0.0,324,7.026232
0.0,8,7.044652
0.6333333,132,7.070001
0.0,324,7.085387
0.0,45,7.127719
0.34444445,236,7.130635
0.0,85,7.168385
0.5861111,149,7.1963
0.42222223,208,7.204624
0.31666666,246,7.209553
0.55277777,161,7.22168
0.0,50,7.257787
0.6111111,140,7.265698
0.2638889,265,7.276139
0.6888889,112,7.296465
0.71944445,101,7.301939
0.5555556,160,7.309672
0.0,38,7.3629
0.56666666,156,7.382696
0.14444445,308,7.387849
0.18611111,293,7.457081
0.825,63,7.457093
0.26666668,264,7.503701
0.46944445,191,7.509069
0.57222223,154,7.518746
0.0,65,7.552189
0.66944444,119,7.577407
0.525,171,7.630538
0.48333332,186,7.640394
0.0,324,7.645561
0.56666666,156,7.653669
0.0,30,7.653681
0.30833334,249,7.659287
0.0,8,7.674353
0.0,324,7.699514
0.24166666,273,7.702471
0.0,19,7.722198
0.30277777,251,7.72221
0.425,207,7.729925
0.7583333,87,7.772491
0.4138889,211,7.835808
0.0,324,7.840919
0.5694444,155,7.848974
0.29722223,253,7.851709
0.7416667,93,7.867097
0.3888889,220,7.867109
0.0,59,7.88029
0.0,324,7.89364
0.0,27,7.906561
0.5555556,160,7.918925
0.4138889,211,7.921767
0.67777777,116,7.952853
0.0,32,7.952866
0.6611111,122,7.960723
0.0,10,7.977648
0.5,180,7.980608
0.0,9,8.003412
0.60555553,142,8.00632
0.0,324,8.050038
0.8138889,67,8.055392
0.0,136,8.073722
0.37777779,224,8.079496
0.0,47,8.082149
0.5861111,149,8.087783
0.0,32,8.157744
0.0,9,8.180681
0.0,324,8.193304
0.6861111,113,8.212573
0.4,216,8.215273
0.82222223,64,8.243405
0.45833334,195,8.276611
0.0,324,8.286403
0.5472222,163,8.289292
0.6388889,130,8.340169
0.44722223,199,8.361801
0.41944444,209,8.390032
0.0,11,8.390044
0.51111114,176,8.403293
0.38333333,222,8.413238
0.45277777,197,8.423462
0.7638889,85,8.428741
0.5888889,148,8.434184
0.0,10,8.455099
0.0,26,8.457827
0.17222223,298,8.465912
0.0,7,8.476053
0.65,126,8.501094
0.5,180,8.511194
0.108333334,321,14.277356
0.39722222,217,14.291536
0.60833335,141,14.308659
0.0,8,14.314476
0.86388886,49,14.314489
0.17777778,296,14.408344
0.7111111,104,14.41164
0.86944443,47,14.445122
0.59444445,146,14.459363
0.0,324,14.473155
0.5222222,172,14.476363
0.73888886,94,14.501711
0.6805556,115,14.520734
0.0,30,14.543561
0.40555555,214,14.543574
0.73333335,96,14.546494
0.11111111,320,14.552317
0.8333333,60,14.578159
0.60833335,141,14.583853
0.37777779,224,14.62085
0.23888889,274,14.657011
0.1,324,14.676534
0.0,324,14.681998
0.675,117,14.740026
0.7,108,14.748569
0.35833332,231,14.754176
0.46388888,193,14.768044
0.775,81,14.773896
0.725,99,14.780009
0.53055555,169,14.789084
0.0,7,14.789098
0.0,113,14.794794
0.3361111,239,14.814248
0.43333334,204,14.879928
0.0,324,14.888349
0.0,56,14.905654
0.23055555,277,14.90867
0.7027778,107,14.919508
0.0,6,14.925501
0.64166665,129,14.944579
0.7027778,107,14.955879
0.725,99,14.958501
0.19444445,290,14.967233
0.53055555,169,14.995166
0.55833334,159,14.998064
0.50277776,179,15.079638
0.575,153,15.104418
0.675,117,15.107647
0.63611114,131,15.107661
0.0,51,15.110553
0.43333334,204,15.116295
0.83055556,61,15.12821
0.76111114,86,15.146941
0.4,216,15.149695
0.73333335,96,15.158207
0.83055556,61,15.166493
0.0,31,15.196692
0.57222223,154,15.21828
0.0,47,15.234143
0.8333333,60,15.245069
0.67777777,116,15.247802
0.0,39,15.273855
0.4722222,190,15.323331
0.42777777,206,15.347619
0.7722222,82,15.353483
0.87777776,44,15.356292
0.0,159,15.362264
0.7416667,93,15.365284
0.0,324,15.3796
0.0,56,15.405357
0.68333334,114,15.425019
0.32777777,242,15.4304
0.9,36,15.458099
0.49166667,183,15.468713
0.6666667,120,15.480027
0.30277777,251,15.488538
0.49722221,181,15.502353
0.0,16,15.513132
0.41666666,210,15.529884
0.6666667,120,15.529897
0.68333334,114,15.535636
0.0,18,15.538733
0.8611111,50,15.54422
0.6944444,110,15.553042
0.60555553,142,15.553055
0.0,7,15.555973
0.0,11,15.570138
0.8055556,70,15.576021
0.0,255,15.593124
0.0,23,15.595964
0.0,35,15.628846
0.86388886,49,15.639884
0.61944443,137,15.656507
0.0,9,15.665115
0.0,324,15.717876
0.78333336,78,15.773458
0.8055556,70,15.787237
0.83055556,61,15.798566
0.76944447,83,15.801584
0.5222222,172,15.804412
0.76944447,83,15.807491
0.6472222,127,15.813462
0.53333336,168,15.833739
0.81666666,66,15.850809
0.0,9,15.859151
0.0,31,15.862484
0.29166666,255,15.862496
0.5777778,152,15.907848
0.475,189,15.959722
0.0,36,15.962733
0.39444444,218,15.965635
0.8111111,68,15.99946
0.3638889,229,16.007852
0.0,324,16.021054
0.5277778,170,16.028939
0.69166666,111,16.028952
0.82222223,64,16.040003
0.0,12,16.040016
0.5277778,170,16.070639
0.73333335,96,16.073504
0.0,16,16.073515
0.7111111,104,16.091243
0.39722222,217,16.12195
0.4138889,211,16.1355
0.20555556,286,16.149096
0.6805556,115,16.171447
0.0,70,16.216265
0.0,26,16.221978
0.6388889,130,16.22199
0.43611112,203,16.224962
0.8333333,60,16.241549
0.55277777,161,16.264356
