rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
175.3,478,67584,0.0,33,141,-0.004119340558827389,0.0003,0.086865234375,0.008700831,0.1594812273979187,320,0.2,-0.01465572789311409,3.9924430711643646e-07,-1.7293228812515735
178.73,492,69632,0.0,34,141,-0.0052484347368590535,0.0003,0.105419921875,0.011105227,-0.04525017738342285,330,0.2,-0.014437975361943245,1.9535907728851496e-06,-1.6898828376084567
178.34,509,71680,0.0,35,140,-0.006100285469437949,0.0003,0.10419921875,0.012469068,0.16368454694747925,340,0.2,0.0014215034898370504,0.00012716372466208825,-1.6515162441879512
179.01,522,73728,0.0,36,141,-0.0017155244138848502,0.0003,0.0482421875,0.010946684,0.011542141437530518,350,0.2,-0.007722087670117617,2.1029485790247104e-07,-1.7004458658397197
180.02,536,75776,0.0,37,141,-0.0038855658218380994,0.0003,0.077685546875,0.016143305,0.17989122867584229,360,0.2,0.005591956898570061,2.729347443969354e-07,-1.6626070190221072
182.7,552,77824,0.0,38,140,-0.001966085829917574,0.0003,0.039892578125,0.008773205,0.20913821458816528,370,0.2,0.016218792647123337,1.0228892679741904e-07,-1.6413953978568316
183.22,565,79872,0.0,39,141,-0.0055477779154898595,0.0003,0.09306640625,0.01556068,-0.0442889928817749,380,0.2,-0.02499536983668804,1.2872390564246018e-07,-1.598610632866621
186.19,579,81920,0.0,40,141,-0.0037634218562743625,0.0003,0.056787109375,0.013950171,-0.35738933086395264,390,0.2,0.004011189565062523,1.1712996401853915e-07,-1.5756431851536035
186.39,594,83968,0.0,41,141,-0.002882739435881376,0.0003,0.039404296875,0.009926649,0.43272703886032104,400,0.2,0.0036377443466335535,2.129087252865109e-07,-1.559578401595354
187.73,610,86016,0.0,42,140,-0.0005563309714489151,0.0003,0.02607421875,0.009972627,0.10756784677505493,410,0.2,-0.006485883612185717,3.291410749558382e-07,-1.5928039889782668
187.85,627,88064,0.0,43,140,-0.005036036208912265,0.0003,0.078271484375,0.0110914,0.0760958194732666,420,0.2,-0.0153694748878479,2.425604914301632e-06,-1.5702918503433465
187.1,640,90112,0.0,44,140,-0.0006101332855905639,0.0003,0.0130859375,0.012503154,-0.12978911399841309,430,0.2,-0.027388062328100204,9.077038507468439e-06,-1.5647521629929542
185.92,655,92160,0.0,45,140,-0.00025433177142986096,0.0003,0.031298828125,0.009733842,0.05147165060043335,440,0.2,0.015112151391804218,5.3321771521439024e-08,-1.567713050171733
187.95,671,94208,0.0,46,140,-0.0007628658582689241,0.0003,0.026220703125,0.009692097,-0.0433119535446167,450,0.2,0.0309809148311615,2.1999164501072117e-05,-1.597552877664566
187.48,687,96256,0.0,47,140,-0.005459718201018404,0.0003,0.126171875,0.01567921,-0.013167023658752441,460,0.2,-0.030920319259166718,4.408856612489465e-06,-1.5901581119745969
190.39,703,98304,0.0,48,139,-0.0043785762121842705,0.0003,0.11689453125,0.015384734,-0.026501178741455078,470,0.2,0.012182528153061867,5.281409557703065e-07,-1.574497925490141
190.62,716,100352,0.0,49,140,-0.0024444797076284886,0.0003,0.0671875,0.007959532,-0.030300617218017578,480,0.2,-0.021117549389600754,8.47823218408511e-06,-1.61315300129354
190.24,729,102400,0.0,50,140,-0.005965720256790518,0.0003,0.090283203125,0.011438208,0.07299208641052246,490,0.2,0.0060351830907166,3.923295342492944e-07,-1.6438230071216822
192.38,743,104448,0.0,51,140,-0.00857456081721466,0.0003,0.18056640625,0.013922251,-0.02584552764892578,500,0.2,0.0015974290436133742,1.0275287440131286e-06,-1.6948296617716552
192.62,759,106496,0.0,52,140,-0.002614366207853891,0.0003,0.07490234375,0.011270298,-0.013549089431762695,510,0.2,-0.009578662924468517,1.6986329783819088e-05,-1.6636255968362093
190.24,775,108544,0.0,53,139,-0.0033756339274987114,0.0003,0.095947265625,0.010408631,-0.009777665138244629,520,0.2,0.03174998611211777,2.7324175255749594e-07,-1.6691503822803497
190.92,792,110592,0.0,54,139,-0.0052039923146367075,0.0003,0.132568359375,0.01604868,-0.013866066932678223,530,0.2,-0.007369492202997208,2.901292197787786e-06,-1.6692478138953448
190.95,806,112640,0.0,55,139,-0.004740823036263464,0.0003,0.09453125,0.014839975,-0.0013374090194702148,540,0.2,0.006634703371673822,2.528563211213891e-05,-1.66274568811059
191.42,822,114688,0.0,56,139,-0.003462627271801466,0.0003,0.0841796875,0.015172244,-0.0013377666473388672,550,0.2,-0.027387650683522224,9.78706487367309e-08,-1.677873843535781
191.0,839,116736,0.0,57,139,-0.004228559340117499,0.0003,0.07822265625,0.010732396,0.0112532377243042,560,0.2,-0.017386363819241524,9.848672202425468e-08,-1.675575853139162
191.0,855,118784,0.0,58,138,-0.004319250726257451,0.0003,0.092822265625,0.016066957,0.009434759616851807,570,0.2,0.013063401915133,4.11871151203419e-07,-1.6557848393917083
189.56,872,120832,0.0,59,138,-0.009082679828861729,0.0003,0.145458984375,0.018855412,0.0182153582572937,580,0.2,-0.03674343228340149,6.69162285989941e-06,-1.6101182244718075
