#{"t_start": 1773065397.3172195, "env_id": "None"}
r,l,t
0.50714284,138,1.288136
0.425,161,1.531545
0.31071427,193,1.876437
0.29642856,197,1.9189
0.27857143,202,1.971077
0.2,224,2.775285
0.0,252,2.841735
0.0,252,2.841748
0.0,252,2.841753
0.0,252,2.841757
0.0,252,2.84176
0.0,252,2.841763
0.0,252,2.841766
0.0,252,2.841769
0.0,252,2.841771
0.0,252,2.841774
0.0,252,2.841777
0.0,252,2.84178
0.0,252,2.841783
0.0,252,2.841786
0.0,252,2.841789
0.0,252,2.841792
0.0,252,2.841794
0.0,252,2.841797
0.43571427,158,2.947484
0.0,82,3.040145
0.65,98,3.08006
0.46785715,149,3.082601
0.5321429,131,3.160392
0.0,252,3.230916
0.4107143,165,3.240974
0.7,84,3.282699
0.0,252,3.306111
0.0,252,3.315864
0.0,252,3.379774
0.16428572,234,3.40406
0.0,252,3.447719
0.0,252,3.447731
0.0,252,3.447736
0.0,252,3.447739
0.0,252,3.447742
0.0,252,3.447746
0.0,252,3.447748
0.0,252,3.447751
0.0,252,3.447754
0.0,252,3.447757
0.0,252,3.44776
0.0,252,3.447763
0.0,252,3.447766
0.0,22,3.500422
0.0,252,3.551354
0.0,252,3.64193
0.0,252,3.678897
0.0,252,3.755212
0.22857143,216,3.82661
0.0,252,3.826623
0.0,252,3.836385
0.0,252,3.87872
0.0,4,3.888366
0.325,189,3.893286
0.0,252,3.902493
0.0,3,3.909743
0.225,217,3.958699
0.0,252,3.975293
0.0,252,3.999406
0.0,252,4.041757
0.0,252,4.041769
0.0,252,4.041774
0.0,252,4.041778
0.0,252,4.04178
0.0,252,4.041784
0.0,252,4.041786
0.0,252,4.041789
0.0,252,4.041792
0.0,252,4.041795
0.0,252,4.094517
0.0,252,4.145059
0.0,252,4.236356
0.0,252,4.27448
0.23571429,214,4.333305
0.0,252,4.352523
0.5607143,123,4.38604
0.0,252,4.423245
0.0,252,4.433106
0.40357143,167,4.438107
0.0,3,4.440573
0.39285713,170,4.445251
0.0,252,4.485384
0.0,252,4.490464
0.0,252,4.507762
0.0,252,4.557632
0.0,2,4.56255
0.0,252,4.574212
0.0,252,4.598027
0.114285715,248,4.631228
0.0,252,4.641312
0.0,252,4.641324
0.0,252,4.641329
0.0,252,4.641333
0.0,252,4.641336
0.0,252,4.641338
0.0,252,4.641341
0.35,182,4.706644
0.0,252,4.744614
0.0,158,4.8123
0.0,252,4.832907
0.0,252,4.930322
0.0,252,4.949426
0.0,252,4.982835
0.0,252,5.020259
0.0,252,5.037503
0.0,252,5.042528
0.0,252,5.082671
0.0,252,5.087514
0.0,252,5.103918
0.0,252,5.15792
0.0,252,5.170022
0.0,252,5.19302
0.0,252,5.225464
0.0,252,5.23604
0.0,252,5.236052
0.0,252,5.236058
0.0,252,5.236061
0.0,252,5.236064
0.0,252,5.236068
0.0,252,5.23607
0.0,252,5.300477
0.55,126,5.316928
0.0,252,5.338243
0.0,252,5.405916
0.44285715,156,5.408706
0.0,252,5.427866
0.0,252,5.522902
0.0,4,5.532269
0.0,252,5.541584
0.0,252,5.574232
0.0,252,5.628593
0.0,252,5.674504
0.0,252,5.679509
0.25714287,208,5.682319
0.31071427,193,5.689169
0.0,252,5.69619
0.0,252,5.749785
0.0,252,5.761517
0.17857143,230,5.775709
0.0,252,5.818637
0.1,252,5.828345
0.0,252,5.828357
0.0,252,5.828362
0.0,252,5.828366
0.0,252,5.828369
0.0,252,5.895043
0.0,2,5.899921
0.0,252,5.911483
0.0,252,5.932961
0.0,252,6.000534
0.0,252,6.003081
0.0,252,6.022052
0.5107143,137,6.098911
0.0,252,6.126772
0.0,252,6.136613
0.50357145,139,6.146409
0.31071427,193,6.151529
0.0,252,6.170358
0.0,7,6.187591
0.0,252,6.225072
0.39642859,169,6.227887
0.3892857,171,6.232779
0.0,252,6.27079
0.0,252,6.275612
0.0,252,6.27821
0.0,252,6.285564
0.0,252,6.346184
0.0,252,6.357855
0.0,252,6.4236
0.0,252,6.423613
0.0,252,6.423618
0.27857143,202,6.480923
0.16785714,233,6.483285
0.0,252,6.494777
0.0,252,6.506859
0.34642857,183,6.560867
0.0,252,6.596109
0.0,252,6.617887
0.0,252,6.694365
0.675,91,6.696978
0.0,252,6.73197
0.0,252,6.741444
0.0,252,6.746052
0.0,252,6.781139
0.19285715,226,6.815992
0.0,252,6.818466
0.0,252,6.821183
0.0,252,6.825994
0.0,252,6.863461
0.0,252,6.868338
0.0,252,6.870922
0.0,252,6.938261
0.0,252,6.950392
0.0,252,7.015633
0.0,252,7.015645
0.0,252,7.01565
0.0,252,7.072546
0.0,252,7.086395
0.0,252,12.961942
0.0,252,13.01573
0.0,252,13.050267
0.23214285,215,13.063826
0.0,252,13.07056
0.0,252,13.144864
0.28214285,201,13.149796
0.34285715,184,13.15431
0.0,252,13.181264
0.0,252,13.190484
0.0,252,13.195474
0.34285715,184,13.227911
0.0,252,13.230267
0.5107143,137,13.251128
