time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/policy_gradient_loss,shield/stage,shield/delta,shield/transition_timestep
3538944,45.7,913,3875,72,0.7212499380111694,0.48883599042892456,0.0003,0.004605885129421949,0.2,0.004017685,0.01691101863301204,0.054945882161458334,-0.3143598631490022,710,-0.00440776122046979,,,
3588096,42.28,925,3876,73,0.7381666302680969,0.49241703748703003,0.0003,0.010427091270685196,0.2,0.0035676379,0.015179553341295105,0.043023681640625,-0.2880788519745693,720,-0.0034040802276649627,,,
3637248,45.95,938,3877,74,0.7031944990158081,0.500491738319397,0.0003,0.006386340595781803,0.2,0.0032372456,0.014486313809660109,0.041363525390625,-0.26500858520157633,730,-0.0031669435900766986,,,
3686400,47.15,950,3878,75,0.7651110887527466,0.49079233407974243,0.0003,0.00040602870285511017,0.2,0.0029262851,0.013845742739795242,0.033526611328125,-0.24553350639374305,740,-0.0022826690138875467,,,
3735552,41.15,962,3879,76,0.7131111025810242,0.5107983350753784,0.0003,0.0002053496427834034,0.2,0.0027541947,0.013802540901330455,0.031658935546875,-0.2337727525193865,750,-0.0021116519086111416,,,
3784704,42.99,975,3881,77,0.7166944742202759,0.506097674369812,0.0003,-0.0011362535879015923,0.2,0.0028406205,0.012884030678348306,0.031007893880208335,-0.21731194493671258,760,-0.002292612709849588,,,
3833856,44.29,987,3881,78,0.7471945285797119,0.5115328431129456,0.0003,0.009066510014235973,0.2,0.0025044635,0.01248395290846626,0.027681477864583335,-0.2132189635032167,770,-0.0018866784853040978,,,
3883008,42.15,1000,3882,79,0.731249988079071,0.49434149265289307,0.0003,0.008817527443170547,0.2,0.002244059,0.01281055845611263,0.027406819661458335,-0.20906393221424271,780,-0.0017028263782776776,,,
3932160,44.31,1012,3882,80,0.8196388483047485,0.5071827173233032,0.0003,0.0006999224424362183,0.2,0.004222334,0.011738366509234766,0.029018147786458334,-0.2048072057465712,790,-0.0021136797637457978,,,
3981312,42.53,1025,3882,81,0.7304722666740417,0.49348944425582886,0.0003,-0.0023129028268158436,0.2,0.004395315,0.01197815978715274,0.029860432942708334,-0.21568652576146027,800,-0.0018311139495078047,,,
4030464,42.19,1040,3872,82,0.8346111178398132,0.5060168504714966,0.0003,0.0069115255028009415,0.2,0.003390981,0.011627523436861036,0.029549153645833333,-0.21721866029159476,810,-0.0017852814437598378,3,0.2,4000008
4079616,42.33,1053,3873,83,0.7403333783149719,0.5269431471824646,0.0003,0.006166550330817699,0.2,0.0024803677,0.010875629851216217,0.027811686197916668,-0.20521579953686644,820,-0.0016362277444689729,,,
4128768,43.09,1065,3874,84,0.7664443850517273,0.5078460574150085,0.0003,0.005208767484873533,0.2,0.003323516,0.01210981629701564,0.0314697265625,-0.20276838761443894,830,-0.0019096570405357247,,,
4177920,39.12,1078,3875,85,0.7170000672340393,0.5168054699897766,0.0003,0.004108434543013573,0.2,0.0032827426,0.011384920365526342,0.028106689453125,-0.19028760012394438,840,-0.0019679687132944917,,,
4227072,40.02,1090,3876,86,0.7441111207008362,0.5172721147537231,0.0003,0.004646226763725281,0.2,0.002493705,0.012140334485593485,0.023211669921875,-0.17274610279904057,850,-0.0013294840041150262,,,
