rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/n_updates,train/clip_range,train/loss,train/value_loss,train/entropy_loss
71.01,124,26624,0.0363889,13,214,-0.007993495697155595,0.0003,0.093505859375,0.010122139,0.6480540633201599,120,0.2,-0.030905142426490784,0.0010106793024078798,-1.8323526263237
73.07,133,28672,0.027361120000000003,14,214,-0.010389383060100954,0.0003,0.1533203125,0.01305561,0.6536396145820618,130,0.2,-0.019212057814002037,0.0020849956777965416,-1.8027503460645675
71.41,143,30720,0.02255556,15,213,-0.008427706845395733,0.0003,0.123681640625,0.0117394375,-0.6252193450927734,140,0.2,-0.05719413235783577,0.00017325539237162958,-1.8461783513426782
69.72,154,32768,0.012555559999999999,16,212,-0.010833785626164171,0.0003,0.134765625,0.011547787,-0.23790264129638672,150,0.2,0.032967958599328995,8.382868388423503e-05,-1.840132962539792
68.86,163,34816,0.006750000000000001,17,212,-0.0133594098573667,0.0003,0.146875,0.014867682,0.36780720949172974,160,0.2,0.018149124458432198,0.0008010827857560798,-1.7781281184405089
67.96,174,36864,0.012083330000000002,18,211,-0.005182566566509195,0.0003,0.115283203125,0.009962503,-0.6985375881195068,170,0.2,-0.019087208434939384,0.00041276394532587803,-1.7678240239620209
59.67,183,38912,0.018333330000000002,19,211,-0.010026610893692122,0.0003,0.10615234375,0.012125799,0.6082830429077148,180,0.2,-0.0029154878575354815,0.0006500782101966252,-1.7241033297032118
61.13,193,40960,0.018333330000000002,20,211,-0.0136370747917681,0.0003,0.12119140625,0.009419148,0.6342843770980835,190,0.2,-0.008095232769846916,0.0015630621343916574,-1.703847337514162
65.45,203,43008,0.013000000000000001,21,211,-0.012514902646216797,0.0003,0.130126953125,0.011049556,-0.43639910221099854,200,0.2,-0.021756991744041443,0.0008259776863724256,-1.6934011567384004
65.01,212,45056,0.00669444,22,211,-0.013947248861950357,0.0003,0.144873046875,0.016617693,0.37698936462402344,210,0.2,-0.02002028375864029,0.0001258497154935867,-1.7123735934495925
61.59,222,47104,0.01672223,23,211,-0.01804127089708345,0.0003,0.189501953125,0.02221885,0.5296317338943481,220,0.2,-0.056223124265670776,9.909427204775056e-05,-1.6765479158610106
68.04,233,49152,0.025000009999999996,24,210,-0.006897100628702901,0.0003,0.168115234375,0.019006256,0.3691118359565735,230,0.2,-0.007521497551351786,0.003005914635286899,-1.693063274025917
63.51,242,51200,0.025000009999999996,25,210,-0.012680578741128556,0.0003,0.148779296875,0.013296124,0.34627050161361694,240,0.2,-0.031157005578279495,0.0010921495559159666,-1.7131790578365327
66.35,252,53248,0.039055559999999996,26,210,-0.008639082971785682,0.0003,0.132861328125,0.014569767,0.5434772968292236,250,0.2,-0.01705917716026306,0.0001298946365182019,-1.7293734889477492
60.7,263,55296,0.048527780000000006,27,210,-0.012905714026419445,0.0003,0.156591796875,0.013536651,0.21414411067962646,260,0.2,-0.031397998332977295,0.003064622723377397,-1.6921824980527163
62.13,272,57344,0.06811112,28,210,-0.013009926761151291,0.0003,0.137109375,0.013073666,0.5282377004623413,270,0.2,-0.025093307718634605,0.0035433739985819557,-1.7072723343968392
60.19,282,59392,0.05305557,29,210,-0.017187455233215587,0.0003,0.19580078125,0.01783102,0.7409611940383911,280,0.2,-0.034456245601177216,0.0013966974005143128,-1.7223214898258448
68.28,293,61440,0.0438889,30,209,-0.021951522982271855,0.0003,0.18984375,0.016472012,0.4922454357147217,290,0.2,-0.026090474799275398,0.0034922955112051566,-1.7329329427331686
62.48,304,63488,0.03519445,31,208,-0.01438290017831605,0.0003,0.199560546875,0.019035444,0.5641382336616516,300,0.2,-0.024411875754594803,0.003162563847217825,-1.6803328014910222
66.79,314,65536,0.05302778,32,208,-0.018195844148431208,0.0003,0.15537109375,0.015441351,0.694330096244812,310,0.2,-0.049588486552238464,0.002394856140745105,-1.7039433009922504
49.04,327,67584,0.046861110000000004,33,206,-0.017363056425529065,0.0003,0.195263671875,0.016603073,0.7249501943588257,320,0.2,-0.020541874691843987,0.00279752623555396,-1.6451632611453533
53.14,337,69632,0.05897222,34,206,-0.019803437977680007,0.0003,0.18896484375,0.015239555,0.6681208610534668,330,0.2,-0.030216511338949203,0.002554227963628364,-1.676355816423893
59.44,348,71680,0.055055559999999996,35,205,-0.015843357348057908,0.0003,0.14541015625,0.012941841,0.5460001826286316,340,0.2,-0.019294030964374542,0.00601298516303359,-1.610880346596241
66.28,358,73728,0.07252779,36,205,-0.016439287729735953,0.0003,0.167822265625,0.013090029,0.5810835361480713,350,0.2,-0.024027075618505478,0.002176164235061151,-1.669513937830925
75.12,369,75776,0.0603889,37,204,-0.019512975895486305,0.0003,0.208544921875,0.017767321,0.5283458232879639,360,0.2,0.030642302706837654,0.003536879656712699,-1.6820670504122972
78.09,380,77824,0.05313891,38,204,-0.0236741855944274,0.0003,0.24638671875,0.019541342,0.5235180854797363,370,0.2,-0.04418887943029404,0.001991893843660364,-1.6682731710374354
75.85,390,79872,0.08352779999999999,39,204,-0.02309019104577601,0.0003,0.19453125,0.01989789,0.5400965809822083,380,0.2,-0.029949279502034187,0.001718609955150896,-1.5968841075897218
80.07,400,81920,0.13113889,40,204,-0.019858922284038273,0.0003,0.202197265625,0.015862674,0.6699503660202026,390,0.2,-0.02115885354578495,0.0055060463200788945,-1.583069621399045
73.21,411,83968,0.17894444,41,204,-0.017342172918142752,0.0003,0.234326171875,0.020193877,0.6425089240074158,400,0.2,-0.040493257343769073,0.006635761172583443,-1.5253421809524297
74.34,421,86016,0.18716665,42,204,-0.02401362075470388,0.0003,0.22138671875,0.023816377,0.6289688348770142,410,0.2,-0.011893389746546745,0.00749694097758038,-1.5062405493110418
67.22,433,88064,0.21097222000000002,43,203,-0.024740433453553125,0.0003,0.230517578125,0.02056329,0.6067818403244019,420,0.2,-0.03918495029211044,0.005239217195776291,-1.5108800917863845
72.24,444,90112,0.19922225999999998,44,202,-0.02007683936826652,0.0003,0.250048828125,0.02372313,0.6597574949264526,430,0.2,-0.04776666313409805,0.00910504534112988,-1.416746064648032
70.63,455,92160,0.24208337,45,202,-0.01624959359614877,0.0003,0.220361328125,0.020342236,0.6711467504501343,440,0.2,-0.009467829018831253,0.00767771534374333,-1.4266258165240289
80.58,466,94208,0.29133337,46,201,-0.024826657705125398,0.0003,0.264697265625,0.025887907,0.4545161724090576,450,0.2,-0.0117395780980587,0.01113405441865325,-1.3651886705309153
80.13,476,96256,0.29733334999999994,47,202,-0.022253255292889663,0.0003,0.2439453125,0.022318684,0.4803035855293274,460,0.2,-0.010779349133372307,0.008245359503780492,-1.316830649971962
71.44,486,98304,0.36450002,48,201,-0.018475860434409696,0.0003,0.222314453125,0.017856726,0.5038686394691467,470,0.2,-0.030513808131217957,0.010535908307065255,-1.257589005678892
61.62,497,100352,0.39591666,49,201,-0.01964770365448203,0.0003,0.27451171875,0.027450524,0.6517189145088196,480,0.2,-0.036595217883586884,0.011533380993932951,-1.2663343720138074
63.24,507,102400,0.40191667,50,201,-0.01815196884854231,0.0003,0.245849609375,0.028910423,0.6228471994400024,490,0.2,0.015370795503258705,0.012284402386285365,-1.2297329798340797
71.76,516,104448,0.39227776000000003,51,202,-0.01711529417516431,0.0003,0.2150390625,0.021070316,0.4620993137359619,500,0.2,-0.024676140397787094,0.01081367812876124,-1.1540329545736312
80.34,527,106496,0.3636110900000001,52,201,-0.017234638481750154,0.0003,0.233056640625,0.026325881,0.6107529997825623,510,0.2,-0.006567531730979681,0.008603893687541131,-1.194288806244731
81.91,538,108544,0.35883332,53,201,-0.016579930574516767,0.0003,0.228271484375,0.024933737,0.5995268821716309,520,0.2,-0.017275813966989517,0.007699617906473577,-1.1779805034399033
84.9,549,110592,0.40530554,54,201,-0.013019113181508146,0.0003,0.177734375,0.019035293,0.6747051477432251,530,0.2,-0.031248144805431366,0.01044369154406013,-1.1237677605822682
81.21,558,112640,0.45058333000000006,55,201,-0.01883621479064459,0.0003,0.200830078125,0.020171663,0.5666395425796509,540,0.2,-0.03139835596084595,0.008607106398267205,-1.0363758262246847
74.24,568,114688,0.5021944300000001,56,201,-0.016154349219868892,0.0003,0.214599609375,0.022605348,0.5423753261566162,550,0.2,-0.003582947887480259,0.010782068155822343,-1.097979143448174
77.45,579,116736,0.50130556,57,201,-0.02404940223932499,0.0003,0.267236328125,0.028510734,0.5832754373550415,560,0.2,-0.0038807052187621593,0.012029274596716277,-1.125873533822596
74.61,591,118784,0.5092777999999999,58,200,-0.01701824167976156,0.0003,0.215576171875,0.024349596,0.536160409450531,570,0.2,-0.03781972452998161,0.008065249695209786,-1.0236640436574818
74.98,602,120832,0.5056111400000001,59,200,-0.012398598424624652,0.0003,0.190234375,0.023818523,0.6241823434829712,580,0.2,-0.009391526691615582,0.009089933928044048,-0.9740973699837923
84.65,613,122880,0.49963892,60,200,-0.021409713033062872,0.0003,0.23515625,0.025203992,0.5170252323150635,590,0.2,-0.03676735982298851,0.010825917527836283,-0.9851951241493225
79.08,624,124928,0.42183332999999995,61,200,-0.011669864536088426,0.0003,0.190966796875,0.022198368,0.5643678903579712,600,0.2,0.009572714567184448,0.008706466434523464,-0.9728348860517144
72.99,633,126976,0.43855558999999983,62,200,-0.013460777593718377,0.0003,0.24091796875,0.027451508,0.5495423078536987,610,0.2,-0.011390742845833302,0.011220432123809587,-1.0867333829402923
58.83,644,129024,0.41180559,63,200,-0.012738064568839035,0.0003,0.2123046875,0.027115444,0.6207548975944519,620,0.2,-0.04205336421728134,0.011610333377029746,-1.0750858588144183
54.35,655,131072,0.40422224999999995,64,199,-0.018153688678285106,0.0003,0.22978515625,0.0220668,0.6264917850494385,630,0.2,-0.03902360051870346,0.013513363382662647,-1.0430599804967642
54.33,665,133120,0.41244444,65,199,-0.020136260376602877,0.0003,0.228466796875,0.02337446,0.7055785655975342,640,0.2,-0.002772094216197729,0.01129168847692199,-1.0579348016530274
57.35,676,135168,0.46438888999999994,66,199,-0.022802689409581946,0.0003,0.256787109375,0.032383174,0.7157914042472839,650,0.2,-0.05814196169376373,0.009728647508018185,-1.071512253023684
62.2,685,137216,0.5103333499999999,67,200,-0.01941148953483207,0.0003,0.22626953125,0.030254781,0.6423871517181396,660,0.2,-0.03726445510983467,0.011632470543554518,-1.0584731375798584
65.92,697,139264,0.5259722099999999,68,199,-0.014188272455066908,0.0003,0.211474609375,0.023053715,0.6235527396202087,670,0.2,-0.02699822559952736,0.010662888313527219,-0.9800125794485212
68.85,708,141312,0.48888886,69,199,-0.016262733016628773,0.0003,0.193310546875,0.023158353,0.5854888558387756,680,0.2,-0.01553967036306858,0.010347129103320186,-1.0322942862287163
71.11,718,143360,0.50891662,70,199,-0.01957395250647096,0.0003,0.212109375,0.024156187,0.6326218843460083,690,0.2,-0.013014618307352066,0.009547634316550101,-1.0394294202327727
71.56,728,145408,0.5493610700000001,71,199,-0.016598989474005066,0.0003,0.1986328125,0.030254282,0.4092708230018616,700,0.2,-0.019455963745713234,0.01344810186419636,-0.9009975792840124
68.51,739,147456,0.5883888600000001,72,199,-0.016363262412778568,0.0003,0.1845703125,0.029876787,0.530505895614624,710,0.2,-0.0009386017918586731,0.009519339450343977,-0.9170582862570882
67.09,748,149504,0.6135,73,199,-0.020529162403545343,0.0003,0.2017578125,0.021337476,0.5771398544311523,720,0.2,-0.053083933889865875,0.010279713907220867,-0.8526426294818521
68.45,759,151552,0.6370833499999999,74,199,-0.01604205511030159,0.0003,0.21328125,0.025725015,0.5159618854522705,730,0.2,-0.012901296839118004,0.011848384329641703,-0.9789159767329693
73.59,771,153600,0.6178611100000001,75,199,-0.01600018145691138,0.0003,0.201220703125,0.028472032,0.5956228375434875,740,0.2,-0.005702338181436062,0.009226094218320213,-0.8901076449081302
74.47,781,155648,0.60680558,76,199,-0.0199047013928066,0.0003,0.185791015625,0.026344553,0.3348047137260437,750,0.2,-0.0030434629879891872,0.01274835015210556,-1.0056695785373448
75.27,791,157696,0.6408055699999999,77,199,-0.017715737427351996,0.0003,0.216650390625,0.025162678,0.4925627112388611,760,0.2,-0.0202208012342453,0.01061156173091149,-1.0001977827399968
70.16,801,159744,0.6353333600000001,78,199,-0.020879796758526935,0.0003,0.242236328125,0.03077871,0.5352009534835815,770,0.2,-0.05532713234424591,0.012020191588089802,-1.0298511162400246
66.35,811,161792,0.62041668,79,199,-0.017335781970177776,0.0003,0.22294921875,0.02892122,0.5653824806213379,780,0.2,-0.016890833154320717,0.013499320532719138,-1.0016794940456748
63.19,821,163840,0.56997224,80,199,-0.021438008778204676,0.0003,0.268212890625,0.03246694,0.7288285493850708,790,0.2,0.010730259120464325,0.009942608677374665,-1.062417316250503
65.13,831,165888,0.61952782,81,199,-0.02112187872698996,0.0003,0.235400390625,0.02764,0.6261102557182312,800,0.2,-0.043939996510744095,0.011066578063764609,-0.9599393980577589
64.34,842,167936,0.5893889400000001,82,199,-0.02074507218785584,0.0003,0.2130859375,0.03107594,0.4597289562225342,810,0.2,-0.033325135707855225,0.009545728117518592,-0.8547960197553038
64.89,853,169984,0.62055561,83,199,-0.021213343323324807,0.0003,0.221826171875,0.036355194,0.587867259979248,820,0.2,-0.02886614203453064,0.010835126496385784,-0.8799225129187107
66.44,863,172032,0.6081667,84,199,-0.025307273273938335,0.0003,0.219482421875,0.026148042,0.5300183296203613,830,0.2,-0.05849383771419525,0.012657575670164078,-0.8844907116144896
63.69,873,174080,0.6227500099999999,85,199,-0.02029401472536847,0.0003,0.204931640625,0.024025092,0.7155940532684326,840,0.2,0.02300332300364971,0.009935801007668488,-0.9330169882625341
66.37,883,176128,0.62119441,86,199,-0.02069451899442356,0.0003,0.195849609375,0.028290156,0.5133278965950012,850,0.2,-0.012450279667973518,0.009300158290716353,-0.8633082387968898
70.43,894,178176,0.66105554,87,199,-0.018723270547343417,0.0003,0.21279296875,0.02817984,0.6263567209243774,860,0.2,-0.01643240451812744,0.008146163341007196,-0.9066506480798125
68.6,905,180224,0.6580555600000001,88,199,-0.018146946169144938,0.0003,0.221337890625,0.026832659,0.5319231748580933,870,0.2,-0.01884535327553749,0.006959000982169528,-0.8648253740742803
70.69,914,182272,0.63344446,89,199,-0.019792069541290404,0.0003,0.225244140625,0.02603853,0.5907345414161682,880,0.2,-0.03227347508072853,0.0076221589326451065,-0.9319017108529806
65.03,924,184320,0.6030555400000001,90,199,-0.015635483487858436,0.0003,0.201513671875,0.027021676,0.5533484220504761,890,0.2,-0.0202630702406168,0.00971545016800519,-0.8743005797266961
66.96,935,186368,0.56663885,91,199,-0.014433414359518792,0.0003,0.187353515625,0.031771183,0.7182028293609619,900,0.2,-0.03207588195800781,0.008300010587845463,-0.9536034014075995
60.41,946,188416,0.5973888500000001,92,199,-0.025844337814487518,0.0003,0.23984375,0.0516511,0.5895875692367554,910,0.2,-0.039757341146469116,0.008642649484681898,-0.9095175616443157
62.83,956,190464,0.58811112,93,199,-0.012306783492385875,0.0003,0.172509765625,0.022836026,0.7632110118865967,920,0.2,-0.05959891900420189,0.007977757493790705,-0.9236513888463378
58.02,967,192512,0.59463891,94,198,-0.023386737539840396,0.0003,0.227685546875,0.027169276,0.6142335534095764,930,0.2,-0.025054119527339935,0.010485498666821514,-0.9483865650370717
59.7,979,194560,0.5531944400000001,95,198,-0.01913103090846562,0.0003,0.210107421875,0.02146532,0.6176788806915283,940,0.2,-0.03474665433168411,0.011869579268386587,-0.8980458544567227
57.94,990,196608,0.55205554,96,198,-0.018738478206796572,0.0003,0.219580078125,0.0298714,0.7286034822463989,950,0.2,-0.02398514561355114,0.010532847786089405,-0.976625950820744
60.11,1000,198656,0.5664444500000001,97,198,-0.022684155873139388,0.0003,0.230712890625,0.031600993,0.5917744636535645,960,0.2,-0.016720600426197052,0.011239078448852524,-0.9090794377028942
63.31,1010,200704,0.55511114,98,198,-0.016587537425220945,0.0003,0.191015625,0.026275761,0.6328640580177307,970,0.2,-0.02257118560373783,0.010591315531928557,-0.8415952468290925
