time/total_timesteps,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/clip_range,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,train/explained_variance,train/value_loss,train/n_updates
63488,31,492,68.94,0.5880000399999998,128,0.2,0.2072265625,0.0003,-0.016669045777234714,0.0142033575,-1.31117894500494,0.020314276218414307,0.41616106033325195,0.01521573075442575,300
65536,32,492,50.83,0.7094643200000001,133,0.2,0.271533203125,0.0003,-0.016022945413715205,0.020055661,-1.1261261181905866,-0.034592658281326294,0.46375298500061035,0.018321447892230936,310
67584,33,491,42.15,0.77285711,137,0.2,0.196875,0.0003,-0.01797848809073912,0.021241339,-1.0287310525774955,-0.008957629092037678,0.3955850601196289,0.019338436104590073,320
69632,34,491,36.57,0.7902499499999998,141,0.2,0.147802734375,0.0003,-0.012212701592943631,0.016335148,-0.9046121723949909,-0.00469181826338172,0.4100097417831421,0.009771011730481404,330
71680,35,490,36.03,0.7675714199999999,146,0.2,0.13134765625,0.0003,-0.011398489531711676,0.014167898,-0.8277267970144748,-0.020966172218322754,0.4618709683418274,0.008581436266831588,340
73728,36,490,35.34,0.79064286,150,0.2,0.11923828125,0.0003,-0.014724363861023448,0.011410258,-0.8167269445955754,0.012977867387235165,0.20332098007202148,0.012796037337102462,350
75776,37,490,34.49,0.8283571699999999,154,0.2,0.105224609375,0.0003,-0.012545820637024007,0.009390509,-0.7519338799640536,-0.025707153603434563,0.3392530679702759,0.00775607303075958,360
77824,38,489,32.72,0.83607146,158,0.2,0.125927734375,0.0003,-0.013248521983041429,0.023754138,-0.6687489226460457,-0.02331029437482357,0.37488341331481934,0.00599782491044607,370
79872,39,489,31.6,0.82996429,163,0.2,0.103369140625,0.0003,-0.009328655533317942,0.008844545,-0.5915283578447997,0.014370663091540337,0.39321237802505493,0.009189909466658718,380
81920,40,489,30.78,0.8523571799999999,167,0.2,0.074365234375,0.0003,-0.003144225118739996,0.007094671,-0.5651072415523231,-0.01557053904980421,0.34481561183929443,0.008804634241823806,390
83968,41,488,30.48,0.8524642999999998,171,0.2,0.09052734375,0.0003,-0.009031813326873816,0.010273069,-0.5194622984156012,-0.005247095599770546,0.38227522373199463,0.006037238462886308,400
86016,42,488,28.41,0.8592142500000002,176,0.2,0.086572265625,0.0003,-0.006195369728084188,0.01321039,-0.45349967731162905,-0.029902927577495575,0.29790568351745605,0.004943272193486337,410
88064,43,488,30.81,0.8703570800000001,180,0.2,0.095849609375,0.0003,-0.005469277120573679,0.023890298,-0.38308141864836215,-0.0033752424642443657,0.5163676738739014,0.0037933436567982428,420
90112,44,488,30.02,0.8831071099999999,184,0.2,0.078173828125,0.0003,-0.005983980730525218,0.009963075,-0.4270741599611938,-0.00042527110781520605,0.3932972550392151,0.004617585311279981,430
92160,45,487,30.73,0.8720000300000003,188,0.2,0.062109375,0.0003,-0.004611855410621502,0.007092418,-0.39391449792310596,-0.022137444466352463,0.4957617521286011,0.0026577202908811158,440
94208,46,487,30.78,0.8531429200000002,193,0.2,0.108251953125,0.0003,-0.00595619305386208,0.013539849,-0.4958169347606599,0.001982732443138957,0.24488383531570435,0.0064245886613207405,450
96256,47,487,30.5,0.87232141,197,0.2,0.080859375,0.0003,-0.0063465434897807425,0.0110996915,-0.4137313527986407,-0.02397528477013111,0.32196807861328125,0.007700674863735912,460
98304,48,487,32.75,0.8830357200000001,201,0.2,0.103271484375,0.0003,0.0035428067742031997,0.04079729,-0.4793923039920628,-0.009102797135710716,0.43927884101867676,0.003437496881088009,470
100352,49,486,33.04,0.8432143000000001,206,0.2,0.11044921875,0.0003,-0.008912123431218787,0.020122565,-0.5096726689487696,0.0029205584432929754,0.40644198656082153,0.003206287774446537,480
102400,50,486,32.95,0.8731785999999999,210,0.2,0.1462890625,0.0003,-0.011576452698500361,0.01891965,-0.5180501811206341,-0.014536723494529724,0.3631957769393921,0.006178250564698828,490
104448,51,486,30.23,0.7869643000000001,214,0.2,0.13779296875,0.0003,-0.013817954887781526,0.02740449,-0.49083496620878575,0.05301663652062416,0.4427186846733093,0.0038850578315759777,500
106496,52,486,31.07,0.8143214200000003,219,0.2,0.114697265625,0.0003,-0.009424630842113401,0.015035556,-0.4720414739102125,-0.02082080766558647,0.22075283527374268,0.015430659057892626,510
108544,53,486,30.11,0.86485714,223,0.2,0.12705078125,0.0003,-0.01851149055873975,0.023225095,-0.4120999938808382,-0.0341695100069046,0.010373175144195557,0.008398910960386275,520
110592,54,485,30.5,0.8627142799999998,227,0.2,0.125439453125,0.0003,-0.007628159497107845,0.02066147,-0.40902263559401036,-0.01576314866542816,0.33415746688842773,0.006219671568760532,530
112640,55,485,28.71,0.85053569,231,0.2,0.08427734375,0.0003,-0.005277480218501296,0.012593551,-0.4060909359715879,-0.007817552424967289,0.3159216642379761,0.008178899191261736,540
114688,56,485,28.4,0.86092859,236,0.2,0.075244140625,0.0003,-0.008495633988059127,0.0111623,-0.3603690939489752,-0.018584629520773888,0.29229122400283813,0.009056346334546106,550
116736,57,485,29.9,0.89321428,240,0.2,0.0615234375,0.0003,-0.007359912470565178,0.008587576,-0.3516033783555031,0.02064242772758007,0.28315669298171997,0.007935297310905299,560
118784,58,485,28.59,0.8497499300000001,244,0.2,0.091943359375,0.0003,-0.010283556376816706,0.0198135,-0.35610927222296596,-0.022155212238430977,0.4159141182899475,0.003274256842996692,570
120832,59,485,29.64,0.84532143,249,0.2,0.096240234375,0.0003,-0.005517648028035183,0.014628714,-0.4102819771505892,0.00348841305822134,0.30481481552124023,0.006793620822645607,580
122880,60,484,29.75,0.87396432,253,0.2,0.091552734375,0.0003,-0.0061487897793995215,0.009560615,-0.41907418696209786,-0.014133304357528687,0.19934308528900146,0.006253703001129906,590
124928,61,484,29.61,0.8644643199999998,257,0.2,0.092919921875,0.0003,-0.008764371446159203,0.020453693,-0.3991897918283939,-0.011850107461214066,0.4341017007827759,0.004385634684877004,600
126976,62,484,28.14,0.8895714499999999,262,0.2,0.079345703125,0.0003,-0.007081045737140812,0.012220401,-0.36840595947578547,-0.012509400025010109,0.5124516487121582,0.0034528635704191403,610
129024,63,484,30.88,0.87110714,266,0.2,0.1119140625,0.0003,-0.009690867153403815,0.013614336,-0.3688223167788237,-0.013427347876131535,0.5773446559906006,0.0025393537809577536,620
131072,64,484,30.3,0.8633214199999999,270,0.2,0.123193359375,0.0003,-0.011447036036406644,0.020804297,-0.4209102652966976,-0.006379496771842241,0.3173978924751282,0.0063492647186649265,630
133120,65,484,29.18,0.86714286,274,0.2,0.106396484375,0.0003,-0.008988527739347774,0.033080187,-0.352748994436115,-0.005841751582920551,0.4752795100212097,0.0030884896848874634,640
135168,66,483,28.53,0.8889285400000001,279,0.2,0.071728515625,0.0003,-0.008265420762472785,0.010791854,-0.33529090918600557,0.0053120870143175125,0.4140227437019348,0.005404420294507872,650
137216,67,483,29.76,0.8659642800000001,283,0.2,0.094384765625,0.0003,-0.008654543798911618,0.009614266,-0.34202720411121845,-0.017151489853858948,0.44724971055984497,0.004976200378587236,660
139264,68,483,29.64,0.8742857399999999,287,0.2,0.092724609375,0.0003,-0.008918631821143209,0.020084377,-0.3543912278488278,0.00041617313399910927,0.3868364691734314,0.0057911659972887716,670
141312,69,483,29.52,0.8667143,292,0.2,0.088427734375,0.0003,-0.009808614580106224,0.014205758,-0.3629349747672677,-0.016007089987397194,0.5697014331817627,0.002505832306997036,680
143360,70,483,29.5,0.8382857300000001,296,0.2,0.08193359375,0.0003,-0.011755840667319717,0.016779132,-0.37915713582187893,0.0009211834985762835,0.3142939805984497,0.007737265932519222,690
145408,71,483,30.46,0.8635357100000001,300,0.2,0.0814453125,0.0003,-0.008809306119655958,0.024591886,-0.3996854259632528,-0.0095816720277071,0.26075810194015503,0.00716873214696534,700
147456,72,483,30.29,0.8732500299999999,305,0.2,0.09853515625,0.0003,-0.00603973537508864,0.010615604,-0.4384514017030597,-0.0046403007581830025,0.2837585210800171,0.005108979373108014,710
149504,73,482,28.46,0.8690714400000004,309,0.2,0.08291015625,0.0003,-0.008407719073875341,0.01819742,-0.40655297609046104,-0.003132482757791877,0.47385793924331665,0.004240238284182851,720
151552,74,482,29.48,0.8947143200000001,313,0.2,0.06611328125,0.0003,-0.008517192682484164,0.0061926134,-0.36450470965355636,-0.006945040076971054,0.5563574433326721,0.0032184550025704086,730
153600,75,482,29.27,0.8858571099999999,318,0.2,0.062255859375,0.0003,-0.0071328466830891555,0.0062101325,-0.33060149950906637,-0.015145780518651009,0.51991868019104,0.002218568412718014,740
155648,76,482,33.19,0.87210713,322,0.2,0.147802734375,0.0003,-0.01670070479885908,0.01852292,-0.36545651727356016,-0.024674521759152412,0.433866024017334,0.0038143200257763966,750
157696,77,482,34.58,0.84885717,327,0.2,0.0982421875,0.0003,-0.011594310009968467,0.011059841,-0.40244489079341295,-0.009522215463221073,0.2960270047187805,0.004314412509847898,760
159744,78,482,33.63,0.86139287,331,0.2,0.0837890625,0.0003,-0.008447886553767603,0.015309923,-0.3440637618303299,-0.01719917543232441,0.34919267892837524,0.00714389826025581,770
161792,79,481,32.16,0.8752499899999999,335,0.2,0.08779296875,0.0003,-0.010028836008859798,0.009154859,-0.3026065282989293,-0.03377629444003105,0.4040893316268921,0.004625666986248689,780
163840,80,481,33.04,0.8729642700000001,340,0.2,0.102392578125,0.0003,-0.010455045799608343,0.03448635,-0.3568351039662957,-0.015493947081267834,0.4716727137565613,0.003631343681990984,790
165888,81,481,32.25,0.8567143200000001,344,0.2,0.194970703125,0.0003,-0.021830089906143258,0.038137235,-0.48510730182752015,-0.03605612367391586,0.34225553274154663,0.005131009509568685,800
167936,82,481,29.84,0.8544999900000001,348,0.2,0.115576171875,0.0003,-0.008825004719255958,0.02379428,-0.43805954363197086,-0.017095882445573807,0.3629283905029297,0.0055000205578835445,810
169984,83,481,26.62,0.8554286000000002,353,0.2,0.087841796875,0.0003,-0.010233372754009906,0.013390715,-0.36243274975568057,-0.02567671239376068,0.42818784713745117,0.003800814071655623,820
172032,84,481,28.96,0.8866785999999999,357,0.2,0.058642578125,0.0003,-0.00941223152258317,0.011798164,-0.31880356068722904,-0.015110517852008343,0.5120847821235657,0.004290089923597406,830
174080,85,481,30.91,0.8599999700000001,361,0.2,0.091015625,0.0003,-0.005096671474166215,0.016923757,-0.3638679885305464,-0.009384813718497753,0.4363269805908203,0.0022993065878836203,840
176128,86,481,29.24,0.8561786000000001,366,0.2,0.128759765625,0.0003,-0.011182346463465364,0.02768883,-0.3814486199989915,-0.02579592913389206,0.43545669317245483,0.003999169776579947,850
178176,87,481,27.96,0.8709285700000001,370,0.2,0.12275390625,0.0003,-0.015245355133083649,0.02128661,-0.3198892356827855,-0.0274207666516304,0.3961816430091858,0.004742689263730426,860
180224,88,481,28.6,0.85985717,374,0.2,0.0923828125,0.0003,-0.008895923812815454,0.011963251,-0.333112163702026,-0.009613195434212685,0.29446738958358765,0.004954489564261167,870
182272,89,480,30.36,0.83596431,379,0.2,0.109228515625,0.0003,-0.01040214996683062,0.026301311,-0.35788861233741043,-0.008892079815268517,0.312664270401001,0.008422103311750107,880
184320,90,480,31.87,0.8407857200000001,383,0.2,0.10400390625,0.0003,-0.007103634817758575,0.023508595,-0.38311867844313385,6.600236520171165e-05,0.19208014011383057,0.012010649493458914,890
186368,91,480,27.68,0.8736786200000001,387,0.2,0.100830078125,0.0003,-0.012849448664928787,0.026431661,-0.3511725928634405,-0.01611987128853798,0.2653849124908447,0.009928520607354585,900
188416,92,480,27.51,0.8625357800000001,392,0.2,0.0681640625,0.0003,-0.008918341864773537,0.011223148,-0.28917188160121443,-0.035022370517253876,0.555073082447052,0.0032233558707957855,910
190464,93,479,28.66,0.8594643199999998,396,0.2,0.045703125,0.0003,-0.00496246720358613,0.0048930277,-0.31072101518511774,-0.004071652423590422,0.42489784955978394,0.005759858584497124,920
192512,94,479,28.66,0.8588571500000001,401,0.2,0.08193359375,0.0003,-0.009307007696043002,0.012277519,-0.283130977768451,-0.03285209462046623,0.3192991018295288,0.008852678252515034,930
194560,95,479,27.37,0.8448928600000001,405,0.2,0.049462890625,0.0003,-0.007120009952632245,0.0146015445,-0.24653532868251204,-0.006020646542310715,0.4876205325126648,0.0036485574226389874,940
196608,96,479,27.74,0.87325001,410,0.2,0.056005859375,0.0003,-0.008568377647316083,0.005406958,-0.24508973555639385,0.004242339171469212,0.30788320302963257,0.008414047159385518,950
198656,97,479,27.49,0.89214286,414,0.2,0.05478515625,0.0003,-0.011301840670057572,0.006280272,-0.22840071702376008,0.0009733086917549372,0.36405467987060547,0.0036273663008614676,960
200704,98,479,27.96,0.8523928700000001,418,0.2,0.06669921875,0.0003,-0.008205893480044324,0.012278948,-0.233718939172104,-0.006710005924105644,0.2720213532447815,0.005081404559314251,970
