#{"t_start": 1773157631.6525266, "env_id": "None"}
r,l,t
0.0,5,0.665606
0.0,6,0.668033
0.0,6,0.668046
0.0,9,0.674408
0.0,13,0.682716
0.0,6,0.695277
0.0,19,0.695289
0.0,16,0.702054
0.0,25,0.752806
0.0,31,0.85516
0.0,34,0.863698
0.0,39,0.876145
0.0,44,0.888839
0.0,46,0.906317
0.0,53,0.911551
0.0,58,0.924478
0.0,65,0.942382
0.0,40,0.957583
0.0,12,0.973235
0.0,19,0.973247
0.0,72,0.975988
0.0,79,0.978758
0.0,41,0.981485
0.0,88,1.00182
0.0,74,1.014599
0.0,94,1.017258
0.0,62,1.022542
0.0,18,1.025249
0.0,28,1.048547
0.0,68,1.06412
0.0,43,1.069274
0.0,94,1.074487
0.0,37,1.077159
0.0,121,1.087442
0.0,124,1.095117
0.0,38,1.100412
0.0,107,1.100424
0.0,128,1.105616
0.0,52,1.108339
0.0,49,1.143105
0.0,25,1.150844
0.0,147,1.153444
0.0,73,1.161169
0.0,47,1.168724
0.0,3,1.176423
0.0,134,1.184129
0.0,49,1.194361
0.0,53,1.209732
0.0,75,1.21759
0.0,10,1.220296
0.0,54,1.238703
0.0,183,1.246813
0.0,55,1.246826
0.0,59,1.260104
0.0,19,1.260116
0.0,10,1.273223
0.0,35,1.276057
0.0,76,1.291539
0.0,109,1.304687
0.0,54,1.317428
0.0,5,1.31744
0.0,49,1.345612
0.0,38,1.378208
0.0,185,1.391189
0.34444445,236,1.414328
0.0,105,1.429729
0.0,43,1.435151
0.0,43,1.435163
0.0,119,1.468151
0.0,24,1.475975
0.0,146,1.484136
0.0,84,1.484148
0.0,89,1.484153
0.0,5,1.489403
0.0,76,1.494635
0.0,43,1.502472
0.0,60,1.533587
0.0,45,1.54654
0.0,181,1.551778
0.0,128,1.559365
0.0,48,1.59214
0.0,133,1.609903
0.3638889,229,1.612543
0.0,271,1.618011
0.0,324,1.618023
0.0,324,1.618028
0.0,60,1.638834
0.46666667,192,1.646565
0.0,144,1.654272
0.0,66,1.659568
0.0,29,1.667485
0.0,64,1.667498
0.0,91,1.670135
0.0,19,1.688055
0.0,13,1.700763
0.0,206,1.700775
0.0,110,1.718524
0.0,14,1.723747
0.0,94,1.726496
0.0,30,1.737028
0.0,98,1.73704
0.0,98,1.747358
0.0,78,1.74737
