#{"t_start": 1773069721.9526923, "env_id": "None"}
r,l,t
0.57857144,118,1.045639
0.44642857,155,1.414298
0.35357141,181,1.671477
0.32142857,190,1.760667
0.21428572,220,2.057216
0.13214286,243,2.740691
0.0,252,2.762093
0.0,252,2.762105
0.0,252,2.762111
0.0,252,2.762115
0.0,252,2.762118
0.0,252,2.762121
0.0,252,2.762124
0.0,252,2.762127
0.0,252,2.76213
0.0,252,2.762132
0.0,252,2.762135
0.0,252,2.762138
0.0,252,2.762141
0.0,252,2.762143
0.0,252,2.762146
0.0,252,2.762149
0.0,252,2.762151
0.0,252,2.762154
0.0,252,3.031255
0.0,252,3.114769
0.0,252,3.173164
0.0,252,3.193201
0.27142859,204,3.224249
0.0,252,3.259792
0.13571429,242,3.30918
0.0,252,3.311423
0.10357143,251,3.329585
0.0,252,3.332621
0.0,252,3.332633
0.0,252,3.332637
0.0,252,3.332641
0.0,252,3.332644
0.0,252,3.332646
0.0,252,3.332649
0.0,252,3.332652
0.0,252,3.332654
0.0,252,3.332657
0.0,252,3.33266
0.0,252,3.332663
0.0,252,3.332666
0.0,252,3.332669
0.0,252,3.332672
0.60714287,110,3.582183
0.3392857,185,3.591282
0.0,252,3.600188
0.5321429,131,3.629539
0.4642857,150,3.671966
0.0,252,3.683429
0.0,252,3.76075
0.16071428,235,3.789644
0.0,252,3.792024
0.16428572,234,3.859685
0.0,252,3.877641
0.0,252,3.880277
0.0,252,3.898589
0.0,252,3.901428
0.0,252,3.901437
0.0,252,3.901442
0.0,252,3.901445
0.0,252,3.901448
0.0,252,3.90145
0.0,252,3.901453
0.0,252,3.901456
0.0,252,3.901459
0.0,252,3.901461
0.0,252,3.901464
0.0,252,4.151204
0.0,252,4.160447
0.0,252,4.169403
0.13928571,241,4.174276
0.5607143,123,4.178833
0.47857141,146,4.232972
0.0,252,4.242038
0.3857143,172,4.251382
0.0,252,4.253918
0.0,252,4.332227
0.13571429,242,4.341742
0.0,252,4.362099
0.16785714,233,4.428993
0.0,252,4.449268
0.0,252,4.451843
0.0,252,4.473219
0.0,252,4.473231
0.0,252,4.473235
0.0,252,4.473238
0.0,252,4.473241
0.0,252,4.473244
0.0,252,4.473247
0.0,252,4.473249
0.0,252,4.473252
0.0,21,4.521364
0.375,175,4.565764
0.34642857,183,4.592515
0.64285713,100,4.674662
0.0,252,4.719319
0.0,252,4.728445
0.21785714,219,4.735327
0.0,252,4.742271
0.0,252,4.799399
0.0,252,4.818364
0.0,252,4.820901
0.0,252,4.898673
0.0,252,4.908259
0.10357143,251,4.926398
0.2642857,206,4.935534
0.0,252,4.994362
0.0,252,5.016275
0.0,252,5.037135
0.0,252,5.037148
0.0,252,5.037153
0.0,252,5.037156
0.0,252,5.037159
0.0,252,5.037161
0.0,252,5.037164
0.57857144,118,5.084809
0.0,252,5.084821
0.0,252,5.128889
0.0,252,5.156578
0.0,252,5.239727
0.0,102,5.246826
0.0,252,5.284711
0.0,252,5.294276
0.0,252,5.301048
0.0,252,5.308062
0.0,3,5.308074
0.0,252,5.365969
0.0,252,5.383689
0.13214286,243,5.443949
0.0,252,5.472616
0.0,252,5.491082
0.0,252,5.500233
0.25,210,5.509642
0.325,189,5.509655
0.62142855,106,5.523248
0.0,252,5.561978
0.0,252,5.604183
0.0,252,5.604196
0.0,252,5.604201
0.0,252,5.604205
0.0,252,5.604209
0.0,252,5.604212
0.0,252,5.652269
0.0,252,5.696744
0.0,252,5.723665
0.0,252,5.807072
0.0,252,5.814018
0.14285715,240,5.847819
0.0,252,5.861413
0.0,252,5.8751
0.0,252,5.933424
0.0,252,5.95184
0.3857143,172,5.992848
0.12142857,246,5.999958
0.0,252,6.042649
0.14642857,239,6.050008
