#{"t_start": 1772716736.9969428, "env_id": "None"}
r,l,t
0.0,9,0.632341
0.0,14,0.642465
0.0,27,0.668402
0.0,21,0.674586
0.0,32,0.678786
0.0,34,0.683021
0.0,35,0.685232
0.0,46,0.707555
0.0,47,0.709727
0.0,49,0.713874
0.0,4,0.718004
0.0,52,0.720179
0.0,20,0.724344
0.0,48,0.740698
0.0,63,0.742997
0.0,63,0.743009
0.0,36,0.749168
0.0,67,0.751348
0.0,18,0.755498
0.0,11,0.763735
0.0,28,0.771981
0.0,42,0.771993
0.0,85,0.788509
0.0,85,0.788521
0.0,35,0.792773
0.0,11,0.811105
0.0,34,0.821235
0.0,37,0.831351
0.0,65,0.841451
0.0,112,0.843651
0.0,47,0.845764
0.0,37,0.847955
0.0,58,0.862262
0.0,49,0.864417
0.0,123,0.866723
0.0,69,0.866735
0.0,47,0.868902
0.0,13,0.873195
0.0,20,0.873207
0.0,131,0.883395
0.0,137,0.895676
0.0,111,0.908048
0.0,22,0.910222
0.0,25,0.918481
0.0,28,0.920677
0.0,11,0.94099
0.0,31,0.959492
0.0,172,0.967779
0.0,87,0.971992
0.0,175,0.974152
0.0,95,0.984375
0.0,125,1.000523
0.0,32,1.006711
0.44166666,201,1.027025
0.0,79,1.0353
0.0,105,1.037515
0.0,184,1.241372
0.0,46,1.275213
0.0,92,1.319203
0.0,77,1.341165
0.0,221,1.352229
0.0,100,1.385264
0.0,18,1.473473
0.0,64,1.517433
0.0,126,1.539475
0.0,37,1.649284
0.0,59,1.672061
0.0,140,1.716322
0.0,79,1.716357
0.0,257,1.749597
0.0,120,1.826086
0.0,65,1.84824
0.0,5,1.880612
0.0,40,1.91384
0.0,27,1.94703
0.0,9,1.979497
0.0,50,2.088856
0.0,83,2.100073
0.0,19,2.188126
0.0,10,2.199153
0.0,206,2.242033
0.0,156,2.275044
0.0,40,2.286674
0.0,118,2.286697
0.0,37,2.352758
0.0,58,2.352791
0.4611111,194,2.406002
0.0,23,2.438296
0.0,24,2.460105
0.0,87,2.471406
0.0,6,2.527068
0.0,26,2.527103
0.0,20,2.569973
0.0,27,2.570006
0.0,113,2.591546
0.0,87,2.624007
0.0,130,2.766006
0.0,20,2.788197
0.0,153,2.854074
0.0,189,2.908637
0.0,12,2.920051
0.0,32,2.942448
0.0,95,2.953652
0.0,31,2.964831
0.0,14,3.096502
0.0,271,3.118666
0.0,94,3.129889
0.0,22,3.195754
0.0,83,3.195788
0.0,30,3.250063
0.0,70,3.294109
0.0,49,3.30525
0.0,12,3.327278
0.0,146,3.349318
0.0,8,4.189608
0.0,5,4.200464
0.20277777,287,4.204916
0.0,101,4.211563
0.0,5,4.216047
0.0,97,4.220515
0.0,48,4.231589
0.0,67,4.231601
0.0,48,4.233902
0.0,110,4.257874
0.0,45,4.260238
0.0,78,4.266913
0.0,228,4.27986
0.0,77,4.290655
0.0,28,4.292933
0.0,36,4.295213
0.5888889,148,4.29747
0.0,13,4.321085
0.0,27,4.325527
0.0,14,4.327884
0.0,11,4.345362
0.0,43,4.373214
0.0,37,4.375503
0.0,146,4.392996
0.0,324,4.393009
0.0,182,4.395612
0.0,36,4.406644
0.0,7,4.40918
0.0,54,4.40919
0.0,125,4.415899
0.0,12,4.43549
0.0,48,4.450538
0.0,32,4.465667
0.0,324,4.476373
0.0,38,4.476385
0.0,51,4.485415
0.0,38,4.489985
0.0,6,4.489998
0.0,55,4.496757
0.0,34,4.50974
0.0,15,4.523073
0.53055555,169,4.534028
0.0,13,4.538707
0.0,19,4.53872
0.0,9,4.543228
0.0,156,4.553988
0.0,324,4.556286
0.60555553,142,4.569051
0.0,24,4.590518
0.0,10,4.590531
0.0,206,4.603544
0.0,7,4.605782
0.0,209,4.624885
0.0,183,4.631631
0.0,83,4.631643
0.0,73,4.636055
0.0,205,4.649007
0.0,22,4.651528
0.0,52,4.651541
0.0,22,4.653915
0.0,6,4.665096
0.0,324,4.669537
0.0,5,4.680491
0.0,18,4.689067
0.0,27,4.691442
0.0,5,4.691454
0.0,324,4.693649
0.0,81,4.719182
0.0,146,4.727586
0.31944445,245,4.754584
0.0,65,4.76529
0.0,104,4.780294
0.0,95,4.795696
0.0,113,4.79799
0.0,76,4.814861
0.0,131,4.817098
0.0,92,4.833752
0.0,19,4.83819
0.0,21,4.840453
0.0,65,4.857782
0.0,52,4.891817
0.0,124,4.898612
0.0,80,4.898624
0.0,101,4.907464
0.0,54,4.931213
0.0,324,4.937696
0.0,48,4.94447
0.0,86,4.950993
0.0,11,4.955504
0.0,47,4.959929
0.0,324,4.964341
0.0,17,4.975601
0.0,40,4.986418
0.0,83,4.997165
0.0,49,4.99949
0.0,144,5.001797
0.0,51,5.018944
0.0,12,5.0235
0.0,324,5.02986
0.0,266,5.043095
0.0,166,5.051736
0.0,5,5.05427
0.0,138,5.054281
0.27222222,262,5.054286
0.0,44,5.056504
0.0,56,5.086073
0.0,63,5.092586
0.0,92,5.098996
0.0,24,5.105447
