#{"t_start": 1773066495.648204, "env_id": "None"}
r,l,t
0.0,1,0.015231
0.0,1,0.015248
0.0,1,0.015253
0.0,7,0.033121
0.0,13,0.048481
0.0,1,0.051479
0.0,18,0.177778
0.0,32,0.177809
0.83125,48,0.336318
0.0,49,0.347471
0.0,51,0.368807
0.8136719,53,0.388685
0.0,1,0.398336
0.803125,56,0.417661
0.7925781,59,0.456786
0.7890625,60,0.456812
0.0,16,0.495551
0.7714844,65,0.505677
0.0,3,0.534795
0.75039065,71,0.564436
0.72929686,77,0.631199
0.72929686,77,0.641075
0.7152344,81,0.685834
0.7011719,85,0.71878
0.0,53,0.718804
0.0,4,0.759571
0.68710935,89,0.759597
0.6765625,92,0.793373
0.6976563,86,0.804751
0.6519531,99,0.865635
0.6484375,100,0.877215
0.0,4,0.919127
0.6308594,105,0.93027
0.0,16,0.930288
0.0,1,0.942781
0.0,1,0.942808
0.6238281,107,0.953221
0.0,9,0.964699
0.57109374,122,1.113623
0.8558594,41,1.154264
0.53945315,131,1.208266
0.0,80,1.239213
0.7222656,79,1.250163
0.0,1,1.250183
0.7328125,76,1.260402
0.6941406,87,1.279396
0.7644531,67,1.335251
0.7011719,85,1.34451
0.0,1,1.354023
0.75742185,69,1.363359
0.0,77,1.372769
0.0,56,1.38221
0.78203124,62,1.400845
0.75390625,70,1.410606
0.82773435,49,1.439191
0.0,106,1.439211
0.5605469,125,1.457782
0.79960936,57,1.523687
0.7398437,74,1.54213
0.775,64,1.561396
0.78203124,62,1.561415
0.775,64,1.599576
0.9015625,28,1.627782
0.86992186,37,1.683744
0.8101562,54,1.759006
0.82070315,51,1.759025
0.0,44,1.768654
0.0,3,1.797321
0.746875,72,1.80652
0.7714844,65,1.870919
0.7328125,76,1.880448
0.49375,144,1.937068
0.803125,56,1.937086
0.5078125,140,1.937092
0.68359375,90,2.674333
0.7046875,84,2.693911
0.7644531,67,2.69887
0.7433594,73,2.704542
0.8734375,36,2.704554
0.0,1,2.707539
0.7609375,68,2.712787
0.8875,32,2.712799
0.7679688,66,2.715495
0.8804687,34,2.71815
0.0,2,2.71816
0.0,2,2.723183
0.68007815,91,2.728219
0.6660156,95,2.728231
0.5921875,116,2.730875
0.7925781,59,2.733665
0.0,1,2.733675
0.61679685,109,2.756007
0.6765625,92,2.758337
0.0,15,2.770846
0.72929686,77,2.77857
0.0,20,2.778582
0.6484375,100,2.783395
0.8804687,34,2.790905
0.8417969,45,2.808116
0.690625,88,2.815024
0.0,1,2.817699
0.8628906,39,2.820531
0.5570313,126,2.820544
0.0,5,2.820548
0.68007815,91,2.825385
0.82421875,50,2.825397
0.82773435,49,2.830554
0.8382813,46,2.830566
0.7152344,81,2.835944
0.5992187,114,2.850787
0.0,44,2.866312
0.86992186,37,2.876024
0.465625,152,2.8813
0.7925781,59,2.881312
0.77851564,63,2.88668
0.68710935,89,2.899097
0.58867186,117,2.911614
0.0,8,2.918886
0.8558594,41,2.921451
0.8171875,52,2.921461
0.75742185,69,2.931427
0.0,2,2.936276
0.7644531,67,2.945965
0.6765625,92,2.948693
0.86640626,38,2.976915
0.6203125,108,2.98412
0.7855469,61,2.989189
0.746875,72,3.001223
0.6660156,95,3.008805
0.75039065,71,3.008817
0.7328125,76,3.011756
0.0,1,3.014353
0.7398437,74,3.017106
0.8628906,39,3.019703
0.72578126,78,3.022391
0.6941406,87,3.039482
0.7679688,66,3.046935
0.5957031,115,3.06682
0.7363281,75,3.074485
0.8628906,39,3.081973
0.7679688,66,3.084617
0.68710935,89,3.099339
0.75742185,69,3.109074
0.72929686,77,3.114149
0.7609375,68,3.11692
0.7433594,73,3.13176
0.0,22,3.138992
0.7925781,59,3.155378
0.7925781,59,3.168184
0.84882814,43,3.173467
0.8066406,55,3.176263
0.7714844,65,3.18115
0.7609375,68,3.183661
0.8804687,34,3.194775
0.7398437,74,3.194787
0.0,25,3.194791
0.0,60,3.197427
0.0,11,3.204654
0.521875,136,3.207444
0.7328125,76,3.207456
0.0,6,3.21216
0.6519531,99,3.224862
0.46914062,151,3.22987
0.8171875,52,3.267735
0.37421876,178,3.270261
0.0,1,3.272745
0.86992186,37,3.275241
0.7152344,81,3.282732
0.0,4,3.285578
0.72929686,77,3.290633
0.0,3,3.293185
0.82070315,51,3.295945
0.8171875,52,3.303252
0.0,1,3.305774
0.8382813,46,3.308482
0.8839844,33,3.310851
0.0,14,3.326004
0.5359375,132,3.331201
0.634375,104,3.333819
0.5113281,139,3.336461
0.0,58,3.338951
0.7363281,75,3.343984
0.803125,56,3.346623
0.37773436,177,3.354267
0.0,9,3.359579
0.7714844,65,3.366674
0.75390625,70,3.369352
0.8417969,45,3.381732
0.61328125,110,3.391682
0.0,4,3.401615
0.0,26,3.404116
0.0,2,3.409005
0.9050781,27,3.411571
0.70820314,83,3.414383
0.0,35,3.414393
0.0,1,3.417082
0.6519531,99,3.42966
0.77851564,63,3.432261
0.0,85,3.437362
0.0,3,3.439726
0.79609376,58,3.442313
0.8417969,45,3.44488
0.79960936,57,3.45231
0.859375,40,3.454926
0.0,2,3.460073
0.83125,48,3.479815
0.0,17,3.484885
0.72578126,78,3.490025
0.8453125,44,3.49256
0.0,2,3.49511
0.0,1,3.495121
0.8839844,33,3.497748
0.9085938,26,3.505337
0.5746094,121,3.514974
0.75039065,71,3.524736
0.0,16,3.534875
0.690625,88,3.554496
0.6027344,113,3.566752
0.0,67,3.569173
0.803125,56,3.576509
0.6976563,86,3.583843
0.690625,88,3.586508
0.0,65,3.591687
0.5921875,116,3.596784
0.3109375,196,3.60423
0.70820314,83,3.616485
0.79960936,57,3.621571
0.82421875,50,3.628997
0.8066406,55,3.650566
0.0,1,3.653293
0.86640626,38,3.662993
0.82773435,49,3.675091
0.6695312,94,3.677653
0.7222656,79,3.689545
0.6519531,99,3.697396
0.7152344,81,3.697408
