#{"t_start": 1773164162.572806, "env_id": "None"}
r,l,t
0.0,13,0.752038
0.0,36,0.900519
0.0,42,0.919398
0.84166664,57,1.006081
0.0,61,1.058368
0.7888889,76,1.064595
0.0,85,1.09208
0.85833335,51,1.098682
0.0,46,1.101864
0.0,10,1.135437
0.7083333,105,1.160321
0.67777777,116,1.194969
0.675,117,1.198063
0.6638889,121,1.210588
0.0,32,1.23619
0.64166665,129,1.236202
0.625,135,1.254777
0.625,135,1.254789
0.0,47,1.254794
0.0,16,1.26128
0.0,139,1.267685
0.59166664,147,1.29313
0.0,24,1.330539
0.5388889,166,1.352456
0.51666665,174,1.378119
0.48333332,186,1.416789
0.0,112,1.416802
0.475,189,1.42667
0.0,71,1.479259
0.6611111,122,1.482627
0.7777778,80,1.48874
0.40555555,214,1.504733
0.37222221,226,1.541928
0.0,99,1.579934
0.73055553,97,1.65545
0.3888889,220,1.699512
0.59444445,146,1.711913
0.21388888,283,1.718216
0.58055556,151,1.733485
0.5,180,1.761045
0.675,117,1.779106
0.3638889,229,1.785446
0.65833336,123,1.798901
0.0,324,1.847111
0.0,324,1.847124
0.49444443,182,1.863493
0.65833336,123,1.872391
0.50277776,179,1.891474
0.80277777,71,1.933431
0.0,33,1.965266
0.31111112,248,1.971672
0.57222223,154,1.984054
0.0,139,2.012751
0.23333333,276,2.025298
0.0,9,2.053124
0.42777777,206,2.068448
0.73055553,97,2.083882
0.23888889,274,2.092885
0.44722223,199,2.099727
0.73055553,97,2.150235
0.6111111,140,2.156397
0.5638889,157,2.225668
0.21388888,283,2.262691
0.76111114,86,2.280985
0.71666664,102,2.289923
0.41111112,212,2.318264
0.4888889,184,2.336879
0.23888889,274,2.336892
0.51944447,173,2.340007
0.2777778,260,2.352949
0.75,90,2.375189
0.5388889,166,2.409781
0.65555555,124,2.44049
0.45555556,196,2.603092
0.6111111,140,2.623008
0.7083333,105,2.666498
0.80833334,69,2.669502
0.43611112,203,2.680979
0.21111111,284,2.697744
0.7777778,80,2.697757
0.5972222,145,2.71185
0.31666666,246,2.723627
0.0,20,2.727
0.0,110,2.733167
0.73333335,96,2.759969
0.0,29,2.765575
0.51666665,174,2.802632
0.32222223,244,2.827888
0.12222222,316,2.869066
0.3861111,221,2.883858
0.78333336,78,2.889854
0.7916667,75,2.912023
0.0,18,2.9402
0.20833333,285,2.960324
0.0,88,2.974677
0.44166666,201,2.97469
0.5861111,149,2.989348
0.0,44,2.995485
0.69722223,109,3.009905
0.42222223,208,3.02135
0.44722223,199,3.038614
0.19444445,290,3.067794
0.51944447,173,3.117938
0.6027778,143,3.142806
0.27222222,262,3.200778
0.7861111,77,3.239215
0.65,126,3.242419
0.75,90,3.264697
0.46944445,191,3.2704
0.0,15,3.282071
0.6722222,118,3.296098
0.32222223,244,3.299238
0.50277776,179,3.311189
0.46666667,192,3.311202
0.6944444,110,3.380337
0.5694444,155,3.416149
0.5833333,150,3.421604
0.0,324,3.427441
0.67777777,116,3.447378
0.50277776,179,3.45046
0.84444445,56,3.455892
0.0,324,3.458903
0.0,9,3.473789
0.24166666,273,3.491249
0.64166665,129,3.509526
0.26944444,263,3.50954
0.0,21,3.512867
0.76944447,83,3.521395
0.875,45,3.552252
0.39722222,217,3.595448
0.4,216,3.607065
0.0,7,3.627458
0.61944443,137,3.635593
0.67777777,116,3.644669
0.63611114,131,3.647798
0.56666666,156,3.647811
0.0,25,3.707842
0.64444447,128,3.748082
0.0,324,3.753851
0.0,171,3.756924
0.6666667,120,3.836327
0.1,324,3.839289
0.6666667,120,3.85319
0.0,74,3.859153
0.73055553,97,3.873253
0.62222224,136,3.910665
0.51666665,174,3.928352
0.125,315,3.939812
0.475,189,3.998803
0.7361111,95,4.018704
0.5,180,4.027633
0.29444444,254,4.027646
0.53055555,169,4.036134
0.67777777,116,4.084069
0.0,31,4.087177
0.36666667,228,4.126465
0.0,27,4.162958
0.6527778,125,4.206193
0.55277777,161,4.212226
0.69722223,109,4.218146
0.11388889,319,4.221234
0.65555555,124,4.224527
0.7111111,104,4.23317
0.60555553,142,4.241723
0.4722222,190,4.247593
0.4138889,211,4.247607
0.7361111,95,4.304249
0.21388888,283,4.315835
0.0,30,4.333368
0.0,324,4.342007
0.28611112,257,4.376603
0.55833334,159,4.379689
0.0,324,4.385833
0.40833333,213,4.440929
0.0,85,4.483528
0.0,99,4.494792
0.7277778,98,4.526214
0.7916667,75,4.529205
0.0,324,4.548647
0.30833334,249,4.565739
0.65833336,123,4.571439
0.51666665,174,4.577445
0.65,126,4.592057
0.0,17,4.614604
0.54444444,164,4.628799
0.475,189,4.663046
0.7138889,103,4.676909
0.6333333,132,4.749545
0.5777778,152,4.763225
0.76111114,86,4.772429
0.25555557,268,4.786369
0.23333333,276,4.799751
0.5555556,160,4.831059
0.0,24,4.853223
0.35833332,231,4.878134
0.15833333,303,4.884075
0.80277777,71,4.948623
0.60555553,142,4.971934
0.56666666,156,5.032114
0.7083333,105,5.060212
0.0,15,5.074768
0.119444445,317,5.117546
0.0,324,5.126277
0.41111112,212,5.126289
0.49166667,183,5.132524
0.0,11,5.149632
