#{"t_start": 1773065677.5543332, "env_id": "None"}
r,l,t
0.0,9,0.591815
0.0,16,0.610437
0.0,28,0.835456
0.83055556,61,1.224528
0.0,70,1.329119
0.0,18,1.433493
0.7277778,98,1.653759
0.7277778,98,1.653792
0.7138889,103,1.71215
0.0,24,1.712183
0.775,81,1.782148
0.68333334,114,1.839541
0.0,135,2.084738
0.59166664,147,2.22607
0.57222223,154,2.307432
0.5638889,157,2.343325
0.55833334,159,2.367023
0.5972222,145,2.390572
0.80833334,69,2.460272
0.0,168,2.472527
0.49166667,183,2.651523
0.4888889,184,2.663394
0.49722221,181,2.732492
0.7222222,100,2.884106
0.4138889,211,2.977783
0.0,9,2.98986
0.0,3,3.013244
0.4,216,3.036489
0.76666665,84,3.070779
0.3611111,230,3.867751
0.775,81,3.891707
0.625,135,3.924342
0.7361111,95,3.945369
0.23888889,274,3.993115
0.23333333,276,3.998694
0.675,117,4.020025
0.6888889,112,4.049591
0.5777778,152,4.078627
0.41111112,212,4.089323
0.11111111,320,4.116021
0.0,324,4.126863
0.0,15,4.130059
0.60833335,141,4.130071
0.625,135,4.130077
0.0,18,4.178374
0.5,180,4.191797
0.825,63,4.218605
0.5833333,150,4.235134
0.4138889,211,4.251224
0.375,225,4.256943
0.725,99,4.26553
0.0,55,4.265543
0.5472222,163,4.277303
0.5277778,170,4.304327
0.0,324,4.317163
0.0,19,4.366597
0.55,162,4.381
0.6166667,138,4.391634
0.76666665,84,4.404758
0.0,324,4.404771
0.0,324,4.420792
0.48055556,187,4.428919
0.0,90,4.434304
0.425,207,4.452574
0.7583333,87,4.468974
0.5833333,150,4.531843
0.0,26,4.537119
0.30277777,251,4.548437
0.65833336,123,4.579683
0.8055556,70,4.590163
0.0,83,4.600632
0.3611111,230,4.608549
0.7888889,76,4.635538
0.7361111,95,4.657449
0.0,22,4.668223
0.0,33,4.690033
0.0,324,4.695506
0.35277778,233,4.704122
0.7027778,107,4.71481
0.5361111,167,4.723179
0.44444445,200,4.755407
0.35,234,4.758517
0.47777778,188,4.769408
0.73888886,94,4.801583
0.60555553,142,4.801596
0.0,35,4.809894
0.5277778,170,4.823468
0.40555555,214,4.831625
0.33055556,241,4.911978
0.18611111,293,4.914918
0.3611111,230,4.920303
0.825,63,4.925646
0.5888889,148,4.931483
0.0,66,4.947802
0.54444444,164,4.979931
0.0,66,4.987694
0.0,31,5.004551
0.41666666,210,5.018249
0.775,81,5.021179
0.63055557,133,5.055125
0.76111114,86,5.062909
0.7111111,104,5.082763
0.5416667,165,5.115191
0.225,279,5.141991
0.59166664,147,5.155436
0.725,99,5.181515
0.66944444,119,5.264256
0.6,144,5.297729
0.8277778,62,5.306113
0.73333335,96,5.320455
0.3361111,239,5.334505
0.60555553,142,5.36179
0.20277777,287,5.364374
0.67777777,116,5.367245
0.225,279,5.389269
0.28333333,258,5.399828
0.69166666,111,5.413457
0.4861111,185,5.429273
0.0,324,5.452963
0.32222223,244,5.479755
0.49166667,183,5.495632
0.10555556,322,5.524613
0.46944445,191,5.530017
0.7416667,93,5.556239
0.0,324,5.593854
0.4,216,5.599863
0.7916667,75,5.613688
0.34166667,237,5.624513
0.7138889,103,5.637837
0.50555557,178,5.659641
0.39444444,218,5.667751
0.6722222,118,5.705285
0.5611111,158,5.746003
0.5833333,150,5.767408
0.0,324,5.796149
0.61388886,139,5.824324
0.6666667,120,5.876648
0.70555556,106,5.882265
0.7416667,93,5.914328
0.35277778,233,5.956672
0.26666668,264,5.97278
0.5611111,158,6.015031
0.0,324,6.020477
0.5833333,150,6.023596
0.48055556,187,6.023608
0.0,87,6.026555
0.5861111,149,6.034648
0.0,5,6.040342
0.5,180,6.094222
0.0,142,6.143669
0.225,279,6.143682
0.31111112,248,6.157211
0.0,324,6.16549
0.0,58,6.17664
0.5472222,163,6.179347
0.4722222,190,6.211613
0.67777777,116,6.225383
0.0,324,6.233702
0.60555553,142,6.258139
0.74722224,91,6.261116
0.88611114,41,6.269863
0.0,324,6.296847
0.14722222,307,6.302665
0.55277777,161,6.316799
0.75,90,6.338247
0.15833333,303,6.343655
0.0,54,6.36002
0.63055557,133,6.384807
0.55277777,161,6.39322
0.61388886,139,6.417773
0.67777777,116,6.460721
0.6527778,125,6.485934
0.0,48,6.491694
0.75277776,89,6.504719
0.78333336,78,6.509978
0.0,47,6.512769
0.0,324,6.531758
0.6388889,130,6.534938
0.26944444,263,6.534952
0.7916667,75,6.595058
0.51666665,174,6.638348
0.60833335,141,6.641074
0.8194444,65,6.665037
0.6166667,138,6.675674
0.8194444,65,6.708549
0.0,56,6.745219
0.25833333,267,6.755641
0.7416667,93,6.761412
0.5638889,157,6.761424
0.4,216,6.76143
0.7111111,104,6.764406
0.7083333,105,6.785343
0.15,306,6.798599
0.0,7,6.817488
0.16111112,302,6.838769
0.6805556,115,6.838782
0.0,47,6.886329
0.32222223,244,6.891998
0.55,162,6.895066
0.575,153,6.918725
0.39722222,217,6.927084
0.5833333,150,6.935707
0.0,18,6.975449
0.60555553,142,7.019914
0.20277777,287,7.041906
0.54444444,164,7.076579
0.57222223,154,7.087698
0.0,324,7.098458
0.0,5,7.101515
0.64166665,129,7.107451
0.7083333,105,7.120966
0.16111112,302,7.129221
0.51666665,174,7.132221
0.6,144,7.132231
0.5472222,163,7.145813
0.59444445,146,7.156644
0.22222222,280,7.170245
0.55,162,7.252737
0.61944443,137,7.255598
0.7083333,105,7.258168
0.0,6,7.27149
0.4888889,184,7.279707
0.0,48,7.285541
0.60555553,142,7.301816
0.62222224,136,7.301829
0.43055555,205,7.307343
0.41111112,212,7.332325
0.73888886,94,7.384415
0.7583333,87,7.404501
0.6333333,132,7.454234
0.65555555,124,7.462164
0.0,219,7.483788
0.8138889,67,7.486708
0.51111114,176,7.494813
0.53055555,169,7.497634
0.5861111,149,7.522095
0.55,162,7.537888
0.65555555,124,7.592793
0.5277778,170,7.603371
0.51111114,176,7.606386
0.0,58,7.642568
0.21111111,284,7.655975
0.57222223,154,7.666614
0.0,324,7.709558
0.30833334,249,7.747043
0.62777776,134,7.81234
0.24444444,272,7.836356
0.66944444,119,7.839111
0.74722224,91,7.844491
0.5972222,145,7.849737
0.44444445,200,7.865903
0.41111112,212,7.868688
0.55277777,161,7.914543
0.0,160,7.922411
