#{"t_start": 1773160701.2724516, "env_id": "None"}
r,l,t
0.0,14,0.605537
0.0,15,0.608697
0.0,43,0.823143
0.0,28,0.823156
0.0,48,0.838471
0.8277778,62,0.880417
0.82222223,64,0.886703
0.8194444,65,0.889907
0.0,14,0.923268
0.78333336,78,0.929901
0.73055553,97,0.988911
0.7138889,103,1.007248
0.69722223,109,1.025622
0.71666664,102,1.048096
0.0,117,1.051393
0.65,126,1.079189
0.62777776,134,1.103528
0.61944443,137,1.113396
0.6027778,143,1.131938
0.56666666,156,1.172745
0.5416667,165,1.200633
0.49722221,181,1.250139
0.6722222,118,1.256318
0.45277777,197,1.299463
0.8833333,42,1.330283
0.76666665,84,1.340233
0.5861111,149,1.350021
0.375,225,1.387122
0.4611111,194,1.425277
0.65833336,123,1.431444
0.43055555,205,1.459784
0.8138889,67,1.459796
0.63611114,131,1.459802
0.0,52,1.463249
0.0,12,1.501004
0.0,13,1.501016
0.64444447,128,1.504189
0.48055556,187,1.513207
0.25,270,1.529227
0.63611114,131,1.54162
0.73333335,96,1.647936
0.0,54,1.66899
0.61944443,137,1.681355
0.0,324,1.69383
0.0,324,1.693842
0.45,198,1.727897
0.0,80,1.746826
0.7861111,77,1.765015
0.3361111,239,1.768318
0.0,324,1.843208
0.15833333,303,1.930832
0.0,324,1.930845
0.5083333,177,1.975411
0.725,99,1.991274
0.0,324,2.015732
0.39444444,218,2.019523
0.7583333,87,2.019536
0.0,32,2.032328
0.0,8,2.045291
0.40555555,214,2.054598
0.65555555,124,2.08235
0.675,117,2.095056
0.76944447,83,2.104272
0.875,45,2.157664
0.5638889,157,2.160869
0.0,324,2.182402
0.54444444,164,2.20755
0.2777778,260,2.26826
0.44444445,200,2.271685
0.0,26,2.287788
0.24722221,271,2.303589
0.25833333,267,2.452851
0.0,324,2.462061
0.8388889,58,2.462076
0.25555557,268,2.467907
0.20277777,287,2.546281
0.7027778,107,2.54934
0.0,324,2.552497
0.6611111,122,2.572724
0.0,51,2.572737
0.32777777,242,2.629583
0.45833334,195,2.643723
0.59166664,147,2.655052
0.5472222,163,2.655065
0.65833336,123,2.667143
0.53333336,168,2.678766
0.6027778,143,2.701801
0.7,108,2.704977
0.7361111,95,2.724511
0.0,61,2.727651
0.35555556,232,2.802582
0.38333333,222,2.811465
0.65555555,124,2.81449
0.65,126,2.819948
0.73333335,96,2.845776
0.69722223,109,2.860015
0.0,324,2.860028
0.0,19,2.873877
0.5388889,166,2.885715
0.3,252,2.885728
0.0,105,2.929168
0.20277777,287,2.945499
0.46388888,193,2.948494
0.7,108,2.974469
0.7111111,104,2.974482
0.70555556,106,3.027109
