#{"t_start": 1773065256.136644, "env_id": "None"}
r,l,t
0.0,9,0.742535
0.0,13,0.753023
0.0,20,0.771655
0.0,25,0.950107
0.0,7,0.974632
0.0,22,1.022943
0.0,33,1.047065
0.0,38,1.105804
0.0,8,1.117747
0.0,49,1.23588
0.0,67,1.44932
0.0,34,1.519238
0.0,74,1.531345
0.0,17,1.728114
0.80277777,71,1.809532
0.0,81,1.997795
0.67777777,116,2.021624
0.0,143,2.342281
0.5694444,155,2.48473
0.7972222,73,2.589556
0.5694444,155,2.637038
0.525,171,2.673281
0.0,26,2.790502
0.425,207,3.096241
0.8138889,67,3.131477
0.40833333,213,3.167203
0.0,48,3.237708
0.47777778,188,4.042372
0.0,63,4.056409
0.2611111,266,4.151595
0.2361111,275,4.176443
0.29722223,253,4.18522
0.80277777,71,4.202007
0.78055555,79,4.215857
0.0,221,4.229204
0.18333334,294,4.229216
0.0,324,4.312508
0.0,324,4.31252
0.0,324,4.312525
0.0,324,4.312529
0.0,324,4.312532
0.0,324,4.312535
0.2777778,260,4.321997
0.5694444,155,4.34648
0.36944443,227,4.36042
0.49166667,183,4.377792
0.0,137,4.421515
0.0,49,4.448103
0.0,324,4.448115
0.0,94,4.461694
0.25,270,4.484045
0.0,18,4.497744
0.0,78,4.535827
0.5138889,175,4.53863
0.0,324,4.580842
0.0,55,4.597347
0.0,6,4.59736
0.68333334,114,4.624174
0.7138889,103,4.640763
0.5777778,152,4.646748
0.53055555,169,4.649508
0.55,162,4.659991
0.7888889,76,4.689239
0.2888889,256,4.691757
0.0,56,4.775971
0.51111114,176,4.792222
0.21388888,283,4.79805
0.775,81,4.817673
0.0,93,4.850592
0.0,143,4.922825
0.73333335,96,4.952043
0.33888888,238,4.960581
0.66944444,119,4.971457
0.0,24,4.988041
0.6472222,127,5.004507
0.625,135,5.007499
0.0,324,5.04879
0.15833333,303,5.070442
0.0,324,5.075402
0.57222223,154,5.078193
0.0,23,5.080952
0.24722221,271,5.096995
0.275,261,5.09982
0.0,26,5.138798
0.16111112,302,5.146981
0.0,74,5.165262
0.0,324,5.204004
0.57222223,154,5.204015
0.20555556,286,5.206898
0.0,160,5.239879
0.0,90,5.239891
0.4611111,194,5.321463
0.0,49,5.332145
0.0,324,5.342497
0.0,55,5.34556
0.0,83,5.353149
0.0,324,5.377398
0.275,261,5.397985
0.6527778,125,5.400928
0.42777777,206,5.409241
0.0,324,5.417469
0.0,178,5.443943
0.0,10,5.469798
0.0,28,5.475188
0.75,90,5.475201
0.5555556,160,5.498335
0.0,53,5.546739
0.0,45,5.583671
0.2,288,5.588936
0.0,40,5.599752
0.41666666,210,5.623383
0.31666666,246,5.628756
0.43333334,204,5.628768
0.0,6,5.63971
0.0,12,5.660859
0.0,135,5.684889
0.40555555,214,5.75987
0.53055555,169,5.762489
0.28055555,259,5.770723
0.0,239,5.786241
0.49722221,181,5.816404
0.7972222,73,5.818912
0.15,306,5.847346
0.0,324,5.866121
0.73333335,96,5.889695
0.42222223,208,5.894956
0.40555555,214,5.900211
0.0,58,5.913001
0.14166667,309,5.949369
0.16944444,299,6.016009
0.0,9,6.038435
0.30277777,251,6.123093
0.0,90,6.130844
0.29444444,254,6.130856
0.16388889,301,6.195329
0.0,26,6.197992
0.44444445,200,6.200778
0.0,324,6.216136
0.0,324,6.237458
0.57222223,154,6.24554
0.21666667,282,6.321498
0.41111112,212,6.368418
0.225,279,6.383322
0.0,324,6.386008
0.0,324,6.424868
0.44444445,200,6.430666
0.0,324,6.441395
0.0,10,6.452711
0.0,78,6.525222
0.15833333,303,6.555754
0.0,169,6.571023
0.0,324,6.599242
0.55277777,161,6.61479
0.475,189,6.614803
0.0,324,6.625442
0.0,29,6.631182
0.0,94,6.631195
0.54444444,164,6.644537
0.0,324,6.657254
0.3361111,239,6.66009
0.0,324,6.707428
0.0,102,6.70744
0.4861111,185,6.72071
0.0,324,6.731459
0.0,324,6.737202
0.0,49,6.745727
0.0,324,6.791628
0.0,36,6.814543
0.34166667,237,6.819882
0.55277777,161,6.851148
0.45,198,6.88469
0.0,192,6.884703
0.73055553,97,6.884709
0.6333333,132,6.916026
0.48055556,187,6.939243
0.0,100,6.96811
0.18611111,293,7.009036
0.575,153,7.014466
0.5833333,150,7.01732
0.6,144,7.033031
0.0,324,7.04394
0.0,42,7.049557
0.5694444,155,7.065801
0.73055553,97,7.103827
0.0,40,7.11477
0.47777778,188,7.122919
0.0,95,7.133626
0.0,78,7.171613
0.62222224,136,7.174382
0.0,22,7.189749
0.0,79,7.222628
0.23888889,274,7.238355
0.43055555,205,7.26341
0.48055556,187,7.27593
0.0,16,7.278978
0.0,102,7.27899
0.7222222,100,7.29214
0.0,22,7.336967
0.0,48,7.347926
0.71944445,101,7.376562
0.0,43,7.376574
0.20555556,286,7.3898
0.15555556,304,7.392601
0.67777777,116,7.42319
0.39722222,217,7.449114
0.0,131,7.511777
0.0,26,7.514817
0.16388889,301,7.525365
0.63055557,133,7.533256
0.0,324,7.54914
0.0,7,7.566641
0.0,324,7.577202
0.0,99,7.593188
0.0,86,7.598441
0.40555555,214,7.598453
0.15833333,303,7.601455
0.7361111,95,7.621899
0.39166668,219,7.632437
0.73055553,97,7.643015
0.59444445,146,7.656059
0.0,26,7.666348
0.0,10,7.669263
