time/fps,time/total_timesteps,shield/actions_allowed,rollout/ep_rew_mean,time/iterations,shield/actions_block_ignored,shield/actions_blocked,shield/constant_delta,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/clip_range,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,shield/stage,shield/transition_timestep,shield/ignore_prob
4065,2064384,869696,0.8145038485527039,42,0,998386,,507,19.69,0.0003,0.01654798562449287,410,0.0052483645,0.2,0.039900716145833334,-0.7570807794419427,-0.0009253383514684781,0.009989043697714806,0.2728557586669922,,,
4059,2113536,891459,0.7506210803985596,43,0,1025154,,520,17.36,0.0003,0.019000312851858325,420,0.00554016,0.2,0.040480550130208334,-0.7364497347734869,-0.0014915185534240057,0.018083587288856506,0.26930123567581177,,,
4053,2162688,913487,0.7211835980415344,44,0,1051634,,533,17.38,0.0003,0.015761643423926823,430,0.004463034,0.2,0.036968994140625,-0.7403364481093982,-0.0016400983383694741,0.010196915827691555,0.29346704483032227,,,
4047,2211840,935629,0.7613242268562317,45,0,1078030,,546,17.71,0.0003,0.017027638114692916,440,0.006552094,0.2,0.04786376953125,-0.7333349196861187,-0.002191068172002512,0.012484900653362274,0.28818708658218384,,,
4043,2260992,958328,0.8321835994720459,46,0,1103939,,559,19.85,0.0003,0.017150235180694532,450,0.005079135,0.2,0.03835856119791667,-0.7365546768220762,-0.0013275440724707247,-0.005408220924437046,0.27630090713500977,,,
4039,2310144,981158,0.7905157208442688,47,0,1129649,,571,17.94,0.0003,0.01647540998358939,460,0.00521476,0.2,0.03647257486979167,-0.7281313141807914,-0.0011418279884916652,-0.0033829747699201107,0.29403167963027954,,,
4035,2359296,1004006,0.7674570679664612,48,0,1155422,,584,18.48,0.0003,0.017318198856325278,470,0.0053893365,0.2,0.040476481119791664,-0.7154220920676987,-0.0018171173507653294,0.0013055545277893543,0.2829596996307373,,,
4031,2408448,1026624,0.7992148399353027,49,0,1181428,,597,17.97,0.0003,0.016215819978970102,480,0.0046466994,0.2,0.038893636067708334,-0.7120180202958485,-0.0012206898167581434,0.01392727717757225,0.286801815032959,,,
4026,2457600,1049220,0.7568086981773376,50,0,1207456,,610,15.89,0.0003,0.016798596714215817,490,0.0061110617,0.2,0.049072265625,-0.6976656280147533,-0.002281444020748798,-0.002040047664195299,0.2797207236289978,,,
4025,2506752,1071972,0.7404101490974426,51,0,1233267,,622,17.61,0.0003,0.01741821275500115,500,0.0046826676,0.2,0.038763427734375,-0.6883409611259897,-0.0018522693610672528,0.003899295348674059,0.28594541549682617,,,
4023,2555904,1094905,0.7700585126876831,52,0,1258961,,635,18.07,0.0003,0.016584966624941445,510,0.005499381,0.2,0.04503987630208333,-0.683046415168792,-0.002204192720273568,0.007323342375457287,0.28058838844299316,,,
4021,2605056,1117429,0.7808671593666077,53,0,1285109,,647,17.34,0.0003,0.016903437982546166,520,0.004087859,0.2,0.032023111979166664,-0.6841447317351897,-0.001052590883470354,0.0032060472294688225,0.2824671268463135,,,
4019,2654208,1138885,0.8435897827148438,54,0,1312355,,660,19.4,0.0003,0.016698248395793296,530,0.005097219,0.2,0.035418701171875,-0.6746340594875316,-0.0010258374771486463,0.01573464274406433,0.2766510844230652,,,
4017,2703360,1160380,0.6854375600814819,55,0,1339608,,672,16.46,0.0003,0.01753879737201108,540,0.0038631847,0.2,0.03390909830729167,-0.6628930945880711,-0.0010632311771890575,0.007148433476686478,0.2801133990287781,,,
4013,2752512,1181576,0.7520624399185181,56,0,1366937,,685,17.49,0.0003,0.017722919584048213,550,0.007288141,0.2,0.035994466145833334,-0.6448846177197993,-0.0016812068612731916,0.006056193727999926,0.2910061478614807,,,
4009,2801664,1202513,0.7806914448738098,57,0,1394563,,698,17.65,0.0003,0.01793659238804442,560,0.0050544133,0.2,0.037652587890625,-0.6437176511002084,-0.001306077361914504,0.012262647971510887,0.2755947709083557,,,
4006,2850816,1223560,0.7779843211174011,58,0,1422122,,711,18.5,0.0003,0.018477126251673325,570,0.0039662593,0.2,0.028460693359375,-0.6371151466853917,-0.0009175666903805298,0.009389523416757584,0.2850174307823181,,,
4005,2899968,1244872,0.723996102809906,59,0,1449431,,724,16.87,0.0003,0.01691186538810143,580,0.0042831786,0.2,0.04192301432291667,-0.6489279586511354,-0.00157388440353922,0.00877318438142538,0.28715938329696655,,,
4003,2949120,1265983,0.7904452681541443,60,0,1476914,,736,17.72,0.0003,0.017623180902349607,590,0.004533619,0.2,0.037302652994791664,-0.6452296894664565,-0.0013828759004051487,0.00969547126442194,0.27482062578201294,,,
4002,2998272,1287045,0.7343828678131104,61,0,1504423,,749,16.84,0.0003,0.016425708961469353,600,0.0038531905,0.2,0.027815755208333334,-0.6314548610709607,-0.0008565507432649611,0.011293145827949047,0.2887287735939026,,,
3998,3047424,1307899,0.7783359289169312,62,0,1532150,,762,18.13,0.0003,0.01567224229487086,610,0.0038467397,0.2,0.03451131184895833,-0.6453938696223,-0.0012085804094264555,0.0007515554316341877,0.284759521484375,2,3000000,0.75
3995,3096576,1328761,0.8354179859161377,63,0,1559872,,775,18.62,0.0003,0.016362742819910635,620,0.0041497047,0.2,0.03305867513020833,-0.6454470907027523,-0.001180857741019281,0.005630080588161945,0.28607577085494995,,,
3992,3145728,1349964,0.7886171936988831,64,0,1587287,,787,18.43,0.0003,0.01657490040573369,630,0.0040608514,0.2,0.03368326822916667,-0.6419596148033937,-0.0011838762250287497,0.008991122245788574,0.2900462746620178,,,
3989,3194880,1371106,0.7317109107971191,65,0,1614701,,800,17.46,0.0003,0.016807987897724766,640,0.0040570325,0.2,0.03399861653645833,-0.6261205873141686,-0.0011399479749040135,0.0012028263881802559,0.28827762603759766,,,
3986,3244032,1392248,0.7390038967132568,66,0,1642100,,813,18.25,0.0003,0.01831670335450326,650,0.00585548,0.2,0.04234619140625,-0.615723823197186,-0.001828071178473086,-0.020997803658246994,0.28278833627700806,,,
3986,3293184,1413599,0.803097665309906,67,0,1669303,,826,19.8,0.0003,0.016699715584885175,660,0.0032633536,0.2,0.028495279947916667,-0.6156734591349959,-0.000914109648995994,0.011043582111597061,0.2925717830657959,,,
3985,3342336,1435292,0.7307968735694885,68,0,1696143,,838,17.66,0.0003,0.017223810925497674,670,0.003918662,0.2,0.030879720052083334,-0.6190890856087208,-0.0008943509626988088,-0.00042961910367012024,0.28008323907852173,,,
3984,3391488,1457247,0.7969297170639038,69,0,1722762,,851,18.88,0.0003,0.01676638136971936,680,0.004620789,0.2,0.040757242838541666,-0.6065400773348908,-0.0023812832971088936,0.009829150512814522,0.28444987535476685,,,
3983,3440640,1479897,0.8064725995063782,70,0,1748768,,863,19.35,0.0003,0.01652388423171942,690,0.0044770073,0.2,0.03789469401041667,-0.5933740423681836,-0.0015605371137401866,0.008663183078169823,0.28986531496047974,,,
3982,3489792,1502762,0.7569999694824219,71,0,1774495,,876,18.85,0.0003,0.0160314535178865,700,0.0029614158,0.2,0.029060872395833333,-0.5906520831398666,-0.0006462220566390897,0.001926214899867773,0.28916871547698975,,,
3982,3538944,1525849,0.7688281536102295,72,0,1799982,,888,18.21,0.0003,0.016596555684130484,710,0.0038124956,0.2,0.03760579427083333,-0.5888133102407058,-0.0015328783980597413,0.0034995488822460175,0.2889857292175293,,,
3981,3588096,1549063,0.7221328616142273,73,0,1825377,,901,17.09,0.0003,0.016118395425049434,720,0.0038015798,0.2,0.035963948567708334,-0.6010201457887888,-0.0017836131940687967,-0.0022283922880887985,0.2930774688720703,,,
3981,3637248,1572546,0.8081601858139038,74,0,1850421,,913,18.08,0.0003,0.017230410263922143,730,0.00393578,0.2,0.0320556640625,-0.5940103638917208,-0.0012411115426099665,0.011314285919070244,0.2842004895210266,,,
