time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/explained_variance,train/clip_range,train/entropy_loss,shield_cutoff_timestep
240,0.8985000848770142,24,4910,1179648,23.09,0.0015571140684187412,230,0.0003,0.029526774088541666,-0.0012910320530712246,0.0053274909047710635,0.0024568893,0.4005051255226135,0.2,-0.22001933383289723,
250,0.8347856998443604,25,4912,1228800,22.58,-0.0053206016309559345,240,0.0003,0.03198445638020833,-0.0018502004529485324,0.004948071025137324,0.0037164541,0.4230763912200928,0.2,-0.20237223110161723,
260,0.9089643359184265,26,4913,1277952,22.77,-0.00576053699478507,250,0.0003,0.029722086588541665,-0.001745776872303395,0.0064245590127029574,0.0040123994,0.35858070850372314,0.2,-0.198493237583898,
270,0.8769285082817078,27,4914,1327104,23.6,-0.004382495768368244,260,0.0003,0.0290771484375,-0.0016066032617951956,0.004917195548296149,0.004900713,0.41018593311309814,0.2,-0.19299305119396498,
279,0.8943927884101868,28,4915,1376256,24.12,0.0006090030074119568,270,0.0003,0.033610026041666664,-0.0018313717086130056,0.006287429760838374,0.01215031,0.3749990463256836,0.2,-0.19745026516417663,
289,0.8503214120864868,29,4916,1425408,22.72,-0.0028612129390239716,280,0.0003,0.0447265625,-0.0033785053219920276,0.005741824112192262,0.010722359,0.4028971195220947,0.2,-0.1927057568139086,
299,0.8709999918937683,30,4917,1474560,22.48,-0.006069652736186981,290,0.0003,0.03520914713541667,-0.00284420242029834,0.007174611782344679,0.0047509493,0.3711456060409546,0.2,-0.19562628807810445,
309,0.8903928399085999,31,4918,1523712,22.52,0.004530853591859341,300,0.0003,0.02899169921875,-0.0020397712766983505,0.006391569529417514,0.0035983336,0.36292511224746704,0.2,-0.17645577128666143,
319,0.9067857265472412,32,4919,1572864,23.35,-0.0009297588840126991,310,0.0003,0.026131184895833333,-0.0023670880580539235,0.00692319294976187,0.0039369487,0.36845868825912476,0.2,-0.16435537301003933,
329,0.8947857022285461,33,4920,1622016,24.02,-0.004717390052974224,320,0.0003,0.02357177734375,-0.0017731202281538571,0.005349852132167143,0.0028280597,0.41943567991256714,0.2,-0.1621193009467485,
339,0.887321412563324,34,4921,1671168,23.29,0.002298241714015603,330,0.0003,0.018463134765625,-0.0009802779378636237,0.006569060253544497,0.00256858,0.3626387119293213,0.2,-0.15231067979087431,
349,0.8874642848968506,35,4927,1720320,23.68,-0.0011585019528865814,340,0.0003,0.026904296875,-0.0012595194570167224,0.0076502301029904626,0.023853032,0.3422030210494995,0.2,-0.17020595628224935,
358,0.8803214430809021,36,4932,1769472,22.76,-0.0023293234407901764,350,0.0003,0.04230550130208333,-0.0028606445646497986,0.006038373434118209,0.010410888,0.3711833953857422,0.2,-0.18486580410196135,
368,0.8778928518295288,37,4938,1818624,23.42,-0.006338905543088913,360,0.0003,0.0313232421875,-0.002184026774436158,0.005573832346514488,0.005693292,0.4015849828720093,0.2,-0.1763051719715198,
377,0.866607129573822,38,4943,1867776,21.23,0.0049981423653662205,370,0.0003,0.026127115885416666,-0.0018335009099246236,0.005154149850507868,0.002425514,0.3995146155357361,0.2,-0.16751111946844807,
387,0.8913214802742004,39,4948,1916928,22.13,-0.003447923343628645,380,0.0003,0.025376383463541666,-0.0014725404454111412,0.006127174055897437,0.0032522343,0.3715694546699524,0.2,-0.16697625626499454,
396,0.879892885684967,40,4953,1966080,23.01,0.002399635501205921,390,0.0003,0.021193440755208334,-0.0011988003110673163,0.006537235862439653,0.0025411674,0.3726325035095215,0.2,-0.1630202414545541,
408,0.8763571977615356,41,4929,2015232,20.99,0.004196252208203077,400,0.0003,0.02239990234375,-0.0014273847276551046,0.008338669497243245,0.0029479982,0.31596994400024414,0.2,-0.1586908719424779,
418,0.8592143058776855,42,4930,2064384,20.2,0.002655432326719165,410,0.0003,0.024226888020833334,-0.0009956724103782715,0.007617719066850744,0.0031246112,0.33722198009490967,0.2,-0.1567828442164076,
428,0.9121428728103638,43,4933,2113536,21.84,-0.01076173409819603,420,0.0003,0.024631754557291666,-0.0013933659702161094,0.00891652693856789,0.006697034,0.3056018352508545,0.2,-0.1550828527387542,
